white_to_move,fullmove_number,halfmove_clock,w_p,b_p,diff_p,w_n,b_n,diff_n,w_b,b_b,diff_b,w_r,b_r,diff_r,w_q,b_q,diff_q,material_balance,total_material,bishop_pair_w,bishop_pair_b,king_distance,wk_file,wk_rank,bk_file,bk_rank,wk_center_dist,bk_center_dist,mobility_stm,mobility_other,in_check,w_passed_pawns,b_passed_pawns,w_isolated_pawns,b_isolated_pawns,w_doubled_pawns,b_doubled_pawns,w_most_advanced_pawn,b_most_advanced_pawn,w_rooks_open_file,b_rooks_open_file,w_rooks_7th,b_rooks_2nd,wk_pawn_shield,bk_pawn_shield,w_center_control,b_center_control,w_attackers_near_bk,b_attackers_near_wk,material_class,outcome,fen
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,5,1,1,1,3,4,28,23,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,0,1,0,KRBKRNvK,DRAW,8/8/8/n7/3RB3/8/1k3K2/2r5 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,5,4,1,3,1,2,4,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,2,1,0,KRBKRNvK,DRAW,1n6/8/3B4/5K2/1kr5/6R1/8/8 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,2,0,5,4,4,1,20,22,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,3,0,1,KRBKRNvK,DRAW,8/8/4r3/5k2/R7/B3n3/8/2K5 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,4,3,1,5,0,3,21,22,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,4,0,0,0,KRBKRNvK,DRAW,8/1n4r1/1k6/8/4KR2/3B4/8/8 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,4,3,6,6,0,4,4,0,1,0,0,0,0,0,0,0,7,1,1,1,0,0,0,3,1,0,0,KRBKRNvK,DRAW,8/2nR2k1/8/8/4K3/1r6/1B6/8 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,6,5,3,4,3,0,4,0,1,0,0,0,0,0,0,0,7,1,1,0,1,0,0,3,4,1,1,KRBKRNvK,DRAW,8/6B1/6K1/3kR2n/8/8/3r4/8 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,7,1,6,3,5,2,25,23,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,3,1,1,0,KRBKRNvK,DRAW,2r5/8/4n1B1/8/6k1/3R4/7K/8 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,4,1,6,3,2,2,5,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,1,0,0,1,KRBKRNvK,DRAW,8/B7/8/8/6k1/r7/1R2K3/2n5 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,4,4,1,0,0,5,3,0,1,0,0,0,0,0,0,0,7,1,1,1,1,0,0,3,2,0,1,KRBKRNvK,DRAW,8/1R6/8/4KB2/8/2n5/6r1/1k6 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,5,4,7,4,2,3,1,20,21,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,2,2,0,KRBKRNvK,DRAW,4K3/8/8/8/8/4k3/7n/2r2BR1 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,6,7,1,2,7,5,4,4,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,2,1,2,KRBKRNvK,DRAW,2k5/8/2B3R1/8/5r2/8/7K/5n2 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,0,6,2,2,5,2,3,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,3,3,1,0,KRBKRNvK,DRAW,8/K2n4/6B1/8/1r6/2kR4/8/8 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,6,6,3,0,1,2,5,21,28,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,1,1,0,KRBKRNvK,DRAW,4B3/r7/8/8/6K1/8/k2n4/2R5 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,4,2,6,6,1,4,25,21,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,3,2,0,1,KRBKRNvK,DRAW,8/n5k1/1B6/8/4R3/4K3/8/3r4 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,2,3,4,6,1,2,28,26,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,3,1,1,1,KRBKRNvK,DRAW,8/3nk3/r7/2R5/2K2B2/8/8/8 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,5,1,2,0,7,3,6,24,27,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,2,1,1,KRBKRNvK,DRAW,k1B5/6r1/5R2/8/8/1Kn5/8/8 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,4,0,4,2,3,1,18,24,0,0,0,0,0,0,0,0,7,1,1,1,0,0,0,2,2,0,0,KRBKRNvK,DRAW,8/6BR/6r1/5n2/8/4k3/8/4K3 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,3,5,1,2,1,3,17,24,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,0,0,0,KRBKRNvK,DRAW,7r/8/2RK3n/8/5B2/1k6/8/8 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,7,0,6,7,1,5,5,19,25,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,3,0,0,KRBKRNvK,DRAW,8/K7/8/8/1n5r/8/3B3k/2R5 b - - 0 1
