white_to_move,fullmove_number,halfmove_clock,w_p,b_p,diff_p,w_n,b_n,diff_n,w_b,b_b,diff_b,w_r,b_r,diff_r,w_q,b_q,diff_q,material_balance,total_material,bishop_pair_w,bishop_pair_b,king_distance,wk_file,wk_rank,bk_file,bk_rank,wk_center_dist,bk_center_dist,mobility_stm,mobility_other,in_check,w_passed_pawns,b_passed_pawns,w_isolated_pawns,b_isolated_pawns,w_doubled_pawns,b_doubled_pawns,w_most_advanced_pawn,b_most_advanced_pawn,w_rooks_open_file,b_rooks_open_file,w_rooks_7th,b_rooks_2nd,wk_pawn_shield,bk_pawn_shield,w_center_control,b_center_control,w_attackers_near_bk,b_attackers_near_wk,material_class,outcome,fen
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,5,3,5,5,0,1,4,24,22,0,0,0,0,0,0,0,0,7,1,1,1,0,0,0,3,0,0,0,KRBKRNvK,DRAW,8/3R4/3K4/8/8/7r/1B6/4nk2 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,4,7,1,3,3,2,25,21,0,0,0,0,0,0,0,0,7,1,1,1,0,0,0,2,2,0,0,KRBKRNvK,DRAW,4K3/3R4/8/8/1k5r/8/8/n5B1 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,7,0,4,2,6,1,1,0,1,0,0,0,0,0,0,0,7,1,1,1,0,0,0,0,2,1,1,KRBKRNvK,DRAW,6r1/1R6/8/8/8/4k3/5n2/5B1K w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,4,5,1,7,1,5,23,21,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,3,0,0,1,KRBKRNvK,DRAW,1k6/2r5/4K2R/8/n7/8/5B2/8 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,6,0,1,2,7,5,4,26,17,0,0,0,0,0,0,0,0,7,1,1,1,0,0,0,2,2,1,0,KRBKRNvK,DRAW,2k5/3R4/8/7r/8/1B6/K6n/8 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,5,0,0,4,5,6,1,6,0,1,0,0,0,0,0,0,0,7,1,1,0,1,0,0,0,3,0,0,KRBKRNvK,DRAW,1R6/8/1n2k3/8/8/7B/3r4/K7 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,6,4,0,1,6,3,4,26,25,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,3,1,0,0,KRBKRNvK,DRAW,6B1/1k6/1r6/2n5/8/4R3/8/4K3 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,6,7,6,5,5,3,20,22,0,0,0,0,0,0,0,0,7,1,1,1,0,0,0,0,0,1,0,KRBKRNvK,DRAW,5BK1/R7/2r3k1/8/8/7n/8/8 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,6,6,5,3,4,1,24,11,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,2,0,1,KRBKRNvK,DRAW,3B2R1/6K1/5r2/8/5k2/8/5n2/8 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,7,7,3,5,6,1,15,26,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,1,2,0,0,KRBKRNvK,DRAW,7K/8/3k4/8/8/3B4/2R5/rn6 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,0,5,4,3,4,0,4,0,1,0,0,0,0,0,0,0,7,1,1,0,1,0,0,1,4,2,0,KRBKRNvK,DRAW,8/8/K3n3/8/4k3/2R2B2/4r3/8 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,3,6,0,2,2,4,7,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,1,1,0,1,KRBKRNvK,DRAW,8/3K4/1n6/8/4B3/k7/5R2/r7 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,3,5,5,3,1,1,22,27,0,0,0,0,0,0,0,0,7,1,1,1,0,0,0,3,3,1,0,KRBKRNvK,DRAW,8/4R3/3K4/7r/n4k2/8/6B1/8 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,7,2,5,6,4,3,5,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,0,1,0,KRBKRNvK,LOSS,4R3/2B2k2/8/8/4n3/1r5K/8/8 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,4,2,2,3,1,1,5,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,3,2,1,KRBKRNvK,DRAW,n7/8/B7/8/2kr4/4K3/R7/8 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,6,1,4,2,4,1,19,28,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,3,3,0,0,KRBKRNvK,DRAW,8/3r2n1/8/8/R7/1B2k3/6K1/8 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,5,5,3,0,3,1,3,28,18,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,1,0,0,KRBKRNvK,DRAW,8/2n5/r7/8/k4K2/6R1/8/1B6 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,6,6,2,0,6,3,5,5,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,1,2,1,0,KRBKRNvK,DRAW,8/k1B3r1/2n5/8/8/6K1/5R2/8 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,7,4,7,4,0,3,3,25,23,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,2,0,0,KRBKRNvK,DRAW,4K2B/8/7R/1r6/n7/8/8/4k3 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,3,7,7,3,3,3,18,6,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,KRBKRNvK,DRAW,r1BK4/n7/8/8/7k/8/8/6R1 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,5,6,1,4,6,4,2,4,0,1,0,0,0,0,0,0,0,7,1,1,1,0,0,0,1,1,1,2,KRBKRNvK,LOSS,8/4k2R/8/2B5/4n3/4r3/6K1/8 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,5,0,3,1,4,2,24,21,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,3,2,0,1,KRBKRNvK,DRAW,8/n5B1/8/6R1/8/4r3/3k4/5K2 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,5,2,3,0,2,3,25,18,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,1,0,1,1,KRBKRNvK,DRAW,2B4r/8/8/8/8/5K2/2R5/3k1n2 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,6,3,7,0,2,6,25,27,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,2,0,1,KRBKRNvK,DRAW,8/3r4/B7/8/5nK1/2R5/8/7k b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,6,1,3,7,1,2,5,4,0,1,0,0,0,0,0,0,0,7,1,1,1,0,0,0,0,0,0,1,KRBKRNvK,DRAW,5B2/5R2/1r6/8/1K2n3/8/7k/8 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,6,5,1,6,7,3,5,3,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,3,0,1,0,KRBKRNvK,DRAW,1r4k1/8/5B2/6R1/8/8/5K2/2n5 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,0,1,2,5,5,2,21,25,0,0,0,0,0,0,0,0,7,1,1,1,0,0,0,3,2,1,0,KRBKRNvK,DRAW,n7/4R3/2k5/8/8/8/KB6/3r4 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,3,3,0,2,0,4,4,0,1,0,0,0,0,0,0,0,7,1,1,1,0,0,0,3,2,1,0,KRBKRNvK,DRAW,8/n3r1R1/8/8/3K4/k7/8/2B5 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,4,7,4,4,3,0,28,19,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,3,0,0,KRBKRNvK,DRAW,4K3/8/1n6/4k3/8/r7/2R5/1B6 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,4,2,5,4,1,1,24,23,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,3,3,1,0,KRBKRNvK,DRAW,8/8/r7/5k2/1n1R4/4K3/8/4B3 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,6,3,6,4,0,2,3,3,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,0,1,1,KRBKRNvK,DRAW,1r6/3K4/8/4R3/8/3B4/8/4k2n b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,0,7,2,3,6,1,21,26,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,4,0,1,KRBKRNvK,DRAW,K7/4r3/2n4B/8/2k5/8/8/3R4 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,1,7,0,5,5,4,22,26,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,1,1,0,KRBKRNvK,DRAW,1K6/4n3/k7/2B5/7R/8/8/6r1 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,7,0,0,1,7,6,5,22,26,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,2,0,0,KRBKRNvK,DRAW,1k6/8/8/7r/6R1/3n4/8/K5B1 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,5,7,4,2,7,3,4,24,27,0,0,0,0,0,0,0,0,7,1,1,0,1,0,0,2,2,0,1,KRBKRNvK,DRAW,2k5/8/8/7K/R7/5n2/1r6/6B1 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,6,4,6,0,0,2,6,6,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,KRBKRNvK,DRAW,3B4/r3K3/8/8/8/8/6nR/k7 w - - 0 1
