gene,chRCC_mean,onco_mean,norm_mean,diff_ch_oc,p_mwu
CYTL1,0.2678379953379953,0.2491317016317016,0.21209743628717093,0.018706293706293703,0.15846460599820356
DNLZ,0.5195221445221445,0.48592074592074586,0.7938090258190961,0.03360139860139866,0.15846460599820356
PI3,0.2861771561771561,0.2745337995337996,0.19259583550535148,0.011643356643356528,0.15846460599820356
ART3,0.20033799533799532,0.17921328671328665,0.11759029619012851,0.021124708624708666,0.15846460599820356
HYAL4,0.31955856643356645,0.2731657925407925,0.4081190840381019,0.046392773892773964,0.15846460599820356
PPHLN1,0.8238141025641028,0.7810810023310023,0.8324461508984394,0.04273310023310051,0.15846460599820356
KLHL42,0.6348630536130535,0.576060606060606,0.8304926725831192,0.05880244755244746,0.15846460599820356
PBX3,0.7972261072261073,0.8209294871794872,0.739787054807644,-0.0237033799533799,0.15846460599820356
POLE,0.6888752913752914,0.652097902097902,0.45398247328551494,0.03677738927738938,0.15846460599820356
KRTAP13-1,0.5718371212121213,0.5648047785547786,0.20741925712163262,0.0070323426573426495,0.15846460599820356
APOA1,0.2410853729603729,0.20962266899766893,0.36247833779868144,0.03146270396270398,0.15846460599820356
GPR27,0.5856978438228438,0.558479020979021,0.27637704165243926,0.02721882284382282,0.15846460599820356
HCN1,0.49692016317016313,0.48447406759906747,0.20655544506658413,0.012446095571095661,0.15846460599820356
RALGAPA1,0.854092365967366,0.8130696386946386,0.8129777324880036,0.04102272727272749,0.15846460599820356
CLDN22,0.5756701631701632,0.5316215034965035,0.28474381603693305,0.044048659673659674,0.15846460599820356
MAG,0.299197261072261,0.27105914918414914,0.42092319779583415,0.028138111888111883,0.15846460599820356
SDAD1,0.8412499999999999,0.8276136363636365,0.9084658933390137,0.013636363636363447,0.15846460599820356
HKDC1,0.4036742424242423,0.5000917832167833,0.7001020090320275,-0.09641754079254095,0.15846460599820356
FUZ,0.730378787878788,0.7065384615384617,0.5657749528756807,0.02384032634032629,0.15846460599820356
WAS,0.8499825174825176,0.8316433566433565,0.6144369005096171,0.018339160839161095,0.15846460599820356
PTPN7,0.44188082750582747,0.4178977272727272,0.6880439634308857,0.02398310023310024,0.15846460599820356
MYEF2,0.9097027972027973,0.8955244755244754,0.3263539745523323,0.014178321678321892,0.15846460599820356
PIGL,0.6830390442890443,0.7458843240093241,0.36713350338406664,-0.06284527972027987,0.15846460599820356
YBX2,0.6954822261072261,0.6540734265734266,0.4052124153448129,0.0414087995337995,0.15846460599820356
C11orf16,0.8518851981351981,0.8773149766899766,0.1058303567319003,-0.02542977855477846,0.15846460599820356
GRM5,0.34368881118881117,0.3312412587412587,0.19454770822205641,0.012447552447552468,0.15846460599820356
SBDS,0.8059003496503496,0.8359178321678321,0.882875862607856,-0.030017482517482486,0.15846460599820356
ADAM22,0.5955259324009324,0.5719114219114219,0.17319966903260536,0.023614510489510576,0.15846460599820356
ZFP90,0.6652505827505828,0.6961931818181818,0.8068347121857443,-0.030942599067598997,0.15846460599820356
FMO6P,0.18688956876456872,0.20031177156177155,0.41257890179195505,-0.013422202797202826,0.15846460599820356
ZNF428,0.6988825757575757,0.7170090326340327,0.9724243789812156,-0.018126456876456976,0.15846460599820356
MIOX,0.3411742424242424,0.4151165501165501,0.6041509005802633,-0.0739423076923077,0.15846460599820356
PTPN12,0.49119026806526805,0.5423703379953382,0.7897789732946136,-0.05118006993007013,0.15846460599820356
THBS3,0.5456716200466201,0.5667205710955711,0.6878020532395093,-0.021048951048950992,0.15846460599820356
CALML3,0.46459935897435906,0.45354020979020976,0.499890284094619,0.011059149184149297,0.15846460599820356
COL6A5,0.27535693473193473,0.29922202797202796,0.2249395492121327,-0.023865093240093227,0.15846460599820356
SP3,0.718784965034965,0.7661334498834498,0.7787212156308235,-0.04734848484848475,0.15846460599820356
CCR5,0.7696896853146853,0.7474373543123545,0.19214840869121233,0.022252331002330816,0.15846460599820356
EEFSEC,0.6103671328671328,0.5880273892773893,0.39326729684628314,0.022339743589743555,0.15846460599820356
EIF4E3,0.4524009324009324,0.5367817599067598,0.7486210583891993,-0.08438082750582743,0.15846460599820356
C2CD4B,0.42420745920745906,0.3971765734265734,0.5176048536175744,0.02703088578088564,0.15846460599820356
DMTN,0.8834761072261073,0.8689568764568766,0.6798703960797704,0.014519230769230673,0.15846460599820356
RNF43,0.4253744172494172,0.40100378787878793,0.40902571205622584,0.024370629370629282,0.15846460599820356
RCC2,0.7000174825174825,0.6479895104895105,0.8679834002511155,0.05202797202797205,0.15846460599820356
NFRKB,0.7377666083916083,0.7227272727272726,0.40797297456410675,0.015039335664335796,0.15846460599820356
SERPINA12,0.43215034965034965,0.4495075757575757,0.09514991474271348,-0.017357226107226065,0.15846460599820356
POU5F2,0.13996649184149182,0.14561480186480183,0.1314508938367491,-0.00564831002331001,0.15846460599820356
NPC1L1,0.383856351981352,0.41620046620046625,0.3240574333328694,-0.03234411421911426,0.15846460599820356
ARHGEF7,0.8078088578088579,0.8528263403263403,0.8564584133902643,-0.04501748251748239,0.15846460599820356
CDON,0.3456031468531468,0.38203379953379957,0.2618784861559935,-0.036430652680652764,0.15846460599820356
MTOR,0.4698324592074592,0.5277170745920746,0.8370895420939788,-0.05788461538461542,0.15846460599820356
IGIP,0.6519085081585082,0.7070541958041957,0.8165839069780385,-0.0551456876456875,0.15846460599820356
SLC38A5,0.3293502331002331,0.3129734848484848,0.3956880043586649,0.016376748251748285,0.15846460599820356
FGF5,0.32618006993006987,0.3538607226107226,0.20292251059962685,-0.02768065268065273,0.15846460599820356
RHPN2,0.6882823426573427,0.6308916083916084,0.9203205631155462,0.05739073426573427,0.15846460599820356
TMEM151A,0.41420745920745916,0.4524184149184149,0.23735403770587787,-0.03821095571095573,0.15846460599820356
DERA,0.8056657925407926,0.8364510489510489,0.9622213349803208,-0.030785256410256312,0.15846460599820356
CYP51A1,0.7419988344988346,0.7913301282051282,0.7394584422910392,-0.04933129370629352,0.15846460599820356
CDC27,0.6859061771561772,0.7364466783216782,0.17017097484455126,-0.05054050116550102,0.15846460599820356
RGS11,0.2734469696969697,0.2574970862470862,0.30920618134058914,0.015949883449883462,0.15846460599820356
ACAT2,0.4595920745920745,0.49773018648018647,0.8185491596832046,-0.03813811188811195,0.15846460599820356
UBE2D2,0.8407692307692308,0.8771284965034966,0.7114225496691932,-0.03635926573426573,0.15846460599820356
ZFR,0.9009003496503497,0.9162514568764569,0.89918767414055,-0.015351107226107219,0.15846460599820356
IFI44,0.3406293706293707,0.31214889277389274,0.7191133670366321,0.02848047785547797,0.15846460599820356
SDF2L1,0.7113723776223776,0.6769842657342656,0.8887362975538171,0.03438811188811197,0.15846460599820356
TPX2,0.44450903263403263,0.3868735431235431,0.26690400982198187,0.057635489510489524,0.15846460599820356
GALR1,0.23582459207459203,0.1463170163170163,0.20686907199611226,0.08950757575757573,0.15846460599820356
CALCRL,0.5224125874125873,0.5613592657342658,0.5913735467994532,-0.03894667832167842,0.15846460599820356
NEDD9,0.6329691142191142,0.5812412587412586,0.8614593178774843,0.05172785547785552,0.15846460599820356
FZD2,0.6531789044289044,0.6298426573426573,0.4946458638174071,0.02333624708624704,0.15846460599820356
A4GALT,0.577864219114219,0.5523164335664337,0.6368242972027262,0.025547785547785362,0.15846460599820356
KIF5C,0.3179865967365967,0.28268793706293704,0.5187068294672302,0.03529865967365964,0.15846460599820356
OPN4,0.3375276806526807,0.3243589743589744,0.18417179477024415,0.013168706293706312,0.15846460599820356
MFN2,0.8993210955710957,0.9149810606060608,0.766020395384011,-0.01565996503496503,0.15846460599820356
TFG,0.970058275058275,0.966923076923077,0.9439271443572308,0.003135198135198025,0.15846460599820356
COL28A1,0.1065020396270396,0.0918167249417249,0.3406673510084765,0.014685314685314699,0.15846460599820356
METTL12,0.3262951631701631,0.3020571095571095,0.21491044506123214,0.02423805361305359,0.15846460599820356
VWDE,0.1559440559440559,0.06924096736596733,0.2494875464419399,0.08670308857808856,0.15846460599820356
FASN,0.5760154428904428,0.4996998834498834,0.8115257361402051,0.0763155594405594,0.15846460599820356
SEPT10,0.7795993589743591,0.8312820512820512,0.15534755322827007,-0.05168269230769218,0.15846460599820356
SLC37A1,0.5684775641025641,0.5263767482517483,0.4796843607202073,0.04210081585081582,0.15846460599820356
ADAMTS16,0.4122071678321678,0.4490865384615384,0.14079547777797993,-0.03687937062937058,0.15846460599820356
SLC25A26,0.7302301864801864,0.6900903263403263,0.6635548381503076,0.04013986013986015,0.15846460599820356
PLXNA1,0.620059731934732,0.6029254079254079,0.5113178646394734,0.01713432400932402,0.15846460599820356
PIK3CB,0.6685416666666666,0.6962412587412586,0.638193872821604,-0.02769959207459205,0.15846460599820356
TEX10,0.5081235431235431,0.5533682983682984,0.6031008390858364,-0.04524475524475524,0.15846460599820356
PNISR,0.8335183566433565,0.8562237762237762,0.8399068324643477,-0.022705419580419717,0.15846460599820356
SIMC1,0.5832051282051283,0.5392817599067599,0.47226328392014394,0.043923368298368404,0.15846460599820356
CCNA1,0.2799213286713286,0.3157954545454545,0.1196583072066758,-0.03587412587412592,0.15846460599820356
CYBRD1,0.5840486596736596,0.46429778554778556,0.8518064590021098,0.11975087412587404,0.15846460599820356
SOCS2,0.5906424825174826,0.64995337995338,0.9191324201402006,-0.05931089743589735,0.15846460599820356
KPTN,0.541743881118881,0.5594522144522144,0.26673274596967983,-0.017708333333333326,0.15846460599820356
ANP32E,0.8065064102564103,0.8403001165501165,0.3472481645331829,-0.03379370629370615,0.15846460599820356
ACYP2,0.6191229603729606,0.6811713286713288,0.6999200411889565,-0.06204836829836824,0.15846460599820356
FOXA1,0.07579982517482511,0.06842365967365964,0.2022160472088809,0.007376165501165474,0.15846460599820356
TEAD2,0.7895279720279721,0.759659090909091,0.8614689514691762,0.029868881118881085,0.15846460599820356
LMAN2,0.7810737179487178,0.7527928321678321,0.6203032226505008,0.028280885780885723,0.15846460599820356
CILP2,0.1759863053613053,0.17080419580419579,0.10426757407964404,0.0051821095571095155,0.15846460599820356
PI4KB,0.8056818181818184,0.8175291375291375,0.7675248412865768,-0.011847319347319085,0.15846460599820356
SRPK3,0.5605259324009325,0.5304516317016318,0.1923009405596688,0.030074300699300727,0.15846460599820356
C8orf82,0.8557779720279721,0.8286829836829838,0.7105421464284529,0.027094988344988358,0.15846460599820356
STOML2,0.7753015734265734,0.8111917249417249,0.9520054461905033,-0.035890151515151514,0.15846460599820356
RNF139,0.7406993006993008,0.785402097902098,0.17352078875567176,-0.04470279720279724,0.15846460599820356
GH1,0.39612762237762233,0.38131118881118886,0.11834599793841132,0.014816433566433473,0.15846460599820356
TP63,0.39446241258741266,0.4306424825174825,0.40028911479066737,-0.036180069930069836,0.15846460599820356
IGF2BP2,0.8125888694638694,0.7660110722610722,0.8296170861382248,0.0465777972027972,0.15846460599820356
BDKRB2,0.776391317016317,0.8229385198135197,0.4904643498235447,-0.0465472027972027,0.15846460599820356
VAMP1,0.4131512237762237,0.48893210955710953,0.606699520782333,-0.07578088578088582,0.15846460599820356
CHIC1,0.616627331002331,0.5744769813519813,0.2885571127483459,0.042150349650349694,0.15846460599820356
GPAM,0.49192307692307685,0.39303758741258743,0.642718449719609,0.09888548951048942,0.15846460599820356
RUFY3,0.9283420745920747,0.905056818181818,0.8080485447389352,0.023285256410256694,0.15846460599820356
ZNF341,0.40068473193473186,0.3812019230769231,0.3614951762465601,0.019482808857808787,0.15846460599820356
ZNF343,0.6143385780885781,0.6523747086247087,0.5460630186752526,-0.03803613053613064,0.15846460599820356
CAPN11,0.22681526806526806,0.21407779720279713,0.29220289200422594,0.012737470862470929,0.15846460599820356
MAPK11,0.5929734848484849,0.5713330419580419,0.47170935239785444,0.02164044289044298,0.15846460599820356
TTC30A,0.03431235431235426,0.045314685314685285,0.6257547651490907,-0.011002331002331028,0.15846460599820356
ELP4,0.47711538461538455,0.5148033216783217,0.576440409277791,-0.037687937062937105,0.15846460599820356
RD3,0.24398164335664335,0.2520643939393939,0.3110836613214505,-0.008082750582750542,0.15846460599820356
DESI2,0.743854895104895,0.7603117715617717,0.7375092455720264,-0.016456876456876657,0.15846460599820356
SLC30A5,0.6685562354312357,0.6425961538461539,0.7641247186188427,0.025960081585081785,0.15846460599820356
VCAN,0.41913607226107225,0.5060547785547785,0.6674264716114108,-0.0869187062937063,0.15846460599820356
SLC25A36,0.9470600233100234,0.953952505827506,0.7314593499894565,-0.006892482517482645,0.15846460599820356
TLR7,0.3291695804195804,0.3237529137529137,0.23637622814914083,0.005416666666666681,0.15846460599820356
BAP1,0.8828175990675988,0.8565792540792541,0.6579545101800304,0.026238344988344764,0.15846460599820356
TNRC6C,0.38624562937062934,0.3742846736596736,0.2950175063769025,0.011960955710955734,0.15846460599820356
PTPN5,0.28944201631701627,0.31303467365967363,0.25950541140253314,-0.023592657342657364,0.15846460599820356
RERE,0.8759149184149184,0.8718997668997669,0.9001638780986715,0.004015151515151527,0.15846460599820356
ST3GAL6,0.849833916083916,0.8059892191142191,0.7117913021511811,0.04384469696969695,0.15846460599820356
RPS6KA2,0.6844318181818181,0.6407269813519814,0.82740724724399,0.043704836829836724,0.15846460599820356
WDR77,0.7456861888111888,0.7717089160839162,0.606660451216027,-0.026022727272727475,0.15846460599820356
TSHB,0.2442905011655011,0.257215909090909,0.10405884625965092,-0.012925407925407917,0.15846460599820356
SIRPB2,0.11783508158508155,0.11088723776223772,0.1338662493537465,0.00694784382284383,0.15846460599820356
UNC13C,0.28266899766899767,0.2521095571095571,0.4266739168364142,0.030559440559440543,0.15846460599820356
CKB,0.9757255244755245,0.9733595571095571,0.9201963968226273,0.002365967365967392,0.15846460599820356
CLDN12,0.594833916083916,0.6406963869463869,0.8510860804233643,-0.04586247086247086,0.15846460599820356
MSX2,0.14890151515151515,0.16460081585081582,0.2652208072735757,-0.015699300699300672,0.15846460599820356
ZNF160,0.9066011072261072,0.8833173076923077,0.12502314738003764,0.023283799533799554,0.15846460599820356
ANKRD12,0.6495760489510489,0.6240763403263403,0.7805837100246086,0.025499708624708628,0.15846460599820356
SCAF11,0.892794289044289,0.8707692307692307,0.9009302838377232,0.022025058275058296,0.15846460599820356
KRTAP11-1,0.4379312354312354,0.4483916083916083,0.2407932299399185,-0.010460372960372888,0.15846460599820356
AZIN2,0.42035839160839156,0.44206730769230773,0.39932896681869895,-0.021708916083916174,0.15846460599820356
DNAJC3,0.8470658508158507,0.871284965034965,0.49504779867077847,-0.02421911421911427,0.15846460599820356
GLIS1,0.3369405594405594,0.3745571095571095,0.18535190975251303,-0.03761655011655013,0.15846460599820356
CTAGE1,0.07952797202797196,0.08567307692307688,0.09936942790380532,-0.006145104895104919,0.15846460599820356
OR8G1,0.2780565268065268,0.2868123543123543,0.22089611669918893,-0.008755827505827485,0.15846460599820356
EMP2,0.4932488344988345,0.4298135198135198,0.20760015456562667,0.06343531468531471,0.15846460599820356
MICALCL,0.10964743589743585,0.10130244755244752,0.23143366041161123,0.008344988344988327,0.16458217683844545
TMEM182,0.15627039627039624,0.17339160839160833,0.3734081827727832,-0.017121212121212093,0.1646291514875744
TMEM255B,0.3100801282051282,0.29312937062937056,0.2651876249021923,0.016950757575757647,0.1646291514875744
KLHDC10,0.9058071095571096,0.8955215617715616,0.4982006591517516,0.010285547785548022,0.1646291514875744
MT1M,0.16957459207459208,0.12636363636363634,0.7323392180306583,0.043210955710955734,0.1646291514875744
TYMSOS,0.2521051864801864,0.24278263403263398,0.7193499252326245,0.009322552447552451,0.1646291514875744
KRT15,0.19401369463869458,0.18069638694638693,0.20592444481075872,0.013317307692307656,0.1646291514875744
IFNA10,0.05006993006993004,0.05660256410256406,0.1663191437663704,-0.006532634032634023,0.1646291514875744
PCDH8,0.0010897435897435333,0.0015763403263402732,0.15595661030301922,-0.00048659673659673993,0.17078347764226032
KIAA1524,0.06932837995337991,0.05336829836829833,0.13604558187429014,0.01596008158508158,0.1709740037779418
SEC24B,0.8818939393939396,0.8655696386946387,0.7825537795256204,0.01632430069930091,0.1709740037779418
TMEM67,0.1394828088578088,0.15843094405594402,0.4554740743991581,-0.018948135198135208,0.1709740037779418
CDK2AP1,0.9748310023310024,0.9706876456876457,0.9714535270184784,0.004143356643356744,0.17102162039971291
ADRA1B,0.04577214452214448,0.039946095571095505,0.5583356792913102,0.005826048951048976,0.17102162039971291
MIF4GD,0.6247319347319348,0.6620862470862472,0.7844890610566337,-0.03735431235431241,0.17102162039971291
DNAH12,0.10735722610722608,0.11208333333333328,0.2565971371106289,-0.00472610722610721,0.17102162039971291
ISL2,0.21887383449883444,0.20425553613053615,0.2196052154124622,0.014618298368298283,0.17102162039971291
KCNAB2,0.6442045454545455,0.6262689393939395,0.29186785709316,0.01793560606060607,0.17102162039971291
PRKAG1,0.9098761655011655,0.9031672494172495,0.7248185941164447,0.0067089160839159945,0.17102162039971291
TRAPPC6A,0.8086451048951049,0.796369463869464,0.8606822081476636,0.012275641025640938,0.17102162039971291
WFDC10A,0.1877258158508158,0.1720090326340326,0.2005141126766292,0.015716783216783187,0.17102162039971291
LARP1,0.9423426573426573,0.9370075757575757,0.11503043679775125,0.005335081585081669,0.17102162039971291
CPXCR1,0.051869172494172444,0.054213286713286665,0.20275124674732478,-0.002344114219114221,0.17102162039971291
CDR1,0.0406162587412587,0.03516608391608387,0.0935159505518442,0.005450174825174833,0.17102162039971291
DBN1,0.9276923076923078,0.9186742424242423,0.8270823811241544,0.009018065268065478,0.17102162039971291
CLEC12B,0.18520396270396267,0.19568181818181815,0.0960988235243745,-0.010477855477855486,0.17102162039971291
DNAH11,0.4825743006993007,0.4697217365967366,0.15428571734399732,0.012852564102564079,0.17102162039971291
SMARCB1,0.8352170745920745,0.814388111888112,0.7902403152967521,0.020828962703962506,0.17102162039971291
STAG2,0.9366171328671329,0.9229807692307692,0.8338119801205482,0.013636363636363669,0.17102162039971291
DACH1,0.138902972027972,0.22464160839160835,0.7814662540635025,-0.08573863636363635,0.17106923105635186
TRAPPC12,0.6757459207459208,0.7039568764568764,0.793307008652036,-0.028210955710955665,0.17106923105635186
NDC80,0.04981643356643351,0.023412004662004614,0.28597263417720026,0.026404428904428897,0.17106923105635186
INTS10,0.8076952214452214,0.7781104312354312,0.8225845642030717,0.029584790209790213,0.17106923105635186
ENO1,0.9685664335664337,0.9731060606060606,0.9971677240425548,-0.004539627039626959,0.17106923105635186
LRRC8D,0.8297115384615383,0.8469813519813519,0.6596478815196669,-0.017269813519813604,0.17106923105635186
CACNG7,0.15694638694638693,0.15245775058275055,0.10224344942524914,0.004488636363636389,0.17106923105635186
CNTFR-AS1,0.09839597902097899,0.10232954545454541,0.21635120221872317,-0.003933566433566418,0.17106923105635186
CBFA2T2,0.812690850815851,0.8041579254079253,0.532700156599385,0.008532925407925718,0.17106923105635186
ATP6V0A2,0.37355186480186475,0.41467948717948716,0.6373520039476319,-0.04112762237762241,0.17106923105635186
EPCAM,0.9147144522144524,0.8822057109557111,0.9831401441399398,0.03250874125874126,0.17106923105635186
BCL9,0.4698120629370629,0.4988141025641025,0.7041946799025078,-0.029002039627039622,0.17106923105635186
CCDC117,0.5736684149184149,0.5557007575757577,0.7232311922854199,0.01796765734265726,0.17106923105635186
YARS,0.7466418997668997,0.777134324009324,0.863037086116817,-0.030492424242424376,0.17106923105635186
KCTD4,0.507074592074592,0.5262674825174825,0.0872840871262032,-0.01919289044289041,0.17106923105635186
GRIN2C,0.47892482517482515,0.46397144522144523,0.24050796858592785,0.01495337995337992,0.17106923105635186
OR5I1,0.39647290209790204,0.41745920745920745,0.10720100274985518,-0.020986305361305413,0.17106923105635186
NUP93,0.7116462703962705,0.7005244755244754,0.7399770506437916,0.011121794871795099,0.17106923105635186
PLOD1,0.6206206293706293,0.6373164335664335,0.9435856870517034,-0.016695804195804187,0.17106923105635186
DERL2,0.8192599067599067,0.8391928904428905,0.7530535809665917,-0.019932983682983796,0.17106923105635186
GPR135,0.24112762237762234,0.25929195804195804,0.27851944540483026,-0.0181643356643357,0.17106923105635186
DOT1L,0.6608974358974359,0.5822450466200466,0.29662738658854176,0.07865238927738927,0.17106923105635186
HTRA4,0.32937354312354306,0.2972057109557109,0.3548817155500085,0.032167832167832144,0.17106923105635186
XRN1,0.776863344988345,0.7239641608391608,0.8134133849122968,0.05289918414918415,0.17106923105635186
ZFP41,0.40720862470862473,0.39158362470862473,0.18650526475785964,0.015625,0.17106923105635186
RPL22L1,0.7490719696969699,0.7091637529137529,0.3071499447138877,0.03990821678321699,0.17106923105635186
HPS3,0.7385868298368299,0.6827214452214452,0.5900360831528819,0.055865384615384706,0.17106923105635186
TCF25,0.9365734265734265,0.9264423076923075,0.9334961053529588,0.01013111888111895,0.17106923105635186
HRASLS2,0.5895862470862471,0.6275247668997668,0.5101109896802825,-0.0379385198135197,0.17106923105635186
HNMT,0.7228744172494174,0.8149854312354312,0.9063871783316972,-0.09211101398601385,0.17106923105635186
HNRNPH2,0.9059251165501164,0.907549533799534,0.7869049517731698,-0.0016244172494175313,0.17106923105635186
ARSA,0.6615384615384615,0.6255040792540795,0.6674270068109492,0.03603438228438205,0.17106923105635186
DGKD,0.7226398601398601,0.7325203962703964,0.48678592339581966,-0.0098805361305363,0.17106923105635186
DHX58,0.3717147435897436,0.35277097902097904,0.6110250034520369,0.018943764568764565,0.17106923105635186
CTIF,0.6485489510489512,0.6270002913752915,0.7015705965655175,0.02154865967365971,0.17106923105635186
TCERG1L,0.20046911421911418,0.22294434731934726,0.17435944643241336,-0.022475233100233083,0.17106923105635186
FXN,0.4189335664335665,0.45190268065268063,0.3480134998731576,-0.03296911421911414,0.17106923105635186
FARSA,0.6642948717948719,0.620957167832168,0.5996075916984129,0.043337703962703866,0.17106923105635186
TENM4,0.41738344988344983,0.46659382284382284,0.5972045457707997,-0.049210372960373006,0.17106923105635186
USP22,0.8830011655011655,0.8990180652680653,0.5489065338230052,-0.016016899766899795,0.17106923105635186
MYLK2,0.780530303030303,0.7575961538461538,0.16497204652810707,0.022934149184149266,0.17106923105635186
RAB9A,0.856295163170163,0.8277826340326342,0.8939534226545682,0.028512529137528775,0.17106923105635186
ERICH6,0.4288956876456876,0.46367132867132865,0.11944529779037512,-0.03477564102564107,0.17106923105635186
HAGH,0.8212164918414919,0.8060635198135198,0.9625296099144645,0.015152972027972167,0.17106923105635186
MSH5,0.18902389277389275,0.22433275058275057,0.4028211438070455,-0.03530885780885781,0.17106923105635186
GCNT4,0.25985139860139855,0.2783333333333333,0.19434272679883238,-0.018481934731934768,0.17106923105635186
EPS8,0.9867773892773893,0.9887907925407924,0.7941312159412394,-0.0020134032634030463,0.17106923105635186
MS4A15,0.06971736596736594,0.06669289044289041,0.18751572148644177,0.003024475524475531,0.17106923105635186
ZNF568,0.148289627039627,0.15325903263403257,0.36502000040675164,-0.004969405594405563,0.17106923105635186
SRR,0.7537237762237761,0.8004574592074591,0.5151782589102696,-0.04673368298368308,0.17106923105635186
PIN4,0.8863330419580419,0.8757255244755247,0.5668747879271829,0.010607517482517204,0.17106923105635186
ARHGAP19,0.45989073426573424,0.4871969696969697,0.5886563387427735,-0.02730623543123545,0.17106923105635186
PKP4,0.8322552447552448,0.8674300699300699,0.9445725950005942,-0.035174825174825064,0.17106923105635186
STX6,0.78993006993007,0.783123543123543,0.7769127763904218,0.006806526806526936,0.17106923105635186
TNFAIP1,0.815329254079254,0.8413286713286713,0.8074330652697246,-0.025999417249417234,0.17106923105635186
LDHC,0.31164627039627035,0.3318808275058274,0.4604830068794548,-0.020234557109557072,0.17106923105635186
IQCE,0.34719405594405595,0.3914612470862471,0.19549768740279433,-0.04426719114219113,0.17106923105635186
CHRDL1,0.23954254079254075,0.2291768648018648,0.26030392911389155,0.010365675990675949,0.17106923105635186
THTPA,0.8667628205128205,0.857972027972028,0.4215611556456593,0.008790792540792514,0.17106923105635186
PEX2,0.6948280885780885,0.7612835081585081,0.7883847784969671,-0.06645541958041956,0.17106923105635186
ELFN1,0.3669784382284381,0.37886655011655007,0.6424085691868499,-0.011888111888111952,0.17106923105635186
USP48,0.776520979020979,0.7879152097902097,0.6799704783934596,-0.011394230769230629,0.17106923105635186
LOC146880,0.46032051282051284,0.44411713286713284,0.5259925007840675,0.016203379953380004,0.17106923105635186
XPO6,0.872524766899767,0.8581191724941726,0.7404710398177752,0.014405594405594413,0.17106923105635186
EVX1,0.5324970862470862,0.5801311188811188,0.16131770407961196,-0.04763403263403254,0.17106923105635186
HIST1H2AD,0.3081381118881119,0.29483682983682985,0.22059158816181437,0.01330128205128206,0.17106923105635186
RBM18,0.6594842657342658,0.6943764568764569,0.6397732466595519,-0.03489219114219111,0.17106923105635186
RWDD2B,0.6875320512820512,0.7143953962703963,0.5262071157989833,-0.026863344988345084,0.17106923105635186
SLC35B3,0.525837703962704,0.5606657925407924,0.7454778314999181,-0.03482808857808839,0.17106923105635186
XRN2,0.7898980186480188,0.8302505827505827,0.7052276150117047,-0.04035256410256394,0.17106923105635186
C21orf62,0.3659324009324009,0.3845775058275057,0.5959998116097625,-0.01864510489510479,0.17106923105635186
TMC6,0.5888228438228438,0.5509484265734266,0.56649747225258,0.0378744172494172,0.17106923105635186
DNAH1,0.4574621212121212,0.44476544289044284,0.5562087963255342,0.012696678321678367,0.17106923105635186
ACSF3,0.5118240093240093,0.495354020979021,0.2247805949492149,0.016469988344988307,0.17106923105635186
HIST1H4I,0.4046722027972028,0.4297144522144522,0.15551881708057214,-0.025042249417249418,0.17106923105635186
PTGER4,0.2718764568764568,0.257759324009324,0.7586228673636393,0.014117132867132787,0.17106923105635186
PRKAB1,0.8467424242424243,0.8852039627039626,0.8966283499477112,-0.038461538461538325,0.17106923105635186
ZNF132,0.2183187645687645,0.2446853146853147,0.4149220053712625,-0.026366550116550203,0.17106923105635186
IMPDH1,0.6333391608391608,0.6520090326340326,0.6247421676223547,-0.018669871794871895,0.17106923105635186
C3,0.7612601981351982,0.6934819347319346,0.18238315791276458,0.06777826340326354,0.17106923105635186
PCDHGA9,0.2601981351981351,0.2716244172494172,0.23328063401878116,-0.0114262820512821,0.17106923105635186
POP5,0.8720541958041957,0.8772668997668996,0.8437185235771453,-0.005212703962703902,0.17106923105635186
MRPS12,0.8427505827505828,0.8255638111888113,0.36764194294558844,0.017186771561771508,0.17106923105635186
CORT,0.4922144522144522,0.482240675990676,0.14476612315369536,0.00997377622377621,0.17106923105635186
PPAN,0.6471925990675991,0.6249868881118881,0.4361721030451782,0.022205710955711,0.17106923105635186
PIK3C2B,0.554388111888112,0.5106206293706294,0.59892414188782,0.043767482517482637,0.17106923105635186
CRY1,0.4881293706293707,0.5401821095571097,0.7611142212150958,-0.052052738927738984,0.17106923105635186
HMCES,0.5744026806526807,0.6092482517482516,0.7683329925896273,-0.03484557109557085,0.17106923105635186
CHRNA6,0.24668560606060602,0.2374460955710955,0.27598581078983675,0.009239510489510522,0.17106923105635186
MAX,0.8957255244755244,0.8687470862470863,0.5804073082567375,0.02697843822843815,0.17106923105635186
SELM,0.9221882284382283,0.8902826340326339,0.8625436321423717,0.031905594405594484,0.17106923105635186
CES1,0.3752054195804196,0.37993298368298356,0.5733325055580473,-0.004727564102563975,0.17106923105635186
PLXND1,0.7313053613053613,0.695646853146853,0.48417040325144417,0.03565850815850824,0.17106923105635186
CLDN6,0.6207342657342657,0.661697261072261,0.13583150205891256,-0.0409629953379953,0.17106923105635186
C14orf93,0.4427374708624709,0.4741404428904429,0.6942672636639118,-0.03140297202797199,0.17106923105635186
DGCR6L,0.2375203962703963,0.22282779720279716,0.889469520921485,0.014692599067599149,0.17106923105635186
NXPH3,0.6968269230769231,0.6763767482517482,0.10357020908105166,0.02045017482517486,0.17106923105635186
SRC,0.7968589743589743,0.7797304778554779,0.7428970993255416,0.01712849650349646,0.17106923105635186
