,DNAJC5B,ZNF574,NFATC1,INSM2,IL17C,NSL1,METTL6,SIX3,CCDC155,SRRM4,FEZ1,MAEL,WDR89,CYP4F2,SLAMF1,ZBTB9,LINC00599,ANKRD34A,CACNB4,AKR1E2,SEMA6A,FAM135B,AFF2,ZKSCAN3,GJA8,RAB3IL1,FOXN3-AS1,C6orf52,SOX10,FLYWCH1,OR1D2,BTNL3,LRCH4,SRD5A2,MESP1,MAP3K19,PIP5K1A,KRT83,C1orf94,NLGN2,TTTY8,C1RL-AS1,CCDC7,RASGRF1,HMGXB3,C4orf17,GRIN2A,SMYD5,SNORD8,PAK3,PLSCR1,IDH1,TMEM56,GOLGA5,GTF2B,IL13RA1,ALDH16A1,LARP7,ZNF227,GATA4,TXNL1,SPP2,PRPF38B,UPRT,CTSV,RBP4,PRDM10,CCDC90B,RTF1,CLEC4A,UNC5D,TDRD7,PTS,COQ7,CTSC,MAP3K8,ZNF326,MLLT3,AASDHPPT,ZBTB44,SAFB2,SWAP70,ATP11C,ZNF134,PHLPP1,DHX15,SIN3A,KRTAP10-12,ENAH,TEX22,PHF14,INO80C,MLN,KLHL42,SNRPD1,NKAP,TARDBP,NAMPT,L3MBTL4,KIAA0430
PLSCR1,-0.17065491001854696,-0.14707495071523305,-0.07734935615233404,-0.2470459715658259,-0.11052769780854824,-0.4198477538953015,0.23664238796941003,-0.35949168587867075,-0.19387561004712522,-0.13805388974319394,-0.20102144061919983,-0.3791715559841901,-0.20559670359543017,-0.46926130808789923,0.0012012413323760074,0.053970913523035076,-0.547354548795112,-0.15495054964218202,-0.41058806414133264,0.12666294422648697,-0.48096178666738515,-0.4062354620893518,-0.23313017551763865,-0.2912453812369035,-0.1850950282223796,-0.5652219845554519,-0.12504422216204578,0.023577554099831935,-0.3964389916643343,0.2832006492427843,-0.1053373434814174,-0.23212256601821032,-0.05060791865932308,-0.22999245125114454,-0.12932350173065915,-0.15607846095480798,-0.07682993961008275,-0.507133178844811,-0.1890906869372615,-0.21663958077455286,-0.2532317589794797,0.1140643415076058,-0.42707742081927946,-0.009958854754794758,-0.12808724805157018,-0.41622143799372535,-0.3734958263365604,-0.40166163062298316,-0.2830981192759239,-0.21891389700139374,1.0,0.005076857819066749,0.38942813794734016,0.3241633287362088,0.6391528646101251,0.3208426460248076,0.00627840671453328,0.5113563442288449,0.3180276562648754,-0.012440311276792848,-0.11762372478953628,0.06910618500172085,0.5936271222220889,0.3736090934967752,-0.4346718738964513,-0.3418653987839883,0.4809438080172533,0.5010471629951094,0.12135937000235322,0.250526069002721,0.20542636158874666,0.24813744998719664,0.37530097839517984,0.35507879016422556,-0.05304640062806888,0.28928308165095407,0.39283504201779584,0.3037255103272728,0.2784057381335165,-0.23104355404828678,-0.03571986668325395,0.5699052758714928,0.27094848663269183,0.3220377649278304,0.2479110760715832,0.5616729458505456,0.5296597923135853,-0.07671422934384634,0.23773846905845017,0.2760189188206719,0.4351324320714912,0.21279242951156402,0.06959400180025752,0.1981064477006535,0.49577784080064835,0.36664170244543814,-0.03427273809234625,0.5145841701638878,-0.12049848810635042,0.3863057688575192
IDH1,0.038932320171572346,0.09543605701960993,-0.3043269134181369,-0.16201508952718377,0.13141553900536845,-0.26195898856200495,-0.37895714757197596,0.030005272551622712,-0.06828456486435931,-0.13821817381916449,-0.3912455998535801,0.23349612388421287,0.08183550057334998,0.395519268963666,-0.1583889018306364,-0.4897131969962656,0.17565055952159297,-0.3047673685568674,0.02560140348616563,-0.273091358430501,0.23607892914610978,0.1939843488143767,-0.011500704478389426,-0.2736517435448407,-0.06716739620782829,0.38581144008315815,-0.06741263496278091,-0.508803016371334,-0.024456367004993748,-0.5707280735457818,-0.1284222549571822,0.001271930500436988,-0.1562554218614596,0.1125011833514975,-0.3224294766276942,-0.06634557604446534,-0.11429016143812581,0.11064520082862929,-0.010737126817770719,-0.21460630465857797,0.12988259945857147,-0.35673814147923577,0.022296197322690545,-0.13904796706371236,-0.32416348518085847,-0.11214054513555836,0.06305813831477006,-0.07383726980197908,0.07997614249279922,-0.070040930196301,0.005076857819066749,1.0,0.15454303111866693,0.3659693685454475,0.24124756950098472,0.28595900574255095,0.1175032386857181,0.009614408302077243,0.3326482649869348,0.1742890070430277,0.20466271994228252,0.23371295121518515,0.15374230804627703,0.3773234004204891,0.506860976789961,0.23032233847262515,-0.018096350917671894,0.30741111820376865,0.37078944906881933,0.03720654510650773,0.42905302994777605,0.297544880622699,0.30688067378672357,0.17474305175471774,0.3890783899613486,-0.003966549204633386,0.28215358983388317,0.21917594760224524,0.5046544839241158,0.42519304482338327,0.13344803175947217,0.1098794074621592,0.5696705228971671,0.016392398879552364,0.26101947539990455,-0.010921517447902936,0.2714828231411346,0.002070713872035496,0.46875124769198434,-0.14639222447182568,0.09191131742414946,0.4412081057151417,0.16049365123400144,0.4588008837626219,0.297863655019342,0.2687142402629791,0.2104166398421856,-0.033921497233690714,0.5205478147855184,0.3555762908670368
TMEM56,-0.15177651795383168,-0.06347047553666116,-0.09937060323324311,-0.27232101886114995,-0.17393788266028745,-0.33804676745376455,0.19873303485584232,-0.19354108673541204,-0.10764355178517067,-0.3243207622889818,-0.18825814410688768,-0.3518240514690254,-0.11156304077336282,-0.39471491941017595,-0.238290777257595,-0.16420495208404212,-0.5128457996358998,-0.12730900702696005,-0.3497037538837206,0.1585107723524138,-0.4596600665862477,-0.38823878063187856,-0.17527701272045454,-0.44798290355276704,-0.06180650457220317,-0.4962630099195128,-0.17363891811315638,-0.029773657311113463,-0.2848501305328264,0.24918227895127937,-0.01166373747384588,-0.247113990499551,-0.03797197269795048,-0.1557515456162884,0.08014109947240251,-0.02031418862714103,-0.2726174667865382,-0.3681456116581455,-0.16960469901062242,-0.02833982578054887,-0.16417260945789866,0.1683110430929888,-0.2312897586037777,-0.11923736322340757,-0.07370060348711312,-0.2883243126973256,-0.2980678771892705,-0.3879770427274448,-0.23151840608902297,-0.20618890640026769,0.38942813794734016,0.15454303111866693,0.9999999999999998,0.41793997717661746,0.1553900259686487,0.4677959817473477,0.13919358443515398,0.44746699864535466,0.2872111893900332,0.055563743264738244,-0.08608402542136703,0.12148617383020344,0.16346555864407675,0.38444581715712856,-0.32814444579734514,-0.2690796678121162,0.26554759095450303,-0.004441939972115845,0.20627584460621742,0.1805643899863834,0.5195879327421155,0.43192557379503266,0.5751358206020223,0.17403342663687907,0.36861425611614657,0.6601107015935439,0.20691368802448104,0.5220896620409319,0.055125540385287615,0.0011644300963007531,0.21769046735363615,0.22576718375321528,0.5495681874776027,0.19069423683692183,0.5106708656192979,0.4836327681886501,0.6439598165267644,-0.007291212471150419,0.33785513704952713,0.2790011159573125,0.3237755800464611,0.17762067520376115,-0.010220937812085502,0.47843728828204046,0.5248715340994268,0.3793153478803113,0.11487028148205591,0.5912153426305804,0.37471321631539267,0.14467474584273055
GOLGA5,-0.19996049784235242,0.05551270683736987,-0.4051199725964264,-0.5981359780238177,-0.14785773793570817,-0.6957046747989654,-0.31934850872588416,-0.19304371785271585,-0.25849729417821754,-0.2454614847387906,-0.5867935504823292,-0.09559460372067999,-0.1018057071909791,-0.10253114517650429,-0.4163267847907149,-0.4231386630257053,-0.2672165530247414,-0.4252410222085914,-0.3209322437100231,-0.12374104508883754,-0.3175250417576679,-0.1657314920398011,-0.18691955351100814,-0.6409380571886234,-0.25033709902792567,-0.16914671007744236,-0.27624751623352356,-0.5030374859497363,-0.37695576825604804,-0.16855649319013136,-0.26402347094580864,-0.3091950404761179,-0.18139045317108843,-0.18466918219265524,-0.3513871865665307,-0.14197639495956388,-0.2330246417243239,-0.3553207271364938,-0.2410238226702806,-0.4005194817680445,-0.11233948753644248,-0.2856807605779418,-0.321862733513982,-0.285948600240824,-0.4221986821916843,-0.4847563900785581,-0.21974354529099077,-0.32240320185545435,-0.34303221826522057,-0.19603334875011164,0.3241633287362088,0.3659693685454475,0.41793997717661746,0.9999999999999998,0.42197152487905365,0.6517566460047534,0.31314340170090266,0.3260192459221223,0.6205152079534516,6.479929982515509e-05,0.1411282720622225,0.20913133918155977,0.5279906847642537,0.6195268265217533,0.024854436232033615,-0.18816558750451795,0.4321776447143807,0.35606174885505504,0.535874235720124,0.22396392985083444,0.45672984993232013,0.5533347017282362,0.41838063922468405,0.2577445138513872,0.3107093494610918,0.32471209900865006,0.46116390496011594,0.44259292015858825,0.49852350530955414,0.3176395119547992,0.4623792796984389,0.36678847115290647,0.6026026646517441,0.2932619849426982,0.6131190300032321,0.44552580670434194,0.6400381136082297,-0.03819405424026304,0.4395039129516858,0.07680257401826147,0.36937339628395716,0.5563628977929125,0.06765329593349853,0.38970292212063595,0.6392091982932502,0.5191440826443946,0.3192545376749315,0.38226006256329914,0.4149524204648333,0.5938837658488004
GTF2B,-0.1659236266760506,-0.14442733086181808,-0.21877044516574104,-0.35247264811815443,-0.08687152029629189,-0.6458213305052413,-0.0900548751727966,-0.3283520317229532,-0.21866225726462002,-0.05324844920981483,-0.41033935796080634,-0.15749886160758492,-0.22106538591990677,-0.16541994415312208,-0.21414437535750783,-0.16178871821613322,-0.40353460174962946,-0.34544447218462565,-0.4181779158513722,0.018288404590209716,-0.44628394653246656,-0.3070067335835257,-0.3322835703458468,-0.36591318051709465,-0.23560248797422112,-0.3067018935634712,-0.1416351177728132,-0.21038322233641496,-0.3801551645866146,0.025765876323851335,-0.20997822841933322,-0.24238722779464766,-0.26877759261214407,-0.265193273641637,-0.3056473139279853,-0.20610515295919435,-0.09247122356646706,-0.3791272774168666,-0.19151424460332112,-0.40552976887915776,-0.3527482802953593,-0.1821697085947927,-0.2618691272770545,-0.29177785949615037,-0.37177903689542224,-0.5326767665982846,-0.23212610954754315,-0.35512608958621744,-0.1450385149098425,-0.3063162827101732,0.6391528646101251,0.24124756950098472,0.1553900259686487,0.42197152487905365,0.9999999999999999,0.21945178749248878,0.2602198799733773,0.42668792567639025,0.5186627833366784,-0.0023397884495924767,0.11704422917753704,0.17419764305025204,0.6955519774992798,0.48566030028086077,-0.14601438109894826,-0.18833552786817231,0.4403963555319442,0.6706248765564384,0.3965610908467182,0.09180352666822715,0.13483506195061298,0.4479306977669711,0.3673871282480533,0.4261150409207358,-0.05831153681420287,0.06147511705644618,0.5304187024876901,0.2955980563505633,0.4425379476933472,0.08752034267750397,0.06054050049374959,0.49290318924709897,0.22663740054821804,0.35576827638218805,0.3015330320347336,0.35624156445474126,0.3493080080825603,0.047422891928146214,0.4000910839384906,0.23258237402279647,0.40830891984494727,0.4572112572024715,0.08337892812269132,0.228795223627213,0.604661488211117,0.5009673490920086,0.1357288570280692,0.2706001744627413,-0.02818322791703884,0.5739048497901764
IL13RA1,-0.1921317805065731,-0.12193270533727968,-0.3286672283281409,-0.5594941944063966,-0.08654351840784844,-0.6317545259116906,-0.2119503555370989,-0.31373034613039186,-0.3543940559018026,-0.3464494615290298,-0.4169308700093074,-0.2993292392129757,-0.16679681543362557,-0.1994439548677681,-0.3890622375706095,-0.46401728331223924,-0.2521531954651708,-0.36935262837184746,-0.36450037615391584,-0.01966310904405339,-0.305336360824478,-0.22381552240782493,-0.15707640523541622,-0.6652801490928015,-0.2491095222625403,-0.23638092050906093,-0.20228697645845026,-0.3870436095667562,-0.28667326734683013,-0.048811798756403464,-0.21061810230485273,-0.2220086478704157,-0.049866360662866316,-0.24038616054357503,-0.30551072893758513,-0.20677660424745026,-0.22377427100364694,-0.3382461690494126,-0.1543227985441994,-0.24484433887538495,-0.31147655079557157,-0.18859382885306997,-0.27369379133412886,-0.14926335473415664,-0.33614133668350005,-0.49275124951244925,-0.27149274552292335,-0.2955482688587681,-0.2234841138341848,-0.26762174350593015,0.3208426460248076,0.28595900574255095,0.4677959817473477,0.6517566460047534,0.21945178749248878,0.9999999999999997,0.2689272074753319,0.3630176899768074,0.5854746355113744,0.06220173901771078,-0.0077735832244639706,0.18328708321088935,0.3589211516966019,0.5061990335994055,-0.045669116532706694,-0.04316684685701047,0.2732285592522518,0.21000402542946642,0.4376478650798619,0.10183137591566446,0.5014313716500817,0.2770832913337683,0.3163380036585784,0.24163086960344562,0.3116354399078379,0.5045561681806443,0.4447867266225422,0.3881665582413666,0.2879576027946517,0.25790777915142205,0.5256310184292453,0.2774956576470064,0.46275468874881487,0.24289247402141148,0.52339932304478,0.4561608681004977,0.6210715749020612,0.03643510390329109,0.2610023697988135,0.15331638723201796,0.42709365396075205,0.5192343812015032,0.15420660198776676,0.5350095235453395,0.6919103976867702,0.3565468612982929,0.36638940482568727,0.5563527640332573,0.4596085518849163,0.5779926753428115
ALDH16A1,0.03576289385592383,-0.07794200723140837,-0.3322431007583593,-0.44928730522721794,-0.10082593605961238,-0.47107602118692327,-0.43536671518219505,-0.16368309655228533,-0.17157014520431674,-0.10781625819729446,-0.49078778802580364,0.0805338897021891,0.00275724548636172,0.14119839305294657,-0.41147012728185584,-0.5186400065662022,-0.07649863391032913,-0.36455978068587275,-0.24964614763295034,-0.10118511923924195,-0.22917009083017462,-0.13162342425479784,-0.11045548037275607,-0.48778150144374177,-0.12084272285350207,0.010289347028603135,-0.14914349213654476,-0.46318298828558485,-0.20047242584187225,-0.2283894873857966,-0.2545922326421504,-0.15351285844195864,-0.1659622771566411,-0.13490437412223216,-0.3718786849485499,-0.2378222509684891,-0.14225174996811676,-0.12997614062778726,-0.020460506849765442,-0.3963684913027339,-0.1271216485491792,-0.3680002570612202,-0.17381566317170377,-0.22468861341432345,-0.25243961492960654,-0.4533497960485602,-0.1645612572061962,-0.22389718610243384,-0.19556034477132983,-0.26004760986396236,0.00627840671453328,0.1175032386857181,0.13919358443515398,0.31314340170090266,0.2602198799733773,0.2689272074753319,0.9999999999999999,0.3244144981842435,0.30500195529153207,0.10971403506224209,0.04327342151450236,0.3030126792079328,0.31667471546101894,0.1333198052827952,0.2560457854364798,0.037656366838567726,0.31765865646752467,0.36466574536912644,0.3792873713681827,0.014764595534194801,0.1845979481707002,0.2889912982030669,0.14788892889316232,0.28152653367783775,0.09149180548155252,0.03657144752300598,0.3292892235699416,0.2079271058692786,0.3546088179835923,0.26683048221612016,0.5779388041294269,0.2704236298469198,0.07152354583458581,0.185664428579945,0.3159786772823736,0.14010181765673935,0.18704723998646283,0.09808336641768858,0.3126395861173625,0.06755068645531712,0.22653245175833966,0.5375160871518063,0.08375406734891211,0.30358231313223666,0.4365902797829813,0.2919589432558928,0.31796339234408955,-0.00317232632490283,0.43850674844705634,0.38090111645213837
LARP7,-0.20522618654045363,-0.05671114155886385,-0.08181864715524367,-0.26879778807501786,-0.21077472683856346,-0.487122271849951,0.1961057615900877,-0.42688655783284096,-0.30343161337535973,-0.1317152238372642,-0.21601252398066176,-0.3854981036705517,-0.1502969316594207,-0.39719441896195695,-0.280691607747243,-0.1580628915353109,-0.495662032915526,-0.16079551333989256,-0.5313755513491053,0.03351117823091815,-0.53452029428733,-0.42257961705515573,-0.28626935744298126,-0.4043442597655771,-0.07401556705077629,-0.48170103472679693,-0.09589202921240708,-0.06551290902358184,-0.3300336735468902,0.2528681540838822,-0.2621855566965357,-0.19507553922195095,-0.1528076937209858,-0.32238608998418455,-0.04686723170620764,-0.14007737464470962,-0.16043435321982305,-0.3943462913102197,-0.17641058826434736,-0.20017485542112717,-0.36515011106068157,0.06056978169776729,-0.22043287640229114,-0.2902367975328456,-0.15961341580903884,-0.4134643501583185,-0.317497154369808,-0.3705144906380144,-0.2745182265986777,-0.20409765541288163,0.5113563442288449,0.009614408302077243,0.44746699864535466,0.3260192459221223,0.42668792567639025,0.3630176899768074,0.3244144981842435,0.9999999999999998,0.3538104658205635,-0.029219682229189317,0.08633527461787491,0.17949356659764232,0.4625887337661653,0.41441899188684556,-0.32029546601769715,-0.1993712770562124,0.3685457718225219,0.32387065528059494,0.30838506258073395,0.18560495666149454,0.3246026993117232,0.36291114254806434,0.3912946580318678,0.47612935037239146,0.09490355470435402,0.263695547332664,0.36013988836520827,0.35949002888995757,0.24276338692534266,0.05279984363840336,0.3189856635869333,0.521414564302947,0.2167750239234899,0.247054502086716,0.34848287160035646,0.5249815238862932,0.42432182150503794,-0.0704180702245292,0.2682472944910139,0.2617213404117928,0.3651959879956989,0.3003755951799026,0.05664872634636761,0.3033467449606113,0.5691306737446405,0.5201543631312759,0.027049100584204434,0.42134086172328655,0.17997917316598028,0.4077720330240582
ZNF227,-0.2762318808960713,0.010312441952288476,-0.4094464071347359,-0.634863040035994,-0.13882260503574773,-0.7824732334311556,-0.3493975235166355,-0.2378067909383189,-0.3901800909825167,-0.3911613367287731,-0.5877079537143599,-0.25468528351457065,-0.06745970329554563,-0.16575490303869628,-0.6310715517886809,-0.42081641722617935,-0.2413273221011321,-0.39679835990806395,-0.39313818658551414,-0.01437509564212589,-0.39624855433143463,-0.20163976222758795,-0.26195674427908333,-0.7350810913144564,-0.26703354552309344,-0.26045224993306176,-0.402116841416427,-0.4878188561006095,-0.3034605957405476,-0.13438988261367682,-0.20247981599135423,-0.22517996389579956,-0.14302008602555966,-0.12263542213484555,-0.40702155617773483,-0.15690653243698802,-0.15330623362660442,-0.1848065302202814,-0.2223808997828632,-0.33070570092764484,-0.33203099532054686,-0.3219686536593377,-0.06564418360573777,-0.38173024389261523,-0.4405473604919066,-0.6146341302826647,-0.3010783447828562,-0.25565202680779436,-0.15796265092971462,-0.36679217489572674,0.3180276562648754,0.3326482649869348,0.2872111893900332,0.6205152079534516,0.5186627833366784,0.5854746355113744,0.30500195529153207,0.3538104658205635,0.9999999999999999,0.059325198152612724,0.27678794807673673,0.2774862598017908,0.5653421875885549,0.6337096943030482,-0.0009811879027750298,-0.04775729334567551,0.45875149538167065,0.48154050863338865,0.508376581215232,-0.045401444453290765,0.3770588824835207,0.45816126983109795,0.1995981931873346,0.42974287546784745,0.03726148434873347,0.2762269542014354,0.7188026451679754,0.36431857764572473,0.4075822479649731,0.5283356159307915,0.612525181650683,0.3099478460879806,0.4567887566809397,0.24894145015505975,0.618732978691088,0.37153097213224784,0.524885331042968,0.08376132423457,0.34074004288866755,0.19728129286472215,0.5463049257457553,0.6046391925852068,0.029424568341475922,0.42393266978059807,0.6929231961830542,0.5073030383301975,0.554600897166752,0.17536437111248226,0.31318092744959336,0.7956791449375427
GATA4,0.10551256080924959,-0.16996148306703013,-0.08331737704968828,0.09166119700947255,0.11080283389915793,-0.09709690766857809,-0.11286905973298883,-0.06566373804856132,0.1411662989041173,-0.281783939699202,-0.18743571243652302,0.04501912486947946,0.21841144965557358,0.24154118044710682,-0.19363882155722528,-0.29553785550384526,0.2242319888873768,-0.18627983484517835,0.037202424036147305,-0.1093532119401667,0.11702060886420415,0.06555684087094116,0.00880534579001839,-0.001193734385658285,0.05607357521958243,0.1663256506673342,0.10607330744913537,-0.24977622987354492,0.027406872396360332,-0.2804713676909208,0.010669006627601972,0.038102617509736245,-0.020094338060940978,0.12433783581942241,-0.3425898379566519,-0.013740759136124499,-0.03491934728696501,0.19970087379384735,0.17549139490755367,0.0009897308381194101,0.052833026703719144,-0.18827484907589404,0.2877725488329964,0.09647023187115378,-0.028026273243255097,0.08111525081034776,0.3442079287129656,0.04591124775244815,0.20525863137169745,-0.23632480447338428,-0.012440311276792848,0.1742890070430277,0.055563743264738244,6.479929982515509e-05,-0.0023397884495924767,0.06220173901771078,0.10971403506224209,-0.029219682229189317,0.059325198152612724,0.9999999999999999,0.05098592691223632,0.09074750940171511,-0.047056111088535926,0.03793561069931594,0.28831233384604854,0.2684064073971168,-0.04762565810376112,0.07396420672853038,0.23860389424890743,0.01979006343643598,0.10015289871723909,-0.03884546683138204,0.03713603898444513,0.08518725541209402,0.09345973243754327,-0.04012551690715421,0.09465396636167106,0.08480293573267804,0.08141800044711589,0.08210857329321769,0.10213029234162985,0.0025588531292045635,0.06273386186906968,0.044835511693045685,0.009140820567008323,-0.14631990534824968,0.03635708627553817,0.0573021212848137,0.16250677394144658,0.022832932499717892,0.010318160899674057,0.1994802906032892,0.11204775792116375,0.1439451139006332,0.0520718664951165,-0.013387543847253422,0.07176733496100496,-0.07664641413537504,0.16906583884239498,0.06719433559196908
TXNL1,-0.29388128653027035,0.19043649441915386,0.242120301393643,-0.07890019213163879,0.18383399822543173,-0.2301091003721372,-0.19526117377034724,0.1291519508100131,-0.01242410946051875,0.08722194172205677,-0.3750959870468886,-0.1009318488973506,0.2859723583674272,0.05126769515623375,-0.24861768883840063,0.035510472628795586,0.1646935026013784,-0.07366936153417539,-0.0031509930533289363,-0.12557835830121747,0.13749998198110336,0.2236719512138829,0.0335542485642943,-0.1438777885605341,-0.01922331387772125,0.08724743774739156,-0.09593210064195563,-0.3468046075913734,-0.1338241859164903,-0.3586953490682964,-0.19071848446131576,-0.0570053206964921,-0.1763627648136763,0.1666740899463834,-0.24442723550535314,0.07609550487798147,0.0638384715051232,0.3764856226748707,-0.13639666980279022,0.07029644602881571,-0.06407117510430185,-0.3022798192981872,0.4382504357547332,-0.23590773556736258,-0.18578156884288463,-0.13589366248928453,-0.06920519038036428,0.025681153563561446,0.4051073623463822,-0.06870404339424768,-0.11762372478953628,0.20466271994228252,-0.08608402542136703,0.1411282720622225,0.11704422917753704,-0.0077735832244639706,0.04327342151450236,0.08633527461787491,0.27678794807673673,0.05098592691223632,0.9999999999999998,0.114714431676254,0.13227188518069402,0.141654551048092,0.2864960253180546,-0.14411707512929206,0.020211713284648054,0.1439783521950483,0.3437870099801397,-0.1057942719996427,0.11892620638637316,0.1768145525785263,0.1208372671314281,0.22337668566993119,0.09022249981891753,-0.03401039112655119,0.3033853252852407,-0.04472463050390245,-0.06659081567530042,0.5815230131988668,0.18731832169407747,0.059031209786131376,0.3471206065343341,-0.15127018585363897,0.15179118825402677,0.21809271895902138,-0.1361717535235215,0.06188281995117979,0.15862059119963023,0.054427093406855795,-0.059695354994006494,0.05904900144692311,-0.0480751887978408,0.17277490711903976,0.08461823209703193,0.485288591818078,0.03306988509539098,-0.28143492525793556,0.3440550038647847,0.14957588238167513
SPP2,0.004939683195386596,-0.2161608228072418,-0.14404663064281903,-0.15442889055357403,-0.12041620454788997,-0.36720505491548683,-0.23563599016509693,-0.22017027815418158,-0.09458832046218443,-0.025202531416371445,-0.24819086693636663,-0.035330349104912756,-0.003718498714134851,0.09756787597956439,-0.306838921911837,-0.2987875256078592,0.10652209467113469,-0.3129126079992421,-0.12740052262487261,-0.025381076728398275,-0.21004201504397907,-0.05803092267963844,-0.09487611123428291,-0.2570380509709058,-0.13585402772412625,-0.054273472607540375,-0.20961750212081248,-0.17489655752228267,-0.07736686555160449,-0.2176204547086583,-0.09297719712991093,-0.021144310125509935,-0.21156588865645026,-0.13906589512554474,-0.1482895907362967,-0.12252337074962782,-0.0242150007771805,0.003786678150160455,-0.0743510843840291,-0.38535841989352204,0.007986425259775026,-0.1612755625441021,0.11027400047037036,-0.2694036600605869,-0.2137286639228681,-0.17457358554112684,-0.02647006084880714,-0.190895360583554,-0.11334760568064448,-0.2766075760683296,0.06910618500172085,0.23371295121518515,0.12148617383020344,0.20913133918155977,0.17419764305025204,0.18328708321088935,0.3030126792079328,0.17949356659764232,0.2774862598017908,0.09074750940171511,0.114714431676254,1.0,0.11217688792453598,0.17394587524355598,0.15735799947914564,0.08604139801366815,0.13045081776752374,0.1596302988647777,0.3166538126328986,-0.09586639287776524,0.10180597044083513,0.17883152574484157,0.15678485873458234,0.28404381105753523,0.16123083825224077,0.06205600162750541,0.15590468040127822,0.09934290765416268,0.18978221604912396,0.1406230383348024,0.3015685804199112,0.14861611601636557,0.10841059594632492,0.09319753654941254,0.233928916832004,0.05451695333057165,0.17289373997584406,0.06039080282230547,0.2174946184976856,0.04834023237558194,0.1489857706814201,0.3290491429053433,0.22555935955075593,0.2053273436183478,0.3183968692466292,0.25280400503674977,0.2239523438655431,0.04701954962653504,0.18963456484635965,0.27547284732350585
PRPF38B,-0.29064019090516924,0.045396427456406124,-0.35606948993608023,-0.4994145336132527,-0.1284142017781478,-0.6661623860438666,-0.06619937926616234,-0.3539270269661013,-0.308944405471259,-0.10914941564075019,-0.46542128361404544,-0.2343550909361226,-0.1709772359476523,-0.2336882395974753,-0.2881103186014634,-0.19975902869284373,-0.38707806335213635,-0.3929597056013499,-0.4413143596902044,-0.13913146535574342,-0.40432848699445356,-0.2790895400865009,-0.3063734980380447,-0.5094867643695291,-0.1848775700252612,-0.3661119880889438,-0.18867458312774898,-0.365201713976469,-0.4400614282805719,0.020882334356701587,-0.3542276707206464,-0.28698668260023913,-0.29570790327442237,-0.19735599512820529,-0.4540700752880298,-0.23703237725455345,-0.13168772203556983,-0.41378880927592654,-0.33877204133890104,-0.47929730430838957,-0.3536831146452578,-0.2559487712663045,-0.3458828248745102,-0.2418686865351979,-0.4566967708738518,-0.6086239842195327,-0.3495311743047989,-0.40527536978577705,-0.3376278782525022,-0.25132815711575063,0.5936271222220889,0.15374230804627703,0.16346555864407675,0.5279906847642537,0.6955519774992798,0.3589211516966019,0.31667471546101894,0.4625887337661653,0.5653421875885549,-0.047056111088535926,0.13227188518069402,0.11217688792453598,1.0,0.4035203252078185,-0.1780126903809229,-0.1632335099529767,0.6223220326001317,0.6255598451171829,0.30548938854397417,0.23477591318839477,0.30718775798925263,0.5276888240359306,0.21357865665644765,0.39178293693819866,-0.07743548582546304,0.17231574289832927,0.5993990819669931,0.3124393049346138,0.4811293820937067,0.18578001671955455,0.3629711436978924,0.610470997404962,0.23879946625524545,0.31522469308611256,0.4278692738018445,0.5988880236967552,0.44257759839948285,-0.060625791797632715,0.3545129313118913,0.21641520190568284,0.5963185219500531,0.527376706628186,-0.0690751445857123,0.2611357149569063,0.6036087440485436,0.5786619238113787,0.2044180127663816,0.26775776008024277,0.12754806656731657,0.6255753528204586
UPRT,-0.2060221490134074,-0.0233279142515656,-0.2850640639425004,-0.4294114657947835,-0.1489407812935169,-0.6166686171660987,-0.20335873452408254,-0.2720125018987239,-0.27866490522707305,-0.2212078868666316,-0.4121411810825457,-0.2268614825825338,-0.0030746717120495627,-0.21543829235754955,-0.32265182172651335,-0.3281253946338378,-0.21039953167313535,-0.1981471407065474,-0.3070860752826786,0.03258010032259047,-0.2952811171437468,-0.2215566547903915,-0.21394255859271466,-0.5546686817792031,-0.25312116547301877,-0.2760343687798342,-0.25774046547243434,-0.29160825685599356,-0.2440543800788353,-0.07773660280079542,-0.10189460596210667,-0.18265860285144775,-0.10235878566507982,-0.17742498447283936,-0.2931597002994475,-0.10203083123969472,-0.12457899129532934,-0.21329593312330253,-0.1815902976124234,-0.23248712998222737,-0.21354741183837303,-0.1808004278498604,-0.10578135984160703,-0.2303040799653112,-0.39684671447293374,-0.4030156146501812,-0.26420522196158364,-0.2851120885922131,-0.10592092489483051,-0.2444268836798476,0.3736090934967752,0.3773234004204891,0.38444581715712856,0.6195268265217533,0.48566030028086077,0.5061990335994055,0.1333198052827952,0.41441899188684556,0.6337096943030482,0.03793561069931594,0.141654551048092,0.17394587524355598,0.4035203252078185,0.9999999999999998,-0.10904908016608374,-0.11725162436877481,0.32634328696016046,0.4017303310950147,0.40871560842501053,0.053340211693226725,0.33118690201003664,0.5594308949981024,0.4603499086521643,0.3100777676002551,0.3997740612123864,0.24274227853384164,0.5117957781558322,0.49880208516394275,0.44820291520056177,0.4078345258153845,0.2765822637915116,0.38676613229060497,0.6316447030841412,0.24551309215867326,0.45673945767041313,0.3815807251788146,0.4239037449829464,0.08631492495285155,0.3911741776997391,0.12190964672896491,0.3982568682079741,0.41480747590098316,0.10467656970278053,0.3905438256632045,0.6218167001984389,0.4514949632938096,0.23038282407360483,0.3512437888072076,0.288401630770886,0.5344707518272408
