,PC1,PC2,PC3,PC4,PC5
GRIN2B,0.013415844282755444,-0.005493007725251007,0.0007581430092519699,-0.0025893625111549235,-0.0028655971846579527
MND1,-0.012238202607922126,-0.014322894627335657,-0.005088831855544031,-0.007041414367755627,-0.011030634833300714
TTC29,-0.010970300080577212,0.012064580884719421,0.009747346490897788,-4.110574794835494e-06,-0.033162614075988354
HSPB8,0.0026124223525719266,0.03610769310547544,0.04139034371352014,-0.017032471875017812,0.01642403437888809
C17orf58,-0.014898860006187644,-0.005064116501453765,0.0016025748414685822,0.0029092156326805184,-0.01930688690589303
CDH20,-0.01474227763052085,0.004824890037109879,0.011181550920311367,0.006294819653951048,0.0006677596865504877
UHRF1,0.0013990227632636808,-0.019333081750942338,0.03571844139970665,0.021142993212371907,-0.019865503226446715
LMBR1,-0.013663882336835468,-0.008404261986845483,-0.004455545621650092,-0.004922266073109342,-0.0065269414156507175
NUDCD2,-0.016256005976581042,-0.0030042276854015766,0.005231081179661179,0.008814464933894066,0.00820074074220199
ABTB2,0.015115253936689107,-0.008487698726894576,0.01611273764005115,-0.014287767063084567,-0.0073761129116694905
CAMK1D,0.012772758644093846,-0.005026088546427273,0.00836992274195185,0.01937966904805926,-0.019943935102870566
LRRC69,-0.009661513185657236,-0.02904055371691,-0.020394655317546258,0.0014285916255539883,0.024040205187357774
ANKAR,-0.014654406828176649,-0.008884240190619454,-0.02876089085762122,-0.013559951434745312,0.0042807631753155875
SLC2A9,-0.010084567150613413,0.03920835673925674,-0.01992052812639691,-0.014117272887410692,0.004168373058232213
RAB40C,-0.016111466214022884,-0.002602682528181415,0.00021798562727125945,-0.008642150798600447,0.003768278095031629
PNLIPRP1,0.01569670200712226,-0.0003444559424093119,-0.00812209876365477,0.0020809115502578098,0.00753299200199333
TIMP4,-0.012805698446502398,-0.00859029720347793,-0.041515781266007,-0.018672698156929998,0.007745762869625242
NAGS,-0.014630644082542025,0.02152106382250552,-0.00479788488506442,-0.004590101991288589,-0.005849820117036882
NOS2,-0.015599163061758807,0.006392387032631618,0.00686715654547112,0.002573189225641599,0.00839511729666568
APOA4,0.014066634282964244,-0.00315801946886031,-0.006673621716707004,-0.005257128777459739,-0.002519977763064025
JAZF1,-0.013378707413953283,-0.008028832876444273,0.0017619702836572469,0.012239704470085863,-0.00938921801102625
MAGEA12,-0.012183061946837298,0.014111098802550348,-0.006323670566848447,-0.0006890274842812602,0.019207103774076178
DRICH1,0.011411957611124126,0.008703142105318376,0.007397041872952268,0.006107740611028971,0.011708920673066942
NXPE1,0.01578726628149212,0.0003054967209929178,0.0014204940695426067,-0.0015611224185550477,0.00931421426048946
SPINK5,0.01294353402152815,-0.0031080279090888296,0.002508119315490959,-0.008400523429862312,0.022394712837810686
FAM173A,-0.014469223122802532,-0.0018919173111002128,0.017136474915641978,-0.03242526098656054,-0.007561012435075429
STEAP2,0.013951574429424065,0.0027888905601064725,-0.0070214006538345825,0.00892650773991076,0.012469023394862697
FAS,0.012801409034290353,0.0006276787219571963,0.008259126535145826,0.003819685106830796,5.603395058041889e-05
NAIP,0.01243147631908536,-0.005438906992270992,0.00026591600585048844,0.003361713188783142,-0.007703120834340094
CIB2,0.014358128252792453,-0.009895010833112117,-0.0026464554328607657,0.010337632493283459,0.00037457348650942943
GNRH2,0.0144373422737212,0.0049304436613801655,-0.0003689105510098516,-0.0063047727007715885,-0.001649389517220135
HDAC4,-0.014813757106585335,-0.0010038536742063985,0.006669353241596522,0.034944071293552835,0.005521376869086711
TMOD3,0.011740399140812492,-0.0031144170682419524,0.03739679210374143,0.008938154579861484,0.006175580968246533
CEBPZ,-0.015674857093981528,-0.0017595179263907791,-0.005775550497507179,0.026967488172798364,-0.005016086277269877
LXN,-0.013050144998070928,-0.011689908251116656,0.01441556431143293,0.011222663215667589,-0.025923040854637185
C1orf111,0.013842688557922435,0.0018767636304245021,-0.0034089519782357115,0.0025307709774761394,0.01858745467786348
PSPN,0.014173339715134615,0.0025498242790943566,0.004216324871194012,-0.0017954149175735987,-0.0053304122059744065
GRM7,0.01245698343033991,-0.0005965519009599308,0.010232040612397252,0.01779066663175539,0.026822093567670416
AASS,-0.013594898009099998,0.018419171441809386,-0.01934149149245532,0.02611848261669992,-0.022670647448702272
LINC00339,-0.015425481519874563,-0.003489669955936193,-0.01516662890928058,0.0065970915709915225,-0.0230128276477547
PNOC,-0.001930197363908059,-0.0418537614558792,-0.003291422765042398,0.007933645243345248,0.007723618245446007
DFFB,-0.014662281067570771,0.00988168116832083,-0.00242250283745681,-0.004851624372980105,-0.019695425827002323
ZC3HAV1,0.015316765903330877,-0.008105563125609522,0.011703516089418225,0.010268506389580847,-0.00301656168432268
HJURP,0.013641296415922476,0.0022704486838113483,0.011183353918008445,0.00017427809997867352,0.008096913929202046
CPSF3,-0.015263219040666314,-0.005085083809249714,-0.004326387255969903,0.02595827176281867,-0.01760578794114474
IMPAD1,0.015878423754955694,-0.01316471596367953,0.0031129294660599545,0.0013118169874250006,-0.00182706264791419
RCBTB1,0.010867562285816387,0.004811366486855831,-0.014328250261843097,0.04213097085745546,-0.00859036698160939
USP47,0.01630692750500186,0.003925517823876636,-0.0009161295037481701,-0.003387697659922334,0.002702634349468735
DLGAP2,-0.0021023655695867447,0.0475396244175779,0.018425176650991644,0.0027419210736540824,-0.005701351265918956
PYY2,0.015972634464384287,0.0018741910253928479,-0.0014573685309775698,-0.004194658602796016,0.0037902310115256388
C5orf30,0.005302769915014269,-0.012714028192762543,0.04219459777129617,-0.07061693856407605,-0.023300757957200945
OASL,0.012539521908773821,-0.01166865124044844,0.0035579991897241995,0.007023112745870379,0.016917228501544722
SNX30,-0.00843726938386286,0.034627417819077216,0.008171371837881802,0.010427800671505862,-0.036824408114877305
HIC1,0.011842086259780591,-0.008305807224839598,0.012735683745454559,0.012079984984845292,0.018893789032052636
RANBP2,0.015452018969869896,-0.0010855184736493087,0.009909796522891914,0.01345461771016848,0.020782222426930338
PSD2,0.01233185068317442,0.007800113149010986,0.003970220259808615,0.008849807429004465,0.018986308966826834
PLSCR1,0.012028864314046836,-0.020807633360345152,0.013656890474456302,0.018767957266032243,-0.04049337045123844
GALR1,-0.00077403409396499,-0.024181842069109186,0.00702143289244105,-0.026006315711093426,-0.011620000125181705
SLC35F1,0.013255509309330329,-0.002039296978198793,-0.026528274763087625,-0.004667393246924231,0.032194254786952356
CAMK1,-0.0138178708383358,-0.0022407000062150957,0.014961591914162574,-0.02506491215306153,-0.0011735858363182805
ZWINT,0.011774154476982015,-0.012489732920065015,-0.022114360106944488,0.021460761149589034,-0.03990205766812256
ZNF876P,-0.012486396841156466,-0.007442452870004153,-0.004584806213099979,1.0773238322118206e-05,0.016762341312329006
SFT2D3,0.014138619404563025,0.0003511781243961899,-0.017196872060488515,0.019349854200161727,-0.026017850804920698
P2RY11,-0.015650728038032316,-0.01313252716508148,0.003636788096545842,-0.003912170258410525,0.0025357223123609026
OLFM1,0.003993036334930634,-0.0495389540300417,-0.013897887962184906,-0.00185868491664751,0.006692183153040347
PTTG1,0.015422681232441707,-0.00858232921500186,0.0028551516205842687,-0.011834077748571308,-0.0040443305354135525
NFAT5,0.014582928360708845,-0.013561299593215935,0.010342309840956462,0.0052687084215185765,0.03151452937015625
ITIH3,0.009607812589208817,0.003833180846261266,0.008883551395322832,0.011988686158890769,-0.018666779242740315
TMEM53,0.015242019381415908,-0.006237684244752878,-0.019012067676115026,0.0001319893523677796,-0.016911993862478433
C19orf66,0.01622787170919644,-0.005622208873553783,0.0017385927957439982,-0.0008267883575302053,0.012730710501060604
GJA3,-0.0028210503266807964,0.043670108517255064,0.015301159072779373,0.0018281650731984144,-0.01050624900882518
ZNF740,0.014912351990324459,0.000163224768918968,-0.0012402752788611344,-0.011061504759012939,-0.005337639328601488
LIF,-0.012592878142508207,0.0077858483128394,0.03965100802887534,0.018651618645433733,0.012127957097813783
PCDHB9,0.013453395147659725,0.0011893400151486368,-0.011500589747628218,-0.0024278658203867117,0.011469085793614284
SLC6A8,0.013313094715371915,0.024523808696863186,-0.01888342002832179,-0.01588864928034619,0.003833819198650859
KANK4,-0.013435433357698527,0.01674920285665763,-0.02899807776830443,-0.011486421457758514,0.0023602936058571013
TNS1,0.015835615749680287,0.011155737477752073,0.00606013592135483,0.004551492747753333,0.006422851996402734
APOBEC2,0.014515743276111475,-0.0017117862472475938,0.007286450681336228,0.0037669636751014772,-0.004105457058959117
MPPED2,0.005408554768734905,-0.027435550267267274,0.0048619762410914945,-0.009574777038342634,-0.007443839237678589
NLGN2,0.01585174904810995,-0.002910471582582517,-0.00295975396045636,0.0009250789015040252,0.02745281280224637
MARCH8,0.011774155624827086,-0.012092115810684409,0.00834231669155949,0.0285586793378101,-0.023427626555773073
LMO7,0.011422037955257834,-0.008534632720224368,0.001332426149316649,-0.042235842346381954,0.013280294535296895
LINC00284,0.002112592062180337,-0.022797230407408418,-0.01115512330021548,-0.016330905613407186,-0.0023617008649426904
PHLDA2,0.0011840181350609258,-0.03731874147814536,0.024525497136020504,0.009837482592917857,-0.003556902736789083
OR51B4,0.012781519345981306,0.01115516446780473,-0.007372416487221094,0.004391237231441141,0.033773294205713754
FAIM,-0.013747149626274203,-0.011684745065662614,-0.003864547922815292,0.005298396631135567,-0.03809370032512881
TLN2,-0.014369376870615997,0.015005223285097756,-0.006828567250754325,0.01102492604804173,0.016383788998260655
PROSER2,0.010142530649511095,-0.03866753924144022,-0.01416411211633488,0.005238463790825408,0.005344185197136363
CITED1,0.0143256778044553,0.0006975555780221136,0.013786097735732975,0.00023679402436653076,-0.015219703992980045
SETD6,-0.014995047072539399,0.0029065889769893075,0.011064935277574314,-0.01289646017342755,-0.007723481419500882
ZNF43,0.013963455072350583,-0.008956651206126306,0.008175809298537907,-0.006469818628396074,0.017093731188419222
CEP250,0.01361894777132907,-0.005608742599812894,0.00053416710195293,-0.007416613851767537,-0.01194992958747625
ALX1,-0.015733835325161094,-0.0028981095900358516,0.0063037438695205325,0.0058296515266257455,0.020060327412453966
PML,0.014471670767557296,-0.008116967370467989,0.002661357836003326,-0.014538062070819811,-0.0052513508416261664
RHPN2,-0.014927520552173756,-0.0006247459454404935,0.019335440025448528,-0.010676540972944853,-0.026940727506075218
ZNF462,-0.013577823158922725,-0.003990937444443694,0.0007649577148938566,-0.01070662791186758,-0.0010931257109455888
OS9,0.016358916196783143,0.003962298447469605,-0.006948210381547449,-0.005461990468165055,-0.010428630816574814
RTTN,-0.015576108333527676,0.012856477010569236,0.010389046287749507,0.003055683407226555,0.007656612345136374
ASNSD1,-0.014496206384885928,0.0021110793541955697,-0.014417642789591487,0.03377593055758258,-0.01586536535453476
NDUFB7,-0.01588223225592995,-0.00260758395370533,0.004232253551882828,-0.0180063220275161,-0.004918204565911086
UBTF,0.01590866508827492,-0.008593912809209152,-0.009311073012325258,-0.004957335756484572,0.002081252018102032
ARIH1,0.01591236071715695,-0.0009354509290829683,0.009151427989050704,0.010891971777882429,-0.01721299612973332
ZNF267,0.010644294670203617,-0.004095616532409286,0.029782815912538896,-0.014189664410577984,-0.03542948341452389
SLC16A6,-0.008771979445514869,-0.021054188164496192,0.017888218638704923,0.0033754926505825214,-0.02811649335435952
NHS,-0.012503032777864204,0.029564063635093153,0.005046594591985082,0.0065456160714987156,0.0067019012855801295
TRPC5,-0.012470219166980333,0.0042875868513752,0.01209525101103417,0.0072897218980026,-0.0007589624236423834
ATG16L1,-0.015860971129145633,0.00164260995665435,-0.005781633495580191,0.01437979184904907,-0.008644138889856615
CCDC120,-0.016093544272287454,0.00011692808554558692,0.00878113645654531,0.004964946572206526,0.006411854708814206
SMURF2,0.013231039875272504,-0.0004406396529027007,-0.005701571719994355,0.014012691758828973,-0.03205307489470195
MKI67,0.013630131458066456,0.004081241106113996,0.0007844950945086511,-0.0011147833557948992,0.031242216491177734
AAK1,0.015291609719665658,0.012358859624314166,0.0009857534214542426,0.012400733082493218,0.02018188333083468
EZH2,-0.011983297156045309,-0.008126571979127785,0.011889441010135624,0.0001677122989827749,0.00302737657473566
PCDHB14,-0.014410392484612755,-0.001396523576637619,0.004510434040535842,0.005782584764350041,0.0017005459372629137
CHCHD5,-0.015133547251009988,0.003443719066990554,-0.011441216261588658,-0.00152480219707156,0.011900453151985
PYCR1,0.014150234869340472,-0.013686681710015025,-0.00012188490668626722,0.007376122224649697,0.011098254141543721
LRRN4,-0.013155797219636856,-0.016456180851803413,0.02605569194272061,0.01348525373266911,-0.007919797454686562
SACS,-0.011772343824368491,-0.009900945915288728,0.0228875550283186,0.04386870202501525,0.0037744615700843935
CXCR3,0.013149553049398036,0.002879555162082775,0.010381912807880781,-0.0019241535890891612,-0.0014608130886050803
FAM65C,-0.0023506578384498156,-0.02188571003859737,0.0019132690743987656,-0.0023359631428203067,0.02290447840276584
PTTG3P,-0.012993072860382544,-0.021985675288720478,0.014590838526665092,0.010830290511611029,0.020980149818551525
KRT16,0.012999227940302149,-0.006935813769300837,0.02260436939858851,0.005236711414242161,-2.184904538926334e-05
MEIS3P1,-0.010216923082429856,-0.009341205744674128,-0.029310723096020556,0.04594301838249356,0.0015156739197328265
RTP3,0.0072153738377073225,0.03175137813251832,-0.0054687775864655855,-0.0125060668605791,-0.03324159049325617
CDA,0.008960087859598467,-0.0011205180464906135,-0.026738579271897097,0.013732230825227466,-0.011181811528782592
NTRK2,-0.003562281121872129,-0.0103184700048378,-0.08005348180284239,-0.039871440296563004,0.011608742168162297
ZNF793,0.010960639013924073,0.00565352206312103,0.010756426237841232,0.01585841265214955,-0.0017754485135779942
GPR3,0.012497992236402378,-0.007102667457651926,-0.01329928173277394,-0.0042957009282530885,0.011431736338895718
LRRC49,-0.014831599973925955,-0.015796775499716576,-0.017121663994016083,0.016342630422208678,-0.007829546423800633
KBTBD3,-0.015550540760092381,-0.01123926436947853,-0.002042523276449571,-0.0038116663751953644,-0.0067364644342551
TPM3,0.015717191274746967,-0.00215213111370795,0.011953961578297553,0.00889848372320211,7.528020485293839e-05
SPN,0.012318697777315132,0.016650810630090523,0.009363131977200607,0.007636410623944079,0.017172009946583397
USP6NL,-0.015849974432776363,-0.00017310980725789647,0.005179939009603287,0.00316519942829719,0.00784136064926133
MYADM,-0.013201386360535671,-0.014297533594483448,0.018783175583861455,-0.006072802971629817,-0.004836428791894077
DMPK,0.007872805431116675,0.03881217486551673,0.005515067023898139,-0.018445478204616436,-0.011022687163521032
GPHA2,0.013739813812534784,0.00023435785550315736,0.011901376162658243,0.001925253264585264,-0.01349053133192005
TTC26,-0.015623576669084286,-0.005753165634428506,0.006708702631967691,0.009475023966946277,0.0010781711202529159
PLS1,-0.013421551517664453,0.00033877569532726656,0.01169454712967146,0.020443710195704887,-0.004425429300371322
NPIPA1,0.01621845865715228,-0.006104371820286998,-0.0031888052650921933,-0.0027229263267197082,0.0025519770902811866
TRIM9,-0.012469041990687633,0.010713664716338432,0.026564099575185105,0.008667330898159843,-0.008841621106805597
RAB6B,0.013787514822678107,-0.01631741201585684,-0.029059041463175554,-0.02405212673249068,0.008066888580100868
EHD3,0.013620747530467742,0.019334957129600414,0.017946344757597293,0.01628023340322537,0.020247654980662024
C2CD2L,0.012292332663020029,0.0026305287111874943,0.0238659960195136,0.006202854839041106,0.01395604627999368
CETN1,0.012123995838651898,0.0018083282354004022,-0.00042959249315779066,0.002837488044374186,0.009187487853956804
CLCN5,0.01432016425996367,0.016465230471103834,-0.026354736701656757,-0.012269959014393138,-0.002381991581772202
KCNG1,0.01362197167386416,-0.017080583297965024,-0.011528939270830374,0.003928339104553329,0.022890213426824083
HNRNPA3,0.01540319935046797,-0.010192090770557537,0.00674205943664877,0.008735651211980111,-0.02689969812635172
GPIHBP1,0.011686586358778537,-0.007480237581961123,-0.022177228103577248,-0.008931098596501688,0.028440274070258925
KCNT2,-0.012777275659778157,-0.0002620772667751986,-0.017738932227546637,-0.009264098863202062,0.0023880430206551203
LRIF1,0.006210564856346359,-0.029677537275403416,-0.01500164353918131,-0.022273919505808135,-0.017087642729988407
FAT4,-0.014413074884826904,-0.0014896038149927356,0.009753671711433315,0.021767028077086942,0.027900073254714684
LAMC2,-0.006405053050384896,-0.03961551304678002,0.01843040146478714,0.013543346055833664,0.0027825802894668058
ORC4,0.014613948738379075,0.0013627410315438133,-0.010218138671488146,0.03185578250229439,-0.003713936074569282
TRPC1,-0.012343650194354286,-0.011346378988649373,-4.7585134582936334e-05,0.011018383782753832,-0.015928963708827865
CDH4,0.013951877487199742,-0.014860206789047325,-0.0006344430755844131,0.004853361629716699,-0.002575879084403147
TMEM220,0.014447394753309742,-0.001214196759683689,-0.012528474278255727,0.021140231758073443,-0.021929411284676285
HOXA10,-0.003271124719329861,-0.0030434349649938034,-0.015783287955800945,0.02476540548008251,0.013085504642516756
OR2S2,0.012999132575835116,0.0035782541141069104,0.0012528171169165596,0.0002716777224295813,0.001060356412025452
C1orf131,-0.015146725782760431,-0.006772119392410031,-0.00037684669402750454,0.01885114542296688,-0.026480140117129725
NKAIN2,-0.011617566510971587,-0.017066902234619662,-0.02601895748018174,-0.008994498641094159,0.018012072875596464
PEX26,0.01497602683787247,0.003326974016978837,0.0041676063836468945,-0.018135787600418667,-0.0125882557116058
INO80B,0.016248958843790268,0.005274761184871684,-0.0005717414325907135,0.0019399061267995957,0.0013049154980859646
LAMB2P1,0.013232478430876765,0.0009104503311825301,-0.01944541999752613,-0.0044993782153543195,-0.012091046363091511
CNGA3,-0.014219381988589,0.0011815410523548248,0.002065941505581757,0.00020695763802102554,-0.00048357197021557533
FKBP8,0.01598775756911901,0.005040632318157381,-0.006243408264820458,-0.010358188498962204,0.008449815722266123
RNF185,0.016097075064724003,0.008231036088469425,-0.00422912780863477,-0.0035697725118840847,-0.004181816865759648
DUSP14,-0.014611696895557648,-0.0015026941447490885,0.028651291307535645,0.011380049905703604,-0.0034206199729830164
FCN2,0.013972727725066357,0.005522792100905732,-0.011089586358260578,6.904824422509507e-05,0.008258604343698156
ISL1,-0.005797839486721217,-0.0002563048911576719,0.004126044301013316,-0.02642662243348043,-0.007854734634589208
COL10A1,0.014404383094635173,0.0006839551925127817,-0.0012076024262288004,0.00034169478811112483,0.00826316578931588
CDX1,0.015615808371556732,0.005478158641516329,0.0024191047241202378,-0.001440938614359225,0.0010897038475410597
CASC10,0.014350408285482372,0.021125903487997522,-0.00011063797378409671,-0.003987032631489837,0.008196771649095146
BIN1,-0.01408864705111889,0.0222602119156455,-0.0029144505126961653,0.0013478901543980217,-0.017277581686728306
CEP192,-0.013682298207310262,-0.011664551811863962,0.00686002817162326,0.02111214241726108,-0.02686770133071593
WWC1,-0.011108454860725264,-0.006049730805082399,0.030016628210350952,-0.0607461163220722,0.013484125631964265
NEDD9,-0.014365036391748956,-0.0035899509193683798,0.01416696819826627,-0.016344850941203776,0.026330482080082956
UBTD2,0.015927726608533307,0.001386706522340489,0.005351571488882265,0.00875258543829238,-0.01111606289097026
DDX25,-0.014033444815327485,-0.011889931629179552,-0.016722089755222297,-0.006312087661733519,-0.0002837834929614131
ZSCAN2,-0.015895970919606178,0.00819999250015948,0.003459495286784376,-0.005625348715152949,-0.006154723665043456
COL18A1,-0.013141022915280057,-0.00164525795787312,0.007375980037634372,-0.012539091899851518,-0.009212440689303842
ERI3,-0.01554585535610227,0.008067683417329392,0.013959917304619861,0.004415643537425281,-0.006770396895016013
HOXA5,-0.00917784230320703,-0.001212781915395371,-0.03325839328806545,0.020738280721439316,-0.006329074547121213
ZDHHC18,0.015646158804174543,0.0002972231265510729,0.00010783162728528362,0.013268975225590162,-0.014919471327073004
C15orf56,0.010802270521423846,-0.022364492592977545,-0.02416250190995971,-0.03176392193599029,0.015512367061106272
CYCS,0.015169132370335986,-0.007524236637120266,-0.027570041882588662,-0.015883585308137525,-0.014161002840988
MYCBPAP,0.012447349434096203,0.002627251928999902,-0.01715112537838764,-0.005615559313288872,0.02517610192393048
BCL7A,0.015824399589950407,-0.0032875834080452033,-0.010417196308365496,-0.008943683721392948,0.0063699983629420176
SLC25A27,-0.006361079070395928,-0.004819337469073987,-0.01554354972567523,0.053421347331203746,-0.02477342260530182
C10orf53,0.014299886419707149,-0.004994030204660606,-0.0022784149236989024,-0.004471628556849737,0.011698759543798998
DSCAM,0.014444071206200598,0.006626854707115081,-0.005920968582399392,0.006532296043045219,0.020899686113428045
NOM1,0.01154000403664503,0.0042170265200325635,0.02319818633684615,-0.012999740568888422,-0.02919027086491998
USP38,-0.014636602315814148,-0.00083693837441004,0.008064144077470291,0.0049769177626343,-0.028307598566967313
RNF182,-0.011758499378521279,-0.024947084606962818,-0.00010349483976174595,0.0033012481838301613,-0.010355039581974715
SDR16C5,-0.014532957589957995,-0.0037329419720791607,0.007309555602211893,0.0051937896516944014,0.001098614424114756
NUAK1,-0.014320641296938616,-0.01800460526892528,0.002906007436165366,-0.023303894991393518,0.001515676929385387
SMYD3,-0.0151003683132834,-0.004667045183066499,-0.008528495209468828,0.02092153949723456,-0.004928670147594016
ZFYVE1,0.015478957378410771,0.011459222564314217,0.009563183501304298,0.003117524997831365,-0.0010580230701373974
PIK3R3,0.012399081275066188,-0.018200044001074566,0.018547768979549285,-0.021171662967618566,-0.012103153305313778
PIP5K1B,0.0021037995577595507,0.00521703299173328,0.03085309400481025,-0.05936781519121034,-0.027159245446202997
CCDC125,-0.015922034556987034,-0.006187973316583187,-0.002945350149278861,0.0025053324111764413,-0.0026735117167142417
STX18-AS1,-0.015386726464474454,-0.009453251781080975,-0.0016030787994974337,0.0012353519728155113,0.01119604892029954
OIP5-AS1,0.01606735676992609,-0.006904021726542557,-0.011228478509790642,-0.0021333171038089077,-0.01064195529842101
NAPSA,-0.01070628767020157,0.03771985274107436,-0.006090449696248089,-0.0018745906447490803,0.008959400946219916
RNF168,0.008513727408145579,0.015137486455262401,0.030995529772954646,0.002980279086264966,-0.02982652631469325
HSD17B1,0.01435552245278683,-0.007521974348674912,-0.02336556662707414,-0.0070995814909428825,-0.0012928886828158228
IRAK3,-0.01469681559269032,-0.003996379287768374,-0.000508533398399362,-0.0020858699111168098,-0.014902928939217056
SLC7A3,0.015130490121214714,0.002771275417164517,-0.00885224566897306,0.003289322036916128,0.0074533089704061535
AGAP6,-0.01526987311833997,-0.00334431931046453,-0.012445419133427853,0.021191336669354594,0.021326758367231
PRR15,-0.00561571008461517,-0.014499712069821862,0.03572017441546807,-0.01829053160046786,0.02910778824509972
ABCC13,0.015500982340609948,0.004194387668247924,-0.007411067951528596,-0.0014333536043308515,0.015048353440109598
PHF14,0.011052551576768712,-0.012585035460189995,0.003980894288445636,0.001029070869868106,-0.03645850338921438
TMEM150B,-0.01254983280000227,0.016036139581631477,0.011549468876612066,0.005711924886809469,0.005394488479596314
GPR1,-0.012909547493954098,-0.01457553233509339,0.0007190526204387515,0.004231189248398245,0.01234233186844248
OXT,0.0014780941430746325,0.02567080851752891,-0.04036939508587579,-0.036484592713393514,-0.04881030872456491
HSD17B7P2,0.013640606984502332,-0.012128002269997527,-0.0030207711461143795,0.005640066242003555,-0.0026349858469507646
PARP12,-0.012970374328543395,-0.02097095485607413,0.009236524234687227,-0.022660474358110423,-0.016892905048118623
HMGA1,0.012514024633759105,-0.018125802554010285,0.0345183194625588,0.002596625208669796,-0.006131926834350612
DOK3,0.015151638486465115,-0.0027602123851481674,0.005991721300233836,-0.01574805693034779,-0.006272752597209539
MYO1H,0.006660168472737705,-0.00029037530918422287,0.0231785611743088,-0.04072738176409927,0.0006649424174823978
FBXL13,-0.012982529126434281,-0.016203328664255095,-0.006227349157512493,-0.0008499873190441827,-0.017332691968034993
EVC,0.011455354873492016,-0.00854503591238345,-0.024582280186124048,0.022907505486771,-0.0228690666382463
REG3G,0.004363720046822248,0.037166364400402226,0.026432029168247707,0.010630080857855346,0.007951405360889651
C4orf32,-0.007343454837251543,-0.03047193217056747,0.034185080027294014,-0.03635748382818985,-0.005127331889202318
SIKE1,0.011561037576119948,-0.003887295269211062,-0.01369446861939917,0.03266539947305582,-0.030237953234724006
MKX,-0.00960061446299375,0.002764707634455942,0.013518245268504531,0.008893367159937606,0.025695405327460917
EPHX3,-0.010795111201105318,-0.03314305517221422,0.008280095746022465,-0.004385855208175392,0.00991825951183121
XCL1,0.01334493099515706,-0.0005777480017881508,3.118775693168525e-05,-0.003449693101376994,0.013516630442886137
CPLX1,0.008408028920283,-0.004105016608572892,-0.020606933955888012,0.03240534782057677,0.026122162702572664
TREML2,0.01331280916279081,-0.007355126536164479,0.01097356898535843,0.003498369057586947,-0.0010744345473502716
CEP170,0.014163870433528696,-0.0032985425859929206,-0.005951689945131178,0.016587238433142883,0.007117367564305657
PDE11A,0.013803033865287362,0.003521826808528524,-0.006836921367216356,-0.0007620098109544686,-0.0020166151227794613
WDR78,-0.015781813071064858,-0.000506961564977907,-0.012268869281595048,0.005048849299894654,0.020750926531870578
RFX6,-0.015390449679835735,-0.0021450537101193675,-0.004958509059668617,-0.003224004144992462,-0.007154919616112288
FOXO4,-0.015461944457483244,0.0021623790790904645,-0.014319166527698043,0.007119885717009702,0.02501454483219114
PSKH1,0.01546991844293073,-0.00045211548220438336,-0.006583232437087939,-0.013098046146414358,0.0009094830499809176
LENG9,0.014990760358583322,0.0016540488247419353,-0.001064633215095898,0.0007823907462914619,0.013046897329499084
SLC25A40,0.013688997541198036,-0.009478349585992949,-0.014638752526955418,-0.005280044386533256,-0.029858403385401078
PSKH2,0.01550564277578232,-0.005410450547421446,-0.007397699940762347,-6.429012305617291e-06,0.003245689372711512
PLCB1,-0.013177043306922582,-0.013990940032690333,-0.034862935885127844,-0.00770044682881397,0.041757676242539885
NINJ2,-0.006429084469358284,-0.01984387288332077,0.015894968630130266,-0.025992070930986492,-0.028224790345437557
HOXB13,0.013289386195840231,-0.000502521199558679,-0.011172807947976768,0.0007355045187489523,-0.005560675668713166
CD58,-0.011104106820119336,-0.003967353642368534,-0.013222958769840063,0.056641963042855285,-0.010694293860540566
SIDT1,-0.012538071199318053,-0.007138146668696091,0.0017895454127646111,-0.008499637882999626,-0.023710212805964456
ZNF7,-0.016261738378603285,-0.004465444255303317,0.0016343700892480913,0.0031523967640179028,0.007595409481342835
VGF,0.008978923958163075,-0.018383527343528393,-0.0037206995357396224,-0.011355412703999538,-0.04504764522333155
DIXDC1,-0.015665717062523815,0.002539604739568439,-0.011347347156706475,-0.011676222870706639,-0.008581001234503676
ZNF628,0.014018906244982154,-0.004250256947279997,-0.002957209843655807,-0.012719337013681078,-0.002239975434918191
HDHD3,-0.013452658473176053,0.025390940112148232,0.012831303525532467,-0.013240823634013714,0.008397645467163197
DRD4,-0.015695757928240194,0.010609954848987406,0.0024836148505188753,0.0011042663990212694,0.00616514427510759
SLC31A2,-0.011489297051023913,0.025971384707258717,0.010363835517326959,-0.03399279335867331,-0.0037879453671150936
ANGPTL4,-0.009753906055320795,-0.008817955339445141,0.024822440246256593,0.017934120817336065,0.02866552230859501
UHRF2,0.015260998783720283,-0.0031698954412243486,0.010265687336703373,0.006267143340635972,-0.023974825846550526
ARC,-0.0008002334606193086,-0.03658558346599,0.0091968789450119,0.011378858407521114,0.04115693335624109
BTBD8,-0.014305083221342583,-0.003058572087782378,0.00941393457843937,0.00737553234427655,0.015507791829614415
KLHDC7B,0.012971546800226393,0.0035406421598893306,0.0018693643073663575,-0.00879472197490018,-0.005777706272139654
FAM160B1,-0.015388550589766103,0.001656191190290832,0.0012680534691876671,0.01578134690986451,-0.007135092347740623
SPINT1,0.00852676020464759,-0.016777309925601103,0.030522298566796256,-0.06671032602932625,0.01868250475806059
HS3ST2,0.014667840167500818,-0.009091008869417841,0.011418746630547974,-0.0024716717726142434,-0.0055552004976675996
