white_to_move,fullmove_number,halfmove_clock,w_p,b_p,diff_p,w_n,b_n,diff_n,w_b,b_b,diff_b,w_r,b_r,diff_r,w_q,b_q,diff_q,material_balance,total_material,bishop_pair_w,bishop_pair_b,king_distance,wk_file,wk_rank,bk_file,bk_rank,wk_center_dist,bk_center_dist,mobility_stm,mobility_other,in_check,w_passed_pawns,b_passed_pawns,w_isolated_pawns,b_isolated_pawns,w_doubled_pawns,b_doubled_pawns,w_most_advanced_pawn,b_most_advanced_pawn,w_rooks_open_file,b_rooks_open_file,w_rooks_7th,b_rooks_2nd,wk_pawn_shield,bk_pawn_shield,w_center_control,b_center_control,w_attackers_near_bk,b_attackers_near_wk,material_class,outcome,fen
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,4,4,1,6,0,4,27,24,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,3,2,0,1,KRBKRNvK,DRAW,8/1k6/8/4K2B/8/2n4r/3R4/8 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,5,2,4,7,3,1,3,25,28,0,0,0,0,0,0,0,0,7,1,1,1,1,0,0,3,1,0,1,KRBKRNvK,DRAW,8/R3n3/8/2K5/7k/2B5/5r2/8 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,6,7,7,5,5,4,23,24,0,0,0,0,0,0,0,0,7,1,1,1,1,0,0,0,0,1,0,KRBKRNvK,DRAW,6K1/2R5/7k/4n2B/8/8/1r6/8 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,0,3,3,1,3,2,23,20,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,1,2,0,0,KRBKRNvK,DRAW,3r4/7B/4n3/8/K7/R7/3k4/8 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,5,3,5,6,0,1,5,20,32,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,0,0,0,KRBKRNvK,DRAW,R7/8/3KB3/8/8/6r1/6n1/6k1 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,2,1,6,2,3,3,25,19,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,2,0,0,KRBKRNvK,DRAW,3B4/4r3/8/8/8/6k1/R1K5/5n2 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,0,5,4,4,4,0,3,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,4,1,2,KRBKRNvK,DRAW,1n6/8/K7/2r1k3/7R/4B3/8/8 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,7,5,5,3,4,1,20,19,0,0,0,0,0,0,0,0,7,1,1,1,0,0,0,0,2,0,0,KRBKRNvK,WIN,8/R7/7K/B7/5k2/r7/8/n7 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,7,7,0,0,1,6,5,2,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,1,1,1,KRBKRNvK,DRAW,8/8/2R5/8/B7/8/k1n5/5r1K w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,3,3,6,6,0,4,30,20,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,3,0,0,0,KRBKRNvK,DRAW,8/6k1/2B5/8/3K4/r7/n7/5R2 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,2,1,0,1,3,5,25,22,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,KRBKRNvK,DRAW,r7/8/6R1/4n3/7B/8/k1K5/8 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,7,1,3,0,5,3,4,0,1,0,0,0,0,0,0,0,7,1,1,1,0,0,0,3,2,0,0,KRBKRNvK,DRAW,4r3/3R2B1/8/8/8/8/7K/n2k4 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,5,0,2,3,4,1,19,24,0,0,0,0,0,0,0,0,7,1,1,0,1,0,0,2,2,0,2,KRBKRNvK,DRAW,3R4/4B3/8/8/2k5/8/6r1/5K1n b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,1,5,5,1,3,3,26,22,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,2,0,1,KRBKRNvK,DRAW,4B3/8/1K2R3/8/2r5/8/4nk2/8 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,6,5,2,6,3,3,29,14,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,3,0,0,0,KRBKRNvK,DRAW,8/r1k5/6K1/8/8/3R4/n7/B7 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,5,4,7,6,2,3,3,25,23,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,1,1,1,KRBKRNvK,DRAW,4K3/2r5/7R/1n6/8/6k1/6B1/8 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,5,5,2,0,6,2,5,7,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,3,1,1,1,KRBKRNvK,DRAW,B7/k7/8/6n1/8/1r1R1K2/8/8 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,7,5,7,1,4,5,4,0,1,0,0,0,0,0,0,0,7,1,1,1,0,0,0,0,0,0,0,KRBKRNvK,DRAW,8/6R1/2r4K/n7/8/8/7k/3B4 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,6,1,2,7,5,3,4,25,20,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,3,0,1,KRBKRNvK,DRAW,8/3n4/7k/8/2r5/1K6/3R4/4B3 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,4,6,0,4,2,3,4,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,2,1,0,KRBKRNvK,DRAW,n2B4/4K3/2R5/k7/r7/8/8/8 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,1,6,1,2,4,3,24,26,0,0,0,0,0,0,0,0,7,1,1,1,0,0,0,1,2,1,0,KRBKRNvK,DRAW,8/1K2n2R/8/4r3/8/1k1B4/8/8 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,4,4,5,7,0,4,25,21,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,3,2,1,0,KRBKRNvK,DRAW,5k2/8/7R/4K3/8/8/B5n1/3r4 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,6,1,7,3,1,5,2,24,21,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,0,0,0,KRBKRNvK,DRAW,1K3R1B/8/8/8/8/r7/3k4/6n1 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,3,3,4,7,0,3,24,20,0,0,0,0,0,0,0,0,7,1,1,1,0,0,0,3,2,1,1,KRBKRNvK,DRAW,4k3/1R2B3/4r3/8/3K2n1/8/8/8 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,6,6,4,0,5,2,4,7,0,1,0,0,0,0,0,0,0,7,1,1,0,1,0,0,0,3,0,1,KRBKRNvK,DRAW,8/5n2/k7/6K1/8/8/1R1r4/B7 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,1,4,0,6,2,5,21,27,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,1,0,0,KRBKRNvK,DRAW,8/k7/8/1K4B1/8/3R4/4n3/r7 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,7,4,6,0,3,5,24,23,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,3,1,1,0,KRBKRNvK,DRAW,r7/8/4n3/7K/7R/5B2/8/6k1 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,1,3,2,7,2,4,19,18,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,0,0,1,KRBKRNvK,DRAW,2k5/8/8/1R6/1K6/2r5/8/2n1B3 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,7,7,2,0,6,4,5,25,24,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,1,2,0,0,KRBKRNvK,DRAW,8/k7/1r6/4B3/8/2n3RK/8/8 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,7,7,2,0,4,4,3,4,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,3,2,0,1,KRBKRNvK,DRAW,8/7B/8/k7/8/2n2r1K/8/3R4 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,4,2,6,2,1,3,26,21,0,0,0,0,0,0,0,0,7,1,1,0,1,0,0,3,1,0,1,KRBKRNvK,DRAW,8/1B6/4nR2/8/8/4K1k1/2r5/8 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,4,3,7,2,0,4,20,25,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,3,2,0,2,KRBKRNvK,DRAW,3R4/8/6n1/6r1/4K3/7k/8/4B3 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,6,1,2,7,5,3,4,2,0,1,0,0,0,0,0,0,0,7,1,1,0,1,0,0,1,0,1,1,KRBKRNvK,DRAW,6R1/n7/7k/8/8/1K2B3/2r5/8 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,1,0,5,2,5,2,28,23,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,3,2,0,KRBKRNvK,DRAW,8/8/1n6/7R/6r1/5kB1/8/1K6 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,6,0,0,6,0,6,5,21,23,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,3,0,0,KRBKRNvK,DRAW,3R1B2/8/8/5r2/8/5n2/8/K5k1 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,1,7,3,3,5,0,23,21,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,3,0,0,KRBKRNvK,DRAW,1KR5/1B6/8/8/3k4/6n1/8/r7 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,1,7,5,7,5,4,27,20,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,0,0,0,KRBKRNvK,DRAW,1K3k2/8/8/8/4B3/4R3/8/2n3r1 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,7,7,5,0,0,4,6,19,16,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,1,0,0,0,KRBKRNvK,DRAW,1B5R/r7/7K/8/8/8/7n/k7 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,6,0,6,4,5,2,6,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,1,2,0,1,KRBKRNvK,DRAW,6R1/4r3/8/6k1/8/8/8/1B4Kn b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,7,3,4,5,3,1,6,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,1,2,2,0,KRBKRNvK,DRAW,r7/8/4k3/5BR1/4n2K/8/8/8 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,0,2,1,6,4,4,22,25,0,0,0,0,0,0,0,0,7,1,1,0,1,0,0,2,1,2,0,KRBKRNvK,DRAW,8/1k6/3R2n1/1B6/8/K7/6r1/8 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,4,5,0,6,1,5,24,26,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,3,3,1,1,KRBKRNvK,DRAW,8/k2r4/4K3/2R5/8/6n1/1B6/8 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,4,3,1,0,0,5,22,23,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,4,0,0,0,KRBKRNvK,DRAW,8/7r/4R3/n2B4/4K3/8/8/1k6 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,2,1,5,1,3,3,28,20,0,0,0,0,0,0,0,0,7,1,1,0,1,0,0,2,0,1,0,KRBKRNvK,DRAW,7B/8/8/3n4/8/8/2K2k1r/6R1 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,4,4,2,4,0,1,22,21,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,4,2,0,1,KRBKRNvK,DRAW,2n5/8/5B2/2k1K3/8/5r2/8/R7 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,6,6,6,0,0,4,6,31,20,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,1,2,0,0,KRBKRNvK,DRAW,2R5/1n4K1/1B6/8/r7/8/8/k7 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,3,1,4,3,2,0,22,26,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,1,3,1,1,KRBKRNvK,DRAW,8/5r2/1BR5/8/4kn2/8/3K4/8 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,5,2,1,4,6,3,2,5,0,1,0,0,0,0,0,0,0,7,1,1,1,0,0,0,2,0,1,0,KRBKRNvK,DRAW,5r2/2R1k3/8/8/7n/5B2/2K5/8 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,6,5,3,6,3,2,8,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,0,0,0,KRBKRNvK,DRAW,8/3k4/r5K1/8/8/5B2/8/2R1n3 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,6,5,4,6,3,2,4,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,3,3,0,2,KRBKRNvK,DRAW,8/4k3/4r1K1/8/R4n2/8/6B1/8 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,5,2,1,1,2,4,30,23,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,2,0,1,KRBKRNvK,DRAW,8/8/8/2B1r3/8/2n2K2/1k6/7R w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,1,7,0,3,5,3,23,25,0,0,0,0,0,0,0,0,7,1,1,0,1,0,0,1,3,1,0,KRBKRNvK,DRAW,1K4R1/8/8/8/k1B5/6n1/3r4/8 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,6,7,3,7,5,3,22,21,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,1,0,1,0,KRBKRNvK,DRAW,3k2K1/8/1R6/8/8/5r2/8/n5B1 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,5,2,5,0,2,4,3,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,2,0,1,KRBKRNvK,DRAW,8/8/3r4/8/1RB5/5K2/6n1/5k2 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,2,7,2,3,4,1,6,0,1,0,0,0,0,0,0,0,7,1,1,1,0,0,0,1,2,1,1,KRBKRNvK,DRAW,2K5/6R1/1Br5/8/2k5/8/8/7n w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,5,2,1,7,1,3,5,5,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,2,0,1,KRBKRNvK,LOSS,8/4r3/3B4/R7/8/8/1nK4k/8 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,6,1,4,1,4,2,20,25,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,1,1,0,KRBKRNvK,DRAW,8/r7/8/8/2n4B/6R1/4k1K1/8 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,2,7,2,3,4,1,20,29,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,2,1,0,KRBKRNvK,DRAW,2K5/8/3B4/8/1nk5/2r5/8/4R3 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,4,6,6,5,2,3,26,31,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,1,1,0,0,KRBKRNvK,DRAW,R7/4K3/6k1/3B4/6n1/1r6/8/8 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,5,5,4,7,2,3,23,28,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,1,1,0,0,KRBKRNvK,DRAW,4k3/8/5K2/8/5B2/1R4n1/8/2r5 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,6,3,4,3,2,0,22,17,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,3,1,2,KRBKRNvK,DRAW,8/8/7r/8/1B2k1K1/7n/3R4/8 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,6,3,6,0,2,5,7,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,3,0,1,KRBKRNvK,DRAW,8/B7/8/4r3/2n2RK1/8/8/6k1 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,5,3,1,0,6,2,5,25,19,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,1,0,0,KRBKRNvK,DRAW,8/k1n5/6r1/8/8/8/3K1R2/2B5 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,1,2,4,4,3,0,16,20,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,1,4,0,1,KRBKRNvK,DRAW,4n1B1/8/8/2r1k3/8/RK6/8/8 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,6,5,1,6,7,3,5,20,23,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,2,0,0,KRBKRNvK,DRAW,3r2k1/6n1/8/8/8/7B/5K2/7R b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,6,0,5,6,0,4,5,22,21,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,2,0,1,KRBKRNvK,DRAW,8/8/K7/7R/2r4B/8/1n6/6k1 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,2,5,0,7,2,6,6,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,0,0,1,KRBKRNvK,WIN,k7/8/2K5/7R/3n4/8/B7/r7 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,7,4,5,2,3,2,22,22,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,3,2,2,1,KRBKRNvK,DRAW,8/6r1/8/7K/1n6/5k2/3R3B/8 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,0,5,4,2,4,1,19,20,0,0,0,0,0,0,0,0,7,1,1,1,1,0,0,1,3,1,0,KRBKRNvK,DRAW,8/R2n4/K7/3B4/8/4k3/4r3/8 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,5,1,1,2,3,3,22,21,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,0,0,0,KRBKRNvK,DRAW,8/8/1r6/6R1/8/nk6/5K2/6B1 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,3,1,1,1,2,4,24,26,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,0,1,0,KRBKRNvK,DRAW,8/5r2/8/3n4/8/8/1kBK4/4R3 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,7,0,7,1,0,6,5,4,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,3,1,1,0,KRBKRNvK,DRAW,K7/8/3n4/8/R7/7r/B7/1k6 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,7,0,6,7,6,5,5,29,17,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,1,2,0,0,KRBKRNvK,DRAW,8/K6k/2R5/3B4/3r4/8/3n4/8 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,7,0,4,2,6,1,23,26,0,0,0,0,0,0,0,0,7,1,1,1,0,0,0,1,2,0,1,KRBKRNvK,WIN,8/7R/4B3/8/8/4k3/8/r5nK b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,5,7,2,6,7,4,5,23,22,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,3,1,0,0,KRBKRNvK,DRAW,6k1/8/1Br3n1/8/3R4/7K/8/8 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,3,1,0,0,2,6,24,16,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,0,0,0,KRBKRNvK,DRAW,1rB1R3/8/8/8/8/8/3K2n1/k7 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,2,1,5,5,3,2,8,0,1,0,0,0,0,0,0,0,7,1,1,1,0,0,0,0,1,1,0,KRBKRNvK,DRAW,2r1n3/7R/5k2/8/8/8/2K5/4B3 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,2,2,0,0,2,6,25,20,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,3,1,0,0,KRBKRNvK,WIN,8/6B1/6r1/8/1R6/2K5/5n2/k7 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,3,0,4,2,3,1,25,16,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,2,1,1,KRBKRNvK,DRAW,8/6B1/5r2/8/8/4k3/3n2R1/3K4 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,5,1,4,3,3,0,23,26,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,3,0,0,KRBKRNvK,DRAW,8/3Bn3/8/1R6/4k3/r7/5K2/8 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,4,6,3,2,2,1,19,22,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,3,1,1,KRBKRNvK,DRAW,3r4/4K3/1B6/2R5/8/3k4/7n/8 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,5,2,6,7,4,3,3,30,21,0,0,0,0,0,0,0,0,7,1,1,0,1,0,0,3,2,1,0,KRBKRNvK,DRAW,3R4/2K5/5B2/7k/n7/8/4r3/8 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,1,1,0,3,4,3,26,16,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,1,0,0,1,KRBKRNvK,WIN,2R5/1n6/6B1/8/k7/r7/1K6/8 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,4,1,7,2,2,4,27,23,0,0,0,0,0,0,0,0,7,1,1,1,0,0,0,2,2,0,0,KRBKRNvK,DRAW,2n5/3R4/8/8/Br6/7k/4K3/8 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,6,6,7,3,1,5,2,21,24,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,3,2,1,0,KRBKRNvK,DRAW,6K1/8/1B6/7n/2r5/4R3/3k4/8 b - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,2,1,6,1,3,4,21,28,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,0,1,1,KRBKRNvK,DRAW,8/5r2/3B4/8/8/8/2K3k1/3nR3 b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,3,5,5,2,3,2,1,28,21,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,2,2,0,KRBKRNvK,DRAW,8/8/R4K2/4B3/2k5/8/8/1n1r4 w - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,6,0,3,6,4,3,2,20,21,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,2,1,0,KRBKRNvK,DRAW,4n3/8/8/3r2k1/K7/5R2/8/3B4 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,7,7,0,0,4,6,3,21,23,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,1,0,1,1,KRBKRNvK,DRAW,8/1r6/8/k1B5/8/8/2R3n1/7K b - - 0 1
1,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,2,4,1,6,0,2,5,27,20,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,1,1,0,0,KRBKRNvK,DRAW,8/2r5/R7/2n5/2B5/8/4K3/6k1 w - - 0 1
0,1,0,0,0,0,0,1,-1,1,0,1,1,1,0,0,0,0,0,16,0,0,4,6,5,2,6,3,3,4,0,1,0,0,0,0,0,0,0,7,1,1,1,1,0,0,1,1,0,0,KRBKRNvK,LOSS,8/2k2R2/6K1/8/3n1B2/8/3r4/8 b - - 0 1
