gene,r,p_value
SLC7A14,0.18730918011367853,0.6875628045131554
FKSG29,0.1872852961365514,0.6876012364517327
MFSD3,-0.18723565540672693,0.6876811155399584
PLS3,0.18722931441576945,0.6876913192745066
ECEL1,0.18721505877029054,0.6877142591738419
ZNRD1,-0.18720679765911935,0.6877275528756805
C11orf85,0.18719521915233112,0.6877461850066919
PRKX-AS1,-0.18717824663048085,0.6877734974126669
PTPRZ1,-0.18717062562188114,0.6877857613279613
ZBTB33,0.18716564930673585,0.6877937693665702
STARD7-AS1,-0.18714292714856323,0.6878303348534627
NOTCH1,0.18714280802623007,0.6878305265515852
IPO13,-0.18713873595812047,0.6878370795525326
NDEL1,0.1870944751357534,0.6879083075577502
NAA15,0.18706774186670033,0.6879513297304503
SSUH2,0.18703309061306012,0.6880070954067086
SRPK2,0.1870127344103239,0.6880398559982159
RPS6KB2,0.18700683464362683,0.6880493509577843
ASAP3,0.1870017808635649,0.6880574844302763
RNF6,0.18698279818956554,0.6880880350544784
CCDC149,0.18694245169530851,0.6881529696278375
VGF,-0.18693970414223063,0.6881573916581617
ZNF547,-0.1868896648273203,0.6882379283230808
DNAH14,-0.1868659318812185,0.6882761265536759
SFSWAP,0.1868537638282104,0.6882957112668139
MAGI1-AS1,0.1868480258621183,0.6883049466805837
GPBP1,-0.18683375107086275,0.6883279224820797
SLCO1B3,0.1867872376396726,0.6884027888816195
ACTR3C,0.1867356563558187,0.6884858146847156
PSTPIP2,-0.18672210840974152,0.6885076220202951
ARL14,0.18662131277337107,0.688669872237585
NFKBIZ,0.18659328084156443,0.6887149967802378
ELK1,0.18656801930770536,0.6887556622893745
POT1,-0.18655752359152303,0.6887725582573653
LINC00528,-0.18653961385563447,0.6888013895263424
RBM12,0.18652441339699374,0.6888258596090376
PCDHB9,0.18650344186572043,0.6888596204643747
HOXA7,-0.18649727303340047,0.688869551388882
SNORD20,-0.1864500028711602,0.6889456506664186
SPAG8,0.18643396312383484,0.688971473204735
CTDSPL,-0.18640571647984144,0.6890169483229257
ZNF324B,-0.1864004513607619,0.6890254248781184
DOK7,0.18639605631008077,0.6890325006903382
NUDT14,0.1863960258299981,0.6890325497618127
LOC101927666,0.18635643460457285,0.6890962904717557
FAM53B,-0.18630707068020586,0.6891757669872273
COX7A2L,-0.18629087238953948,0.6892018469262253
VWC2L-IT1,-0.18623366323746385,0.6892939580588378
PLD4,-0.18619472043446328,0.6893566607100192
RPS6KL1,-0.18614651232216262,0.6894342835937062
CACNG8,0.18611189380893478,0.6894900263531034
DHRSX,-0.18611054482708375,0.6894921985074199
RNF121,0.18609910816515066,0.68951061408982
FAM157B,0.1860942269499797,0.689518473974537
LRFN3,-0.18605637490652688,0.6895794252670882
KRTAP5-1,-0.1860502339214609,0.6895893139204831
LRRC69,-0.18602415923032303,0.689631301644192
CUBN,-0.18600557440098714,0.689661228930702
KLC4,-0.18597818515993483,0.68970533461176
SEC16A,0.18593445329644842,0.6897757587340754
BRWD1-AS1,0.18585364854119557,0.6899058883063307
RPUSD4,-0.18577393705013076,0.6900342632143908
GAD2,0.18574899813855533,0.6900744284044968
PROCA1,-0.18573294718034056,0.6901002794690975
LOC100505984,-0.18571187618531776,0.6901342159781179
CCDC90B,0.18569521169380235,0.6901610557558928
CEP152,0.18563919284053298,0.6902512814370294
DLEC1,0.18562385233491807,0.6902759898338371
GAL3ST4,0.18562069261142164,0.6902810791131886
TIPRL,-0.1855945693984694,0.6903231554059505
FBXW11,0.1855734884214783,0.6903571107020939
BCAR3,0.185563541312261,0.690373132732796
ZNF516,0.18549541497549887,0.6904828678125201
PRKCSH,-0.18543802385483937,0.6905753143947696
WFIKKN2,0.18543392133989844,0.6905819229118989
MRPL4,-0.18541383276368728,0.6906142827270287
UGT1A4,-0.1854053917156261,0.6906278801565574
ARHGEF40,-0.18531963823521908,0.690766021596688
LOC100129550,-0.18529586043379614,0.6908043267861382
SWAP70,0.18528523655859735,0.6908214416393814
RBPMS,-0.18527829061421208,0.6908326314752662
KMT2A,0.18527082765566402,0.6908446542648302
TCEB1,0.18525638428600058,0.6908679226091021
DLGAP1-AS4,0.185244244310934,0.6908874803222088
SYNJ2-IT1,0.18520168310082374,0.6909560482585807
C7orf49,-0.18519149211811392,0.6909724666183258
LAMB4,0.18518520789050136,0.6909825909803793
ANKRD27,0.18514878122054945,0.6910412777989265
SDCCAG8,0.18511815318180488,0.6910906234244545
MAN1B1,0.18510633570469293,0.6911096630999064
TARBP2,-0.18508834375670605,0.6911386509949602
HELB,-0.1850660132621653,0.6911746293968725
CFH,0.18503290490492397,0.6912279737042843
EBAG9,-0.18501496171885068,0.6912568842561005
KLHL28,0.1849946414704946,0.6912896251556284
LOC102723373,0.18499094095284258,0.6912955876375213
DNAJC9-AS1,-0.18497460278334588,0.691321912765465
LOC100996348,-0.18496174336635732,0.6913426328735064
LOC100506457,0.1849217629748286,0.6914070534150216
LOC283914,0.18491698068708984,0.6914147592306719
ZNF8,-0.18491091918838354,0.6914245263002445
YME1L1,0.18489671444159284,0.6914474149560642
LINC00460,0.18484338452687643,0.6915333491688918
KCTD3,-0.1848245380382039,0.6915637184604412
PIGV,-0.18481811795170347,0.6915740638831976
AKAP9,0.18481401468672082,0.6915806759653164
CCDC88A,-0.18479966779871282,0.6916037949460341
TNRC6C-AS1,0.18478976645073014,0.6916197503689813
TIGD1,-0.18478355692705495,0.6916297566867872
TAS2R46,0.18477146164691055,0.691649247691118
HIST2H2BC,-0.18473879350486178,0.6917018916207462
RTL1,0.18467052112088087,0.6918119141207156
SUGCT,0.1846431933010234,0.6918559547316477
CKMT1A,0.18463078390837562,0.69187595352642
LPO,0.18460016792707523,0.6919252944004818
MCUR1,-0.18457700728398796,0.6919626207882897
VLDLR-AS1,-0.18457317797786504,0.6919687922607589
WDR31,-0.1845663657081244,0.6919797712376388
ARPC5,0.18455786102853797,0.6919934778426354
RBMS2,0.18453899995768108,0.6920238756104706
SLC6A7,0.18452340311195714,0.6920490127821896
SLC29A1,-0.18451204183732367,0.6920673236972659
MSH6,-0.184491706142469,0.692100098942585
C6orf222,0.1843737821916974,0.6922901656951339
FAM90A1,-0.1843569674403503,0.6923172683190743
C11orf84,0.18434072099037146,0.6923434551821676
PLCG1,0.18430588827805092,0.6923996011590446
C2orf71,0.18428376700346275,0.6924352584688898
LACTB,-0.18424829449185087,0.6924924375964773
RBM3,-0.18424507397975054,0.6924976288869286
HEATR5B,-0.18423994212650743,0.6925059011751747
EFR3A,0.18415679955406258,0.6926399261868389
LRRCC1,-0.18413072564535554,0.6926819583847741
UBXN1,0.18412002097731286,0.6926992149251016
RGS5,-0.1840839650526236,0.6927573399256055
PSG5,0.18406586834380517,0.6927865137021536
HCG9,-0.18400665846649109,0.6928819682904722
PGAM5,-0.18393527033935705,0.6929970602115184
KNDC1,0.1839125962693083,0.6930336163236902
HSBP1L1,0.18388915382116597,0.6930714117457806
FOXI1,-0.18388835600145753,0.6930726980509109
SYNPO,-0.18387895926375164,0.693087848224529
KCTD16,0.1838055473319331,0.6932062116221753
LINC01164,0.18380329481613056,0.6932098434729429
RTBDN,0.18377622387096876,0.693253491759656
MYLK-AS1,0.18376371314224244,0.6932736638680914
HOXB2,0.18375577143244215,0.6932864690347201
TFAP4,-0.1836349901073921,0.693481223289557
AGBL2,-0.18363404810852127,0.6934827422715311
N4BP2L2-IT2,-0.18357706377108118,0.6935746315648402
KIFAP3,0.18356884923458436,0.693587878046476
RNF207,0.1835594679332195,0.6936030060892318
NKX2-3,0.18352853716988904,0.6936528848071767
MTF1,0.18351787926388857,0.6936700718704372
PLS3-AS1,0.18350834379638617,0.6936854489647684
DISP2,-0.18350255509686966,0.6936947839834309
PPIP5K2,-0.18345279321725488,0.6937750326512632
LOC101927446,0.18341628542411276,0.6938339085169407
GARNL3,-0.1834034880476645,0.6938545470472107
ACTA2-AS1,0.18337882171365255,0.6938943272562649
TMEM194B,-0.18336696732150137,0.693913445423561
ATAD2,0.1833057875866774,0.6940121150729172
SLC25A17,-0.1832747426520196,0.6940621851362896
STK17B,0.18327318832582226,0.6940646920165202
KCNIP4-IT1,0.1832628949746668,0.6940812936060233
TBC1D2B,-0.1832503845638612,0.6941014711020373
GPR50,0.18318653826633363,0.6942044482472093
OR4A47,0.18315970941892729,0.6942477213805511
TCF7L1,0.18310543376264798,0.6943352663959947
C8orf46,-0.18300075758485826,0.6945041135762791
FBXW5,0.18298483969902857,0.6945297906908459
LOC283710,-0.18296227604183765,0.6945661884856518
C1orf131,0.18294119968618788,0.6946001875119506
DERA,0.18293437557155712,0.6946111958235657
FAM163A,0.18291471877162171,0.6946429054031266
CCDC23,-0.18289197722440587,0.694679591617685
LAS1L,-0.1828606343422149,0.6947301541120092
PAK3,-0.18284812197129954,0.6947503393825734
BAIAP2-AS1,-0.18283055189621938,0.6947786841102934
COPZ1,0.18281589495559525,0.6948023294725412
MAGT1,0.18277452382756174,0.6948690726546883
BTBD11,0.1827397054494852,0.69492524563525
MROH9,0.1827240611444931,0.6949504851743937
FAM170B-AS1,0.1826513397242133,0.6950678122860885
SMARCE1,-0.1826394951505296,0.6950869225142391
DHRS13,-0.18263545621623595,0.6950934390259648
CTXN1,-0.18262229778946565,0.6951146692451319
LOC100129603,0.1825847657463684,0.6951752254924959
A4GALT,0.18258447303491332,0.6951756977741995
LSM10,0.18247972442042776,0.6953447117476602
PHYH,-0.18247447175759487,0.695353187287674
ELMOD2,-0.18244099206297099,0.6954072097163354
PAICS,-0.18241307370618762,0.695452259220793
TREH,-0.18240162626987938,0.6954707311918744
LOC100507217,0.18238550909465695,0.6954967386147742
HIPK2,-0.18237446534737067,0.6955145594555728
KCNN3,-0.18236582049043273,0.6955285093833958
FARSA,-0.18235070578415008,0.695552899663159
LMOD2,0.1823387430752842,0.6955722037796831
CCDC168,0.18232107554584276,0.6956007139532434
FEZF1-AS1,0.18230532713778697,0.6956261274720229
TUBGCP3,0.18226628667496172,0.6956891288183837
RGS16,0.18222121856542695,0.6957618589785388
RCN1,0.18220094091956168,0.69579458330832
HIST1H4L,0.18216675565325385,0.6958497527869988
PCDH12,0.18212701061917574,0.6959138961699062
ZNF675,-0.18209537072871293,0.6959649599214802
AQP9,-0.18208641555190777,0.6959794128845482
PLD2,-0.18201077180433206,0.6961014989626739
VWA3B,0.181998695951959,0.6961209894034011
IMPAD1,0.18195844089357818,0.6961859620775774
ZNF334,-0.1819407452422687,0.6962145237699969
GINS3,0.18192826205125678,0.6962346724547196
WDR59,0.18188187989041332,0.6963095375320912
TGFB1I1,0.18187702720433546,0.6963173703273826
SLC7A11-AS1,0.18185330283850837,0.6963556645001842
SKIDA1,-0.18183934942099972,0.6963781873471532
LINC00539,0.18182422686718178,0.696402597550519
SHH,-0.18181305661334657,0.6964206282477959
RPL29P2,-0.18179771474368858,0.6964453928305896
CHRNB1,0.1817901834131151,0.6964575498536142
LOC101927780,-0.18174938034799304,0.69652341478389
KLRF2,0.18174765583956465,0.6965261985450866
MYH1,0.18173065980340128,0.6965536342797587
SIRPD,-0.18172909124130343,0.6965561663336061
ABCA1,0.18172749290686868,0.6965587464497991
NMT2,-0.18168388109706723,0.6966291478427785
ARHGEF10,-0.18165166545336947,0.6966811538171344
BCAP29,-0.1816143591838992,0.6967413788096336
UFM1,0.18160490096261356,0.6967566477930734
TTK,0.18154521364066578,0.6968530065536701
ANKFN1,0.18153926044948393,0.6968626175181053
RBPMS2,0.1815345556102679,0.6968702131381183
PEX11B,-0.18140739809137052,0.6970755073054461
ADCK5,0.181397252312479,0.697091888167033
HAL,-0.18134608633272065,0.6971744995957393
SART3,0.18134153340055886,0.6971818507718069
ZXDB,-0.18134124879783337,0.6971823102927301
MED14,0.18132409575087916,0.6972100058203075
SNORD25,0.18132188924386622,0.6972135684939667
CD101,0.1812951407827083,0.6972567574860645
FUBP1,0.18128144678081254,0.6972788685474076
FEV,0.1812506231570659,0.6973286386271178
LINC00487,0.18119934205104263,0.6974114427666106
DPY19L1,0.18119702771611876,0.6974151798037651
RWDD4,-0.18114534455866907,0.6974986356632596
SNCA,-0.18113043138482454,0.6975227173000976
HSPB1,0.18109567777120328,0.6975788378541228
MAP2K6,-0.18108858836526726,0.6975902860467921
PRKD2,0.18103784671108045,0.6976722265750501
LOC728989,0.1809974862317726,0.6977374046548843
ZNF766,-0.18099527596913156,0.6977409740474908
LAP3,0.1809939485612626,0.6977431177042899
ERICH6-AS1,0.1809876169264764,0.6977533428065008
AGR3,0.18097555155289385,0.697772827555588
LOC102724612,0.18096444298929482,0.6977907672389905
CDRT7,0.18095639122690582,0.6978037704363448
LINC00320,0.1809058510927029,0.6978853915911173
MIR5687,0.1808700073968796,0.6979432797386816
RIT1,0.18084197451190265,0.697988554111746
BCOR,0.18083664985603676,0.6979971537514744
TLX2,0.1808183797514529,0.6980266612653347
CELF3,0.18080325760520236,0.698051084832043
OOEP,0.18072054465848503,0.6981846770182664
APC,-0.18066823744114197,0.6982691631866067
SMS,0.1806654945618882,0.6982735935299578
ZFP42,0.18066361237168768,0.6982766336782379
MIR600HG,-0.18065498548429054,0.6982905680266823
EYA4,-0.18063527352733472,0.6983224074891123
VSIG10,0.18056417680033843,0.6984372484023972
C1orf195,0.18055627131437066,0.6984500182351364
SATB2,-0.18054759219402694,0.6984640377944853
LCN1,0.18054635226942725,0.6984660406754334
LINC00491,0.18047462199593073,0.6985819107312791
MAP4,-0.18044984906420625,0.6986219289601837
C4orf36,-0.18044576231024906,0.6986285307616078
TMEM63B,0.18043210544410057,0.6986505923701374
MS4A10,0.18042444586722026,0.6986629658965761
SCARNA10,-0.18038770046326222,0.698722326339341
VPRBP,0.1803821734142608,0.6987312551282441
LOC729683,-0.18036856424649222,0.698753240465526
LINCR-0002,0.1803464830696106,0.6987889125194561
SWI5,-0.1803327583643916,0.6988110849484508
HAGLROS,0.18032659471682777,0.6988210424517796
PRRX1,-0.18028152372715017,0.698893856634176
ZBTB8B,0.18024854083630548,0.6989471431194316
AGPAT6,-0.1802479952400884,0.6989480245818033
LOC100630918,0.18020211460258848,0.6990221500594684
AP4E1,0.18017249215750059,0.6990700095559879
CSTL1,0.1801524931481625,0.699102321398642
AADACP1,0.17997985592827664,0.6993812615516392
EGFEM1P,0.17992696418923737,0.6994667272374001
RAB6C,0.1798347193666892,0.6996157880603029
HSPG2,0.179834143168025,0.6996167191789011
SHPK,-0.1798222792695474,0.6996358909255841
LRTM1,-0.17980022681736965,0.699671527442928
LOC101929450,0.17979409902680815,0.6996814299620703
BIRC5,0.17976534006082306,0.6997279049479828
CCNG1,-0.179734750595273,0.6997773388703283
PRDM11,-0.1797274645246467,0.6997891136053211
SNORA74A,-0.17972664210907174,0.6997904426821061
TTC7A,0.17970002749341418,0.699833453951905
ERICH6B,0.1796743116058247,0.6998750134136745
NAP1L2,-0.17967201738025618,0.6998787211419533
PACSIN3,0.17964387772200238,0.6999241984011948
HP09025,0.17957755987768692,0.7000313792735258
SLC35E2B,-0.1794171471556526,0.7002906497690342
BCL7C,-0.17941550431841663,0.7002933051595771
HOXC-AS2,-0.17938672044740153,0.7003398301980054
SNRNP35,0.1793315184295715,0.7004290585011502
LRFN4,0.1793192190319942,0.7004489395672774
CTDSP2,0.17927933246065675,0.700513414193595
KCNC2,0.17924730251309973,0.7005651900193088
LOC644838,0.17922646028558747,0.700598881594592
COMMD1,0.17919641508134676,0.7006474505188054
MOGAT2,0.17917610715644888,0.7006802793140551
ANKRD20A11P,-0.17917338007134836,0.7006846878142586
FMN1,-0.17912505466679315,0.7007628098998663
NDUFA4,-0.17912430622408462,0.7007640198370095
ENO4,-0.17911437486240536,0.7007800749857427
NUDT4,0.1791028256826978,0.7007987456282514
TENM2,-0.17906439007945893,0.7008608822804979
CLCN1,0.1790396633837778,0.7009008572227793
NFKBID,0.17901770259702962,0.7009363610590329
THADA,-0.17898029467087032,0.7009968391636562
PSG9,-0.17894296803894794,0.7010571870892235
AMACR,-0.17893876766939354,0.7010639781254159
SCN3A,0.17886935004018983,0.7011762128343583
TBX2-AS1,-0.17885546303544514,0.7011986659193384
MIR4748,-0.1788334577160222,0.7012342453859685
AUNIP,0.17876420059679393,0.701346227113113
FBXO36,-0.17874607250174843,0.7013755391110533
PARP15,-0.17871822445271363,0.7014205682411547
RNF5P1,0.17870970498701483,0.7014343439994674
PCGF2,-0.17870190068843814,0.7014469634078622
E2F1,0.17869435918552717,0.7014591579322771
GLP1R,-0.17866935060073674,0.7014995968938313
ANKRD20A4,-0.17865658788977185,0.7015202344540655
SLC2A14,0.17862747287714853,0.7015673145606178
HEPHL1,0.17860137798386733,0.7016095116616553
TXNL4A,-0.1785964229636195,0.7016175243131898
ZFC3H1,0.17858127183120098,0.7016420250041631
PPP2R2D,0.1785342831282422,0.7017180111055377
ZFP69B,0.17852654312925093,0.7017305277577416
POP4,-0.17851250215779232,0.7017532340934096
FRMD6-AS2,0.17849720761653468,0.7017779678382549
GP1BA,-0.17848183330145212,0.7018028308011466
APEX1,0.17844019691891533,0.7018701651928214
PPAT,-0.17841552825540077,0.7019100601068313
C19orf12,-0.17838926033834301,0.7019525419805225
G0S2,0.17832587910116246,0.7020550480306271
MCMBP,-0.17831630663873876,0.702070529822018
ZNF568,0.17828960253032797,0.702113719500967
FAM102A,0.17827953167553384,0.7021300076839301
HPS4,0.17827391405482684,0.7021390934301008
TUBB,0.17825805934573222,0.7021647364423709
MAP2K5,-0.17822815007544052,0.7022131115638194
TRPV1,-0.17822741077519122,0.7022143073148913
MACROD2,-0.17822534599018525,0.7022176469198735
C20orf196,-0.17818780759747962,0.7022783625748579
ZMYM5,0.17816608047697494,0.7023135052072376
LOC101926963,0.17814883655836605,0.7023413967638183
PHOX2B,0.178119715523102,0.702388499827469
ACSBG1,0.17810122757726313,0.7024184043388364
GPR114,-0.17805984513971468,0.7024853421168923
EML4,0.1780503876121257,0.702500640267475
HABP4,-0.1779961049839446,0.7025884474042215
PRICKLE2-AS2,0.1779360493428801,0.7026855959822089
LOC93622,0.17789124877918538,0.7027580693880899
DNAJC13,0.17788152143244634,0.7027738054521849
ILF3,-0.17787862748543903,0.7027784870467851
CASK,0.1778701980068447,0.702792123621503
SEPT14,0.17782164257305466,0.7028706741734194
LINC00942,-0.1778125606020315,0.7028853667651088
MIR647,-0.17781048369271135,0.7028887267487878
NUP85,-0.17779454289844923,0.7029145155850217
ZSCAN12,0.17776187145987626,0.702967371775539
ZNF738,0.17769438751019612,0.7030765510164216
ARTN,0.17769402398607417,0.7030771391566996
LINC01215,-0.1776526541102166,0.7031440716331953
GDAP2,0.1776479014439452,0.7031517610872824
MYO1A,0.177641508494427,0.7031621044271577
SEC61B,-0.17762055451391845,0.7031960067397391
SEC11A,-0.17758146641546177,0.7032592500371398
PPP2R1A,-0.17757032462334796,0.7032772773507129
SLITRK2,-0.17756242363196442,0.7032900611465088
DMBT1P1,0.1775617530263404,0.7032911461882646
CDC20B,0.1775434576800475,0.7033207482636109
KLHL7-AS1,-0.17753889978093362,0.7033281230418055
GSTO1,-0.17751620733468976,0.7033648401800134
ZNF550,0.1775160549408019,0.703365086759978
CPLX3,0.17731790511533047,0.7036857193032504
MYHAS,0.177301631721799,0.703712053350732
KIAA1429,-0.17727126009240857,0.703761202175938
CDK9,0.17725921218901675,0.70378069889725
DDX11-AS1,-0.17721003022289736,0.7038602897747852
SERPING1,-0.17716221131667378,0.703937676880799
MAST3,-0.17715034559611065,0.7039568799300745
UBR5,0.17713509750097906,0.7039815570745085
KIF4B,0.1770469149384269,0.7041242736267179
CYP2W1,-0.17702022989210695,0.7041674626387939
IREB2,-0.17700669612221293,0.7041893669138954
PGBD1,-0.17693076990371148,0.7043122557738932
LINC01053,0.1769255250927835,0.7043207448463659
USP30,0.17691024037555797,0.7043454843086263
MYLIP,-0.176854944870591,0.7044349859648086
HDLBP,0.17683305409833444,0.7044704192570777
SCAI,-0.17679908318641704,0.7045254067946356
RING1,0.17677096370067308,0.7045709236051585
ELOVL7,-0.1767582398203338,0.7045915198895455
ETAA1,0.17672340622245797,0.7046479061496149
TSPYL6,0.1767171655086052,0.704658008306469
LOC100192426,0.17668715017356185,0.7047065961183326
FBXO41,-0.17667075902437138,0.7047331298945861
C6orf226,-0.17664628039264013,0.7047727560239728
BASP1P1,-0.17662717395196795,0.7048036859927705
GHSR,0.17660508160320365,0.7048394500248271
MIR155HG,-0.17658644080956803,0.7048696268690208
LOC101928936,0.1765837990216189,0.7048739035800229
TRIOBP,0.17655270173679466,0.704924246502851
PRUNE,-0.17648776442169234,0.7050293752970492
LOC63930,0.17642671575127072,0.7051282120604919
IER2,0.17642037399178806,0.7051384794506969
RP2,0.17637488689860267,0.7052121246823124
FADS3,0.17636821154743326,0.7052229324686812
PHACTR4,0.17631213681115107,0.7053137223219574
CC2D1B,0.17630784140256867,0.7053206770749834
DFNB59,-0.17618911684077637,0.7055129120414537
LINC00602,0.17615446830220036,0.7055690161806102
ADAM6,0.17613425257202694,0.7056017506956782
POLR2F,-0.17607202144920203,0.7057025213035746
ACOT2,0.1760658805670187,0.705712465394824
KLHL38,0.17606305548821494,0.705717040130053
C12orf74,0.1759904221419582,0.7058346599147234
BCL9,0.1759487583079883,0.7059021309047289
IL31RA,0.17594025535604785,0.7059159008910674
MMP9,-0.17590534979439257,0.7059724288818643
ANKH,0.17588549036139603,0.7060045908220536
MANEAL,-0.1758814256194952,0.7060111736302058
SGK1,0.17584055007849853,0.706077371962818
LINC01252,0.17583460270481677,0.7060870039145758
COL21A1,-0.17582332586476979,0.7061052671840978
MIRLET7F1,-0.1758167945978201,0.7061158448695332
SH3BP4,0.17572057647838565,0.7062716788696539
OPRM1,0.17570102283767824,0.7063033487674698
IRF3,0.17566097680302156,0.7063682100585013
LYZL4,0.1756483663086379,0.7063886351683474
RRAGC,0.1756144339509224,0.7064435958131731
LOC100128361,0.17560975436957552,0.7064511754664901
TPPP,-0.17559728397603475,0.7064713742179062
P2RY11,-0.17558566085866226,0.7064902007284745
HOXD4,0.17552118398659455,0.7065946391141421
ID2,-0.17550608231523132,0.7066191010370971
TPRXL,0.1754993420944848,0.7066300190166266
CDKL4,-0.17546603298196245,0.7066839745439233
STOML3,0.17544521969133997,0.7067176892991641
CLEC14A,0.1754200569628917,0.706758450072498
NME1,-0.17540174147803655,0.7067881194360743
TMED7,0.1753715755398439,0.7068369860630529
DSN1,-0.17535296619965057,0.7068671322404483
MIER1,-0.17534283359548047,0.706883546667945
LOC145783,-0.17533917220479223,0.7068894780016809
SETD6,-0.17532848339689194,0.7069067935899828
WHAMM,0.17532690076714824,0.7069093574171726
LOC100132781,0.1752747706377201,0.7069938083706857
SEMA3F,0.17526436365425127,0.7070106679986298
ZSCAN16-AS1,-0.1752546191199599,0.7070264545251559
TYRO3,-0.1752013355047076,0.7071127775405184
SHOX,0.17514023000658896,0.7072117755987212
ARX,0.174986097055394,0.707461503582734
AMER1,0.17494047334513682,0.7075354276431032
ZNF101,-0.17491437697451123,0.7075777123920093
C19orf47,0.17490848279121607,0.7075872630004924
LDLRAD2,0.1748925645342451,0.7076130562155868
SLC22A14,0.1748874683676731,0.7076213138576344
LOC285043,-0.17488588211684408,0.7076238841651478
TBR1,0.17487496418096127,0.7076415752812509
DYNLL2,0.17481471373713375,0.7077392052850275
LOC100507642,-0.1747914663339237,0.7077768762992754
GNA13,-0.17478782551144778,0.7077827760753295
TRAF3,0.17478621265698185,0.7077853896313979
SASH1,0.17476867097810384,0.7078138152579735
SYCE1,0.174766809733612,0.7078168313500397
SNX3,-0.17469503152150448,0.7079331481517155
LMBR1,-0.17465864739030013,0.7079921104661313
MRGPRX1,0.17463604599145605,0.7080287377534489
USP53,-0.17459771398239332,0.7080908587148013
MSMB,0.1745504856947075,0.7081673987792131
RAET1K,-0.17446509276064792,0.7083057949622027
LOC100505795,0.1744325950087387,0.708358465689594
ALG13,-0.17443146816066646,0.7083602920450411
HIST1H2BH,0.17443067573377163,0.7083615763831527
GPR112,0.17436198829503047,0.7084729046959494
LOC441455,0.17435030548901792,0.7084918405495239
SPATA25,-0.17430373318051584,0.708567327574605
CSF3,0.1742878306703679,0.7085931036944743
SULT1B1,-0.17427152979450583,0.7086195257482606
VPS33A,-0.17425742439649855,0.7086423893442485
MGRN1,0.17422981169492752,0.7086871475816474
OR7E2P,0.17422000352560965,0.7087030460911614
EIF1B-AS1,-0.17421019431603152,0.7087189463709467
UBE2K,0.17419494884662928,0.7087436587459619
ABCB11,0.17418742654892622,0.708755852203403
PLAGL2,0.1741702995120319,0.7087836148885268
TMEM131,0.17416373399458013,0.7087942575676072
SCARB2,0.17415448180778662,0.7088092553914933
PAX7,0.17407108390060622,0.7089444470351508
MLLT4-AS1,0.1740643091754873,0.7089554294266383
DCBLD2,-0.17398023366818388,0.70909172613287
LINC01550,-0.17395664935981436,0.7091299602963966
LINC00853,-0.17392015001296338,0.7091891328841805
SLA2,-0.17391893749583542,0.7091910986317992
WDR91,-0.17391163183413327,0.7092029426871678
TBC1D16,-0.17390941812134558,0.7092065316028663
FAM86FP,-0.17386005089381937,0.7092865678555254
SMG1P2,-0.17385746767740898,0.7092907559345477
MAD2L1BP,-0.17381857371395407,0.7093538140695593
ZNF25,-0.17378030331601502,0.7094158625154148
ELFN1-AS1,0.1737730666962155,0.7094275955134669
ANXA7,0.17376740949808717,0.7094367677688139
ESYT2,0.17376096445081923,0.7094472174313868
TTN,-0.1737043356949719,0.7095390338907652
MYO18A,0.17368388707115032,0.7095721894685795
MAD2L2,-0.1736798161326337,0.7095787901674341
CTAGE6,0.17367479461083987,0.7095869321803803
KISS1,0.17366234699361496,0.7096071151329456
FOXI2,0.1736411740997424,0.7096414458296433
MGMT,0.17363861150221907,0.7096456009687411
PABPN1L,0.17363706202183954,0.7096481133857545
CYP4F29P,-0.17358866041938253,0.7097265955932268
SLC30A7,0.17358198734517621,0.7097374160064399
DSG4,0.17357685453777233,0.7097457388980138
CD86,-0.1735442723043909,0.7097985718059706
BATF3,0.1735051569394592,0.709861999571013
IL18BP,-0.17349726828774664,0.7098747916249691
RHNO1,0.17344121530417003,0.709965687397466
ENTPD1-AS1,-0.17339994544510107,0.7100326125352932
KRT74,0.17339561307297902,0.7100396381989106
LOC574538,0.1733637444626953,0.7100913189647549
LOC441178,0.17334834968356935,0.7101162847241694
DYSF,0.1733473813338772,0.7101178551066539
METAP1,0.17332374262316227,0.7101561904956522
CD200,-0.1733178588788783,0.7101657323616843
ADCY2,0.17322243424626083,0.7103204898998453
LTBP3,-0.173222043313211,0.7103211239226109
NBPF1,-0.1732045765339409,0.7103494520178689
DHX16,0.17320125864026192,0.7103548330975746
HRASLS,-0.17312783143863636,0.7104739224305617
GNAT1,0.17310583863870882,0.7105095927915456
SYNPO2L,0.17310506193260145,0.7105108525472927
CES1,-0.1731018742490598,0.7105160227228373
FAM32A,-0.17310127654253293,0.7105169921574631
XPA,-0.17308786318800934,0.7105387476821187
CD244,-0.17308761161671912,0.7105391557146818
C16orf58,-0.17304042792672886,0.7106156856174055
MIR631,-0.1729948217301787,0.7106896587306439
POGLUT1,0.17299061780762995,0.7106964775711991
CSMD1,-0.17296378045857919,0.7107400086118898
CCDC144A,0.1729595799271578,0.7107468220651049
PLGRKT,0.17295263872635702,0.7107580810423836
TRPM1,0.17294093843459407,0.7107770595994976
DUS2,0.17292581943201757,0.7108015836812506
CDC25B,0.17290526893633573,0.710834918343395
DTYMK,0.1729006279633556,0.7108424464493187
IQSEC1,0.17285030562766554,0.7109240753321312
WDR36,0.17284726252153962,0.7109290116867969
PLOD3,0.17284016641975247,0.7109405226130131
FAM103A1,-0.1728034730011408,0.7110000454594313
LINC01168,0.17279824298196378,0.7110085295180794
ARHGAP26,0.17266844593798691,0.71121909192978
