gene,normal_mean,tumor_mean,change_pct,direction,p_value,abs_change
ANKRD39,2.1815664150811593,2.7365952924952692,25.441759351317366,UP,0.006993006993006993,25.441759351317366
LOC101927817,1.967235047499684,2.467723297011111,25.441202369159576,UP,0.11713286713286714,25.441202369159576
HERC2P7,1.9933475811638022,1.4862725751587702,-25.438363624921838,DOWN,0.11713286713286714,25.438363624921838
CSTB,5.124414322849607,6.427897703351278,25.43672892899152,UP,0.002331002331002331,25.43672892899152
MIR421,1.6347551424252706,1.2189830085115216,-25.43329720296354,DOWN,0.14743589743589744,25.43329720296354
FIBIN,5.055696743580795,3.769892527217407,-25.43277972508874,DOWN,0.050699300699300696,25.43277972508874
CLMP,3.307725010425935,4.14889827480887,25.430568192082493,UP,0.050699300699300696,25.430568192082493
EPOR,4.2448925641625825,3.166605646925375,-25.401983700144083,DOWN,0.03671328671328671,25.401983700144083
GAD1,3.7496778073615045,2.797294843743114,-25.399061267307754,DOWN,0.2226107226107226,25.399061267307754
SMAD1-AS2,1.2397613576139914,1.5545350637872168,25.3898626731704,UP,0.5273892773892773,25.3898626731704
DISP1,5.424286445162363,4.047968310457738,-25.373256899662657,DOWN,0.0005827505827505828,25.373256899662657
AP1S3,4.2863744206058785,5.373771885425447,25.368699934194396,UP,0.03671328671328671,25.368699934194396
SNHG15,2.582018699125101,3.2370383559791667,25.368509417689904,UP,0.050699300699300696,25.368509417689904
ANXA2,7.758762421985953,9.726449527948915,25.360837192116374,UP,0.0011655011655011655,25.360837192116374
CXCL16,4.609400537585937,5.778298636339214,25.359004695336363,UP,0.011072261072261072,25.359004695336363
SNX29P1,1.075583185946048,1.3482360062212455,25.349301089657782,UP,0.2226107226107226,25.349301089657782
COMMD8,4.91763694560045,3.6711262721485336,-25.347757210241067,DOWN,0.03671328671328671,25.347757210241067
LOC100506730,2.913535911136865,2.175056929437184,-25.34648633905204,DOWN,0.06876456876456877,25.34648633905204
C21orf62,4.560979651514295,3.4050900389205436,-25.343011828828992,DOWN,0.2668997668997669,25.343011828828992
MYO15B,7.385601214650451,5.513902257808023,-25.342540200107628,DOWN,0.006993006993006993,25.342540200107628
EPHA3,2.9941408518671655,3.7527543725057417,25.33660098740846,UP,0.47261072261072257,25.33660098740846
CERS4,5.415607852029885,4.044086536581983,-25.325343948857498,DOWN,0.002331002331002331,25.325343948857498
PDZRN4,1.8019805484594338,1.345624814044892,-25.325230885799165,DOWN,0.14743589743589744,25.325230885799165
MROH8,2.727019456445291,2.0364917990360256,-25.321698962477452,DOWN,0.050699300699300696,25.321698962477452
MIS18BP1,4.9291196828529165,6.177186271697555,25.32027358123048,UP,0.0011655011655011655,25.32027358123048
KHDRBS3,4.459514679814692,3.33096860327063,-25.306477443661134,DOWN,0.02564102564102564,25.306477443661134
SLIT3,6.718499008019619,5.018542395201732,-25.302625047480294,DOWN,0.050699300699300696,25.302625047480294
SOCS2,5.185230404529436,3.8734679642903354,-25.29805501204424,DOWN,0.0005827505827505828,25.29805501204424
GBGT1,2.9822631871273,3.736681816419753,25.29684947153023,UP,0.011072261072261072,25.29684947153023
LINC01057,3.0335569103332047,2.266716108654132,-25.278602786945676,DOWN,0.050699300699300696,25.278602786945676
SHE,4.911506477636747,3.6701165083618776,-25.275136557942297,DOWN,0.01748251748251748,25.275136557942297
LOC103091866,1.1229426241782743,1.4067360574936671,25.272300401194748,UP,0.36538461538461536,25.272300401194748
IL32,5.691878690807404,7.130230828864003,25.270252867117343,UP,0.06876456876456877,25.270252867117343
APOO,4.231548819971311,3.1623075646854377,-25.268319019255053,DOWN,0.0005827505827505828,25.268319019255053
RAB3A,2.3124860521996258,1.7282661738437197,-25.263714684903672,DOWN,0.09032634032634032,25.263714684903672
TRAM2-AS1,3.4614068925408072,2.5874281772137264,-25.249233691955425,DOWN,0.02564102564102564,25.249233691955425
TRAM1L1,3.068652565987279,2.29385655604277,-25.248736808209944,DOWN,0.18298368298368298,25.248736808209944
ALAD,6.66380241325072,4.981811388579037,-25.24070973843864,DOWN,0.0011655011655011655,25.24070973843864
EPHB6,3.1042960876343657,3.8877950042980487,25.239181268329002,UP,0.06876456876456877,25.239181268329002
ADCY4,4.285870362703615,3.2046481191614284,-25.227600278141153,DOWN,0.03671328671328671,25.227600278141153
ZNF697,6.022423170801392,4.503258540780711,-25.2251392327605,DOWN,0.011072261072261072,25.2251392327605
SMIM10,2.0861193453512845,2.612220174376283,25.21911463010797,UP,0.2226107226107226,25.21911463010797
WTAPP1,2.490004373674386,1.8621634446403017,-25.214450852855652,DOWN,0.06876456876456877,25.214450852855652
SNORD8,2.54741041859296,1.9057098545104445,-25.19030931956984,DOWN,0.06876456876456877,25.19030931956984
SMPD1,5.990301567705212,4.483381901770259,-25.155990043289755,DOWN,0.0005827505827505828,25.155990043289755
FAM122C,2.021244215014867,2.5293445857076367,25.137999996157433,UP,0.11713286713286714,25.137999996157433
RNASE4,4.844258748283759,3.6266386895059464,-25.135322493027353,DOWN,0.02564102564102564,25.135322493027353
LDHAL6B,1.6979618787536008,2.1246958643032303,25.132129931142867,UP,0.2226107226107226,25.132129931142867
CMKLR1,4.309067025447133,5.391983027066389,25.131101354982672,UP,0.004079254079254079,25.131101354982672
CDA,2.7830462207532283,2.0838610263574187,-25.123017691261197,DOWN,0.14743589743589744,25.123017691261197
UBE2D1,4.181205359093522,5.231221272257732,25.11275632230249,UP,0.01748251748251748,25.11275632230249
BDNF-AS,2.7908791463208775,2.0900759366292587,-25.110482143788428,DOWN,0.09032634032634032,25.110482143788428
STAG3L5P-PVRIG2P-PILRB,5.10678686041696,3.8247063005285153,-25.105425288569126,DOWN,0.006993006993006993,25.105425288569126
PPARA,7.714084609963828,5.77847568255409,-25.091880959013928,DOWN,0.0005827505827505828,25.091880959013928
PTGER2,2.517714496022723,3.1494496899629416,25.09161364158571,UP,0.2668997668997669,25.09161364158571
HLA-DQB1,4.117010781624633,5.149955288341012,25.08967213121467,UP,0.18298368298368298,25.08967213121467
OR2A7,0.8634940934190207,0.646872758646831,-25.086602956885734,DOWN,0.050699300699300696,25.086602956885734
C2orf73,1.0920291744365194,1.36596744007617,25.085251571323745,UP,0.47261072261072257,25.085251571323745
SNORD95,1.3891025598703974,1.0406574243229756,-25.084190729583828,DOWN,0.06876456876456877,25.084190729583828
THRB,5.88084378545141,4.406055844094359,-25.07782888240496,DOWN,0.01748251748251748,25.07782888240496
C20orf196,1.8450570084823958,2.3077162016157926,25.075604222871423,UP,0.11713286713286714,25.075604222871423
COLCA2,2.4145356919364063,1.8090858527571345,-25.075207676624316,DOWN,0.14743589743589744,25.075207676624316
FADS1,4.388106623334777,5.488428051099911,25.07508413569348,UP,0.01748251748251748,25.07508413569348
ZNF668,2.8590101291283916,3.575469733170443,25.059708489402027,UP,0.011072261072261072,25.059708489402027
SLC44A4,5.871074684461676,4.4000788475786825,-25.054967206874668,DOWN,0.050699300699300696,25.054967206874668
LOC642423,0.5073717693485843,0.634487412297249,25.053747691139534,UP,0.36538461538461536,25.053747691139534
SPSB1,4.119483529281568,5.151483054666943,25.05167257132727,UP,0.02564102564102564,25.05167257132727
LDB2,5.664585903506,4.245552614615802,-25.05096247215373,DOWN,0.0011655011655011655,25.05096247215373
TMEM80,4.3777833141030795,3.2812559431870754,-25.0475478624885,DOWN,0.050699300699300696,25.0475478624885
FAR2P2,1.977277078311982,1.4821135553946785,-25.042697776076416,DOWN,0.14743589743589744,25.042697776076416
TMEM130,2.755937209310057,3.4460857103514657,25.04224329603597,UP,0.14743589743589744,25.04224329603597
FAM86B2,0.9085324330959476,1.1359859549627944,25.035267160663505,UP,0.18298368298368298,25.035267160663505
ZNF132,4.207735822148206,3.1549129366445072,-25.021126087858658,DOWN,0.01748251748251748,25.021126087858658
C1orf131,3.0744172644075225,3.8435238855670155,25.016338220040186,UP,0.0005827505827505828,25.016338220040186
FAM103A1,2.006189543208937,2.50803037671394,25.014627117550383,UP,0.011072261072261072,25.014627117550383
LOC101927188,0.9644113057581745,1.2054470086415061,24.993039945113544,UP,0.47261072261072257,24.993039945113544
TMEM159,4.386111362143686,5.482195221424789,24.98987756538397,UP,0.0005827505827505828,24.98987756538397
LINC01506,1.4561895223956995,1.0924585136691687,-24.97827399060848,DOWN,0.09032634032634032,24.97827399060848
DSEL,5.756075417023923,4.318541035212001,-24.974210337139287,DOWN,0.006993006993006993,24.974210337139287
KCNK10,2.804199981565026,2.10391895438846,-24.972577982321308,DOWN,0.11713286713286714,24.972577982321308
CAT,8.20734882330934,6.157982444793705,-24.969894939707178,DOWN,0.0005827505827505828,24.969894939707178
FECH,6.728008634275608,5.04804811738543,-24.96965459187548,DOWN,0.0011655011655011655,24.96965459187548
SNHG1,3.943136117247628,4.927633006298099,24.96735744790027,UP,0.002331002331002331,24.96735744790027
DSE,5.492697797934937,6.862660609608288,24.941528954831796,UP,0.002331002331002331,24.941528954831796
CD163,6.194755373219667,7.739558094278779,24.93726754307999,UP,0.06876456876456877,24.93726754307999
MOCS2,6.081454875942814,4.565786934184813,-24.922785298526538,DOWN,0.0005827505827505828,24.922785298526538
TMEM238,1.588727305862446,1.1928334331323913,-24.918931730398022,DOWN,0.09032634032634032,24.918931730398022
SNORA80B,2.7905947707021124,2.095214978927237,-24.918694719689384,DOWN,0.11713286713286714,24.918694719689384
CDH3,4.635360474069526,5.790429458528116,24.918644211601507,UP,0.18298368298368298,24.918644211601507
LRRC37A3,4.68930999417599,3.5209800590240605,-24.914751564792414,DOWN,0.02564102564102564,24.914751564792414
ARNT2,6.431810353032046,4.830344055847009,-24.899152948906263,DOWN,0.006993006993006993,24.899152948906263
WBP1,1.3193211069022304,0.9908784784746577,-24.89482103403597,DOWN,0.03671328671328671,24.89482103403597
NME9,2.025984300763191,2.53031821280105,24.893278385616103,UP,0.3141025641025641,24.893278385616103
CFAP61,1.5571538273209924,1.9447263093193108,24.88980055779833,UP,0.14743589743589744,24.88980055779833
SNORA11,3.22446980284024,2.4220708324380666,-24.884679326051952,DOWN,0.050699300699300696,24.884679326051952
RAB37,2.257165720362021,2.8187886015472854,24.88177434730789,UP,0.06876456876456877,24.88177434730789
GIMAP2,3.311875201713622,4.135899181709217,24.880888614680604,UP,0.011072261072261072,24.880888614680604
GLRX,6.170161433742295,4.635133225667104,-24.87825034334917,DOWN,0.0005827505827505828,24.87825034334917
MRPL34,5.0626380212109865,3.8032468255312426,-24.87618491393735,DOWN,0.0005827505827505828,24.87618491393735
ID2-AS1,1.7282735224603634,1.2984511548151372,-24.870042968275808,DOWN,0.06876456876456877,24.870042968275808
NRG4,1.6301689020257382,2.035436497959581,24.860466632030263,UP,0.36538461538461536,24.860466632030263
RAMP2,3.63335962160496,2.730461072958197,-24.85023897105805,DOWN,0.06876456876456877,24.85023897105805
CHRD,4.600957412967285,3.4577623908661193,-24.84689423290897,DOWN,0.050699300699300696,24.84689423290897
RILP,4.055658445723376,3.0480434055890653,-24.844672045714887,DOWN,0.004079254079254079,24.844672045714887
CER1,0.8762317497729347,0.6585413077272576,-24.843934507290914,DOWN,0.11104052795185954,24.843934507290914
ORAI1,2.970745987844676,3.7087140791569277,24.841171016700077,UP,0.09032634032634032,24.841171016700077
ZNF563,3.7189489224362693,2.795174967829322,-24.839651575579765,DOWN,0.01748251748251748,24.839651575579765
SNORA20,4.299505427040604,3.231540331034278,-24.83925451726706,DOWN,0.006993006993006993,24.83925451726706
MARVELD2,5.089332999519818,3.8270496260673506,-24.802530578595753,DOWN,0.0011655011655011655,24.802530578595753
SNRK-AS1,1.619737031624103,1.2183221167302185,-24.782721334177786,DOWN,0.06876456876456877,24.782721334177786
TRIM21,4.131975263949907,5.155924224070951,24.78110091932674,UP,0.0005827505827505828,24.78110091932674
PTPN6,4.5584545496275055,5.688025646726282,24.779694188046243,UP,0.002331002331002331,24.779694188046243
ALG3,3.519247601174134,4.390924366402074,24.768838797733945,UP,0.02564102564102564,24.768838797733945
S100A16,5.02626985853301,6.2709280034157375,24.763058488984495,UP,0.011072261072261072,24.763058488984495
ECI1,5.777101493465101,4.3469553788674355,-24.75542650956379,DOWN,0.0005827505827505828,24.75542650956379
LHFPL3-AS1,1.5849301563837166,1.192834730758549,-24.738971874937313,DOWN,0.09032634032634032,24.738971874937313
METTL21A,3.1296304274951887,3.9038094461806696,24.737074763971346,UP,0.01748251748251748,24.737074763971346
MAPK10,5.99369255138026,4.5110688877204455,-24.736398321238347,DOWN,0.0011655011655011655,24.736398321238347
DHRS4-AS1,5.0898304313763925,3.8309739008584844,-24.732779362503987,DOWN,0.006993006993006993,24.732779362503987
TRPM5,0.9368181654838367,1.1684202958098042,24.72220745275071,UP,0.36538461538461536,24.72220745275071
KCNC3,4.650422493770399,3.500750227470712,-24.721888556142193,DOWN,0.11713286713286714,24.721888556142193
MYOF,7.068950252580024,8.816213310491891,24.717433218237066,UP,0.0005827505827505828,24.717433218237066
PPP1R3B,5.385161812613892,6.715670267167822,24.70693548033087,UP,0.01748251748251748,24.70693548033087
F7,0.9460580895264176,1.1794989885730747,24.675112620570065,UP,0.3141025641025641,24.675112620570065
VASH1,4.1542446149657275,5.179091541585366,24.669874347976833,UP,0.01748251748251748,24.669874347976833
PCDHA2,1.1134167500697105,1.3880874716196303,24.669174550564538,UP,0.5273892773892773,24.669174550564538
GYPE,0.9816940464183638,1.2238165282412268,24.663741489135898,UP,0.3141025641025641,24.663741489135898
NFKBID,2.738051525094617,3.413164752853024,24.656702825746766,UP,0.050699300699300696,24.656702825746766
B4GALT6,3.848409109566185,2.9000851915954113,-24.64197259105008,DOWN,0.050699300699300696,24.64197259105008
MARC1,3.9225013132371385,2.955937402524327,-24.64151911054764,DOWN,0.02564102564102564,24.64151911054764
LOC730102,5.626462856990789,4.240223087722215,-24.63785515879117,DOWN,0.002331002331002331,24.63785515879117
LOC101927766,1.2443545545107535,1.550884161902829,24.633622811192645,UP,0.3141025641025641,24.633622811192645
SDR39U1,3.135933047973692,2.363684782630513,-24.62578931148334,DOWN,0.01748251748251748,24.62578931148334
SDPR,6.2173680771008435,4.686318708511301,-24.625361561406383,DOWN,0.01748251748251748,24.625361561406383
SERP2,1.701857755548714,1.2828599473191435,-24.620025196787196,DOWN,0.03671328671328671,24.620025196787196
ALG1L9P,1.2059941538357517,1.5029059273884737,24.61966939129619,UP,0.36538461538461536,24.61966939129619
DOCK10,5.509650037476767,6.865702905766431,24.612323088867008,UP,0.0011655011655011655,24.612323088867008
CCDC30,4.424933802206417,3.336125230844016,-24.60621152839587,DOWN,0.02564102564102564,24.60621152839587
ZNF521,4.529078952699443,3.414815537941679,-24.602428581944576,DOWN,0.03671328671328671,24.602428581944576
ENTPD3-AS1,2.3168581750688744,1.747052427494672,-24.59389848311555,DOWN,0.03671328671328671,24.59389848311555
ELOVL4,1.6042758600234492,1.998793634400196,24.591641887011885,UP,0.36538461538461536,24.591641887011885
LINC00457,0.3555431104874274,0.44296989009317983,24.589642444736377,UP,0.08438325825645421,24.589642444736377
ALDH7A1,6.923609413894422,5.221139204885533,-24.589345054507856,DOWN,0.0005827505827505828,24.589345054507856
MIR4674HG,0.7843981732622244,0.9772570699165707,24.58686203363627,UP,0.4178321678321678,24.58686203363627
PCCB,6.2803244053365965,4.736193903599414,-24.58679523664549,DOWN,0.0005827505827505828,24.58679523664549
GPHN,6.255027002715736,4.717270453668649,-24.584331104876785,DOWN,0.0005827505827505828,24.584331104876785
ZNF135,4.2955962241488495,3.2396454783789292,-24.58216952127877,DOWN,0.03671328671328671,24.58216952127877
MAST4,7.483656502235583,5.644112074843882,-24.580823917321382,DOWN,0.0005827505827505828,24.580823917321382
MYLK-AS2,0.5980278167674159,0.7448830166274122,24.556583446871834,UP,0.36538461538461536,24.556583446871834
DNER,4.495614108782177,3.3919391477775664,-24.55003775454354,DOWN,0.11713286713286714,24.55003775454354
CACNB2,4.348129986012209,3.2806816912548213,-24.549594841721238,DOWN,0.03671328671328671,24.549594841721238
SBK1,1.9916135738914607,2.4802786352903206,24.536138325470723,UP,0.4178321678321678,24.536138325470723
IL15,2.7965522090530115,3.4826277845302074,24.53290781613978,UP,0.050699300699300696,24.53290781613978
GK,6.703861012128384,5.059345253904689,-24.53087489804005,DOWN,0.002331002331002331,24.53087489804005
CHAC2,1.922571085753046,2.3941900799465663,24.530640125007043,UP,0.09032634032634032,24.530640125007043
FDX1,5.6079678831886035,4.232628985324456,-24.524728502584637,DOWN,0.0005827505827505828,24.524728502584637
C9orf40,2.2680317270225787,2.8241495330609996,24.519842443671628,UP,0.14743589743589744,24.519842443671628
SLC16A4,7.388629481758656,5.5772200376414505,-24.516176492396667,DOWN,0.006993006993006993,24.516176492396667
ADI1,7.340331445804135,5.541588879370903,-24.504922968586456,DOWN,0.0005827505827505828,24.504922968586456
CFAP126,4.2031627694416995,3.1732065887217904,-24.504313470989295,DOWN,0.002331002331002331,24.504313470989295
HSP90AB4P,2.4661403831906994,3.07044573828571,24.504093895626447,UP,0.14743589743589744,24.504093895626447
ALMS1P,1.9888205312333553,1.5017684444917812,-24.489494104303706,DOWN,0.050699300699300696,24.489494104303706
ZDHHC1,3.890195014519218,2.937674672367199,-24.48515662060554,DOWN,0.006993006993006993,24.48515662060554
SNORA72,2.2192927446812525,1.6761022757754456,-24.47583673706927,DOWN,0.09032634032634032,24.47583673706927
LOC100507195,1.5967719008537706,1.2060076257903678,-24.472141252890715,DOWN,0.06876456876456877,24.472141252890715
COL19A1,3.8355388019007743,2.8971157218901493,-24.466525525581222,DOWN,0.14743589743589744,24.466525525581222
PEBP1,9.096481025050425,6.871208541943434,-24.46300362721479,DOWN,0.0005827505827505828,24.46300362721479
TSPAN9,7.053373047590078,5.328023091036001,-24.46134558477063,DOWN,0.0005827505827505828,24.46134558477063
FBXL19-AS1,2.1503640793326566,2.67636530799205,24.461031213962272,UP,0.3141025641025641,24.461031213962272
GNA14,4.145197834191329,3.1314011380572735,-24.45713658759144,DOWN,0.01748251748251748,24.45713658759144
TIAM1,4.133326786517025,5.144158638404006,24.455648055322648,UP,0.0011655011655011655,24.455648055322648
BAIAP2L1,4.493060626677024,5.59172271978114,24.452420841618256,UP,0.006993006993006993,24.452420841618256
ALDH3A1,0.9413489504520963,1.1715273587518595,24.451974816481894,UP,0.2226107226107226,24.451974816481894
PELI2,5.914864837610505,4.468752526079501,-24.448780339589405,DOWN,0.0011655011655011655,24.448780339589405
TPK1,2.9369943475146454,3.6550524109950113,24.448738353480447,UP,0.11713286713286714,24.448738353480447
FRZB,4.265680885524444,3.222875429412793,-24.44640103413275,DOWN,0.11713286713286714,24.44640103413275
TUBA1C,5.750488220797821,7.154859465981894,24.421774139191808,UP,0.004079254079254079,24.421774139191808
MAGOHB,3.7031862572911005,4.607445968356857,24.418423709727936,UP,0.002331002331002331,24.418423709727936
FRK,6.314970491117685,4.773063532190014,-24.41669301695769,DOWN,0.0005827505827505828,24.41669301695769
CLCF1,3.2253099292518104,4.012699582662714,24.412836926761887,UP,0.004079254079254079,24.412836926761887
CTSF,6.108383884133068,4.6172122895798395,-24.41188410614869,DOWN,0.01748251748251748,24.41188410614869
MTRNR2L9,0.5985830241397397,0.4525566873014991,-24.395335475492978,DOWN,0.06876456876456877,24.395335475492978
UNC93B1,4.393126803803958,5.464757321228324,24.39334363161229,UP,0.002331002331002331,24.39334363161229
TMEM44-AS1,2.4544835326089136,1.8558199535205553,-24.390612979669427,DOWN,0.11713286713286714,24.390612979669427
COQ4,5.3785635190424115,4.067109392786631,-24.382981099185177,DOWN,0.0005827505827505828,24.382981099185177
KCNA5,1.2508529570236953,1.5557994596542024,24.379084761177925,UP,0.5273892773892773,24.379084761177925
ENOSF1,6.980819491590181,5.279557538543366,-24.370519178963615,DOWN,0.0005827505827505828,24.370519178963615
CATSPER2P1,1.2183462407833487,1.5151908644293197,24.36455366375256,UP,0.47261072261072257,24.36455366375256
TSNAXIP1,2.605119438677278,1.9704073589635007,-24.3640299285489,DOWN,0.09032634032634032,24.3640299285489
C10orf82,0.6429382515608617,0.7995479595429222,24.358436848617888,UP,0.2668997668997669,24.358436848617888
RRS1-AS1,2.544716146066269,1.9248899628882226,-24.35738006127718,DOWN,0.09032634032634032,24.35738006127718
CFAP69,4.898888808027557,3.7057684909621256,-24.354917284718255,DOWN,0.002331002331002331,24.354917284718255
SNORA11B,1.2719768374667895,0.962249417568982,-24.350083332857412,DOWN,0.18298368298368298,24.350083332857412
AGAP7P,0.9002311839275143,1.119355366513728,24.340878931811947,UP,0.5273892773892773,24.340878931811947
MPZL1,6.230117002022378,7.746582038974298,24.340875724479258,UP,0.0005827505827505828,24.340875724479258
BTBD19,2.681085692666026,3.333527194773396,24.334973846307527,UP,0.14743589743589744,24.334973846307527
HES4,2.5576442711739333,3.1799921782012928,24.332856372622448,UP,0.06876456876456877,24.332856372622448
ZNF704,7.700622856489606,5.827094814299032,-24.329564985924236,DOWN,0.0005827505827505828,24.329564985924236
P4HA1,5.867945263422705,7.295421616227919,24.326681465542226,UP,0.004079254079254079,24.326681465542226
ELAC1,3.3828403669189324,2.559914693325493,-24.32647078593763,DOWN,0.01748251748251748,24.32647078593763
RBP7,2.9578092316293194,2.238358668024298,-24.32376489705895,DOWN,0.14743589743589744,24.32376489705895
ALDH3A2,7.702198038827098,5.830144185935615,-24.305449476297312,DOWN,0.0005827505827505828,24.305449476297312
SLFN5,5.5125830515592185,6.852119964054361,24.299623243159267,UP,0.004079254079254079,24.299623243159267
ULK3,5.87276017167473,4.446128116100673,-24.29236021683524,DOWN,0.0005827505827505828,24.29236021683524
ZC2HC1C,3.4262065271579467,2.593926208156232,-24.29159808098594,DOWN,0.01748251748251748,24.29159808098594
NCK1,4.772355125774219,5.931399680582787,24.28663677078174,UP,0.002331002331002331,24.28663677078174
BCAM,8.543166686296058,6.468787601941472,-24.28114960793239,DOWN,0.002331002331002331,24.28114960793239
CLEC14A,4.235102400658249,3.206837107563007,-24.27958513908476,DOWN,0.006993006993006993,24.27958513908476
PPP1R14B,4.9440334877035435,6.144016875842526,24.271344260177404,UP,0.004079254079254079,24.271344260177404
LOC100506175,0.48727014057029233,0.6055335508591703,24.270604833381444,UP,0.18298368298368298,24.270604833381444
PRKD1,5.953302255164869,4.509289747109486,-24.25565587237923,DOWN,0.0005827505827505828,24.25565587237923
CACNA1H,5.43493184346399,4.116670072969538,-24.25535054463993,DOWN,0.050699300699300696,24.25535054463993
ATP11A-AS1,1.9686834675690392,2.446140680226761,24.252614527580363,UP,0.2668997668997669,24.252614527580363
HOXC4,3.44890958496363,2.612657003151754,-24.24686879174,DOWN,0.050699300699300696,24.24686879174
HNF4G,5.110625965195582,3.8716271117380114,-24.243583112820396,DOWN,0.11713286713286714,24.243583112820396
ROGDI,4.594388137623505,3.4805965666112906,-24.242435285154958,DOWN,0.004079254079254079,24.242435285154958
GPC5-AS1,0.9592797606267771,0.7267393237568353,-24.241149080222844,DOWN,0.14743589743589744,24.241149080222844
WDR17,4.581733456085384,3.471176069001934,-24.238803887826034,DOWN,0.06876456876456877,24.238803887826034
CYP24A1,6.389690967999139,4.841369717706939,-24.231551385607002,DOWN,0.06876456876456877,24.231551385607002
CNNM1,1.7839099867120372,2.2161417250813433,24.22945897432649,UP,0.47261072261072257,24.22945897432649
ZNF107,4.632388905588119,5.754712675672404,24.227753605281485,UP,0.0011655011655011655,24.227753605281485
PCDHAC2,1.7653141350318187,2.1929061100430443,24.221863209831408,UP,0.2668997668997669,24.221863209831408
FZD7,4.848644766234876,3.674321335784182,-24.219621916385357,DOWN,0.004079254079254079,24.219621916385357
FBXO6,2.6696026904470194,3.3161573839495557,24.219135522157874,UP,0.06876456876456877,24.219135522157874
FAM43A,3.639520075460316,2.758334057233601,-24.2115993305866,DOWN,0.09032634032634032,24.2115993305866
LINC01003,2.0470085151219344,1.551522024920274,-24.20539467917874,DOWN,0.18298368298368298,24.20539467917874
JPH2,2.3923366182506456,2.971326390912121,24.20185220777381,UP,0.2226107226107226,24.20185220777381
CABLES1,5.44765214609702,4.129353300919602,-24.19939470845097,DOWN,0.03671328671328671,24.19939470845097
HAVCR1P1,1.7852430251394003,1.3533138478241689,-24.194418980099602,DOWN,0.11713286713286714,24.194418980099602
CPEB4,8.405649473964441,6.373092264862143,-24.1808466484109,DOWN,0.0005827505827505828,24.1808466484109
CHL1-AS1,1.0292193513014072,0.7804646250842774,-24.169262451448205,DOWN,0.050699300699300696,24.169262451448205
SOCS3,5.522704211467264,6.8564835592144435,24.150838007542372,UP,0.011072261072261072,24.150838007542372
ZFAT,5.875956375288626,4.457340603056705,-24.14272131423438,DOWN,0.004079254079254079,24.14272131423438
LONRF2,5.166643379643218,3.920062968314445,-24.127471546427024,DOWN,0.09032634032634032,24.127471546427024
BCKDHB,5.6521136525286755,4.289703601358822,-24.10443481723569,DOWN,0.0005827505827505828,24.10443481723569
RASA4B,2.6714839589730786,2.027639647472308,-24.10062427431775,DOWN,0.11713286713286714,24.10062427431775
TRAF5,4.594585843674338,5.701899208683839,24.100395610934356,UP,0.004079254079254079,24.100395610934356
BMS1P6,1.6380994338739743,1.2434717163009488,-24.09058384445946,DOWN,0.09032634032634032,24.09058384445946
LYNX1,4.167060067536997,3.163608377007517,-24.08056697686589,DOWN,0.09032634032634032,24.08056697686589
BTN2A3P,2.5524371561963815,3.167066101580418,24.080081419123008,UP,0.01748251748251748,24.080081419123008
DPRXP4,1.2037179084176242,1.4935003698796294,24.07395116709243,UP,0.2668997668997669,24.07395116709243
C11orf63,4.5618349265160605,3.463828983270434,-24.06939227159168,DOWN,0.01748251748251748,24.06939227159168
TSGA10,4.866443006812196,3.695400468659066,-24.063623811351928,DOWN,0.006993006993006993,24.063623811351928
VILL,3.0074154583366166,3.730954171328507,24.058488859137388,UP,0.14743589743589744,24.058488859137388
SIPA1,4.632196086265372,5.746496589107088,24.055555552703325,UP,0.02564102564102564,24.055555552703325
MAP3K15,3.445211863996447,2.61651269647519,-24.053648954986627,DOWN,0.2226107226107226,24.053648954986627
PCLO,7.153106538518865,5.433505949810093,-24.039913000720322,DOWN,0.011072261072261072,24.039913000720322
P2RY8,2.765882535376747,3.4307886189800985,24.039563325590876,UP,0.18298368298368298,24.039563325590876
ANK3,8.945112489941847,6.794746820287891,-24.03955983864811,DOWN,0.0005827505827505828,24.03955983864811
PLCD4,4.453987077860628,3.383283085193631,-24.03922539401002,DOWN,0.03671328671328671,24.03922539401002
KCTD6,4.302600525375636,3.268502596813824,-24.034253760323963,DOWN,0.002331002331002331,24.034253760323963
HMHA1,4.652952229320754,5.7711754182777355,24.032552535365728,UP,0.02564102564102564,24.032552535365728
LOC286367,1.9752666923492976,2.4498477785076824,24.02617773066068,UP,0.4178321678321678,24.02617773066068
RRS1,3.442478349542973,4.269529469757321,24.02487499519491,UP,0.01748251748251748,24.02487499519491
FOXA3,0.868284558153516,1.0768205225691805,24.01700715018296,UP,0.47261072261072257,24.01700715018296
TBC1D13,6.142961107468692,4.667985718421064,-24.010820893108605,DOWN,0.002331002331002331,24.010820893108605
GAN,3.7532872896849194,4.654343872638938,24.00713064066194,UP,0.011072261072261072,24.00713064066194
TIMP3,9.309238444677952,7.074772126204137,-24.002675747888365,DOWN,0.0005827505827505828,24.002675747888365
GPD1L,6.5351102400882475,4.96709003374785,-23.993783558871133,DOWN,0.0005827505827505828,23.993783558871133
WSCD1,4.196012626752471,3.189360250472297,-23.990689872143655,DOWN,0.2226107226107226,23.990689872143655
TSHZ1,5.869882113115335,4.461685269092079,-23.990206564402033,DOWN,0.0005827505827505828,23.990206564402033
LURAP1,2.589518121799126,1.9683591465605301,-23.987434959792118,DOWN,0.11713286713286714,23.987434959792118
PCDHGA3,1.8117508839108032,1.3772197749400714,-23.98404288523172,DOWN,0.2226107226107226,23.98404288523172
