gene,loading,n_mean,t_mean,expr_delta,pc1_shift,direction,abs_gap
KCNE2,0.0158699461748675,0.205425638840929,0.7297698135198137,-0.5243441746788846,-0.0083213138292592,restore_normal,0.5243441746788847
TLR2,0.0159134987218272,0.0999816961757851,0.622086247086247,-0.5221045509104619,-0.0083085101035738,restore_normal,0.5221045509104619
DNALI1,-0.0158924243760001,0.8390804843769903,0.3165064102564102,0.5225740741205801,-0.0083049689538196,restore_normal,0.5225740741205802
TMPRSS6,0.0160014619371433,0.1450717220901468,0.664007867132867,-0.5189361450427201,-0.0083037369727089,restore_normal,0.5189361450427201
NUTM1,0.0162428021196158,0.1499950226442924,0.6610897435897436,-0.5110947209454512,-0.0083016104166972,restore_normal,0.5110947209454512
NBPF1,0.0161055746280657,0.4018502918443082,0.9172931235431236,-0.5154428316988153,-0.0083015029924268,restore_normal,0.5154428316988154
SLC26A11,0.0161054682311572,0.2122558553505502,0.727335372960373,-0.5150795176098227,-0.0082955968073847,restore_normal,0.5150795176098228
CAP2,-0.0161787779370706,0.8013692544991547,0.2890151515151514,0.5123541029840033,-0.0082892632573252,restore_normal,0.5123541029840033
MLLT1,0.0158716364519237,0.2733954450237681,0.7948951048951048,-0.5214996598713366,-0.0082770530112797,restore_normal,0.5214996598713367
PHGDH,-0.01631276572069,0.9589084498373528,0.452039627039627,0.5068688227977258,-0.0082684323574212,restore_normal,0.5068688227977258
LINC00494,0.0161641169686571,0.1069312621824794,0.6184324009324008,-0.5115011387499214,-0.008267964236355,restore_normal,0.5115011387499214
MYOM2,-0.0159892234649376,0.8076166387114109,0.290872668997669,0.5167439697137419,-0.0082623348059119,restore_normal,0.5167439697137419
NFKB2,0.0159959607538567,0.1208673229640206,0.637052738927739,-0.5161854159637184,-0.0082568816554688,restore_normal,0.5161854159637184
PRDM14,0.0159665276940902,0.128793628128375,0.6455812937062937,-0.5167876655779187,-0.008251304574414,restore_normal,0.5167876655779187
MAZ,0.0159485873727601,0.3691560224398462,0.8860897435897438,-0.5169337211498977,-0.0082443626176851,restore_normal,0.5169337211498977
BPHL,-0.0158408897437296,0.9287371110571154,0.4083406177156177,0.5203964933414977,-0.0082435434740461,restore_normal,0.5203964933414977
RFWD3,-0.0163345781525457,0.68511214035929,0.1805026223776223,0.5046095179816676,-0.0082425836079899,restore_normal,0.5046095179816678
SLC5A7,0.0161654094603137,0.1324169290036403,0.6420483682983682,-0.5096314392947279,-0.0082384008900482,restore_normal,0.5096314392947279
PDPR,0.0158477061823703,0.3582754158232813,0.878100233100233,-0.5198248172769517,-0.0082380309705095,restore_normal,0.5198248172769517
ADRA1B,-0.0160676849426076,0.5583356792913102,0.0457721445221444,0.5125635347691657,-0.0082357093897402,restore_normal,0.5125635347691658
EYS,-0.0164501773466048,0.5029425270623646,0.0024490093240092,0.5004935177383554,-0.008233207127622,restore_normal,0.5004935177383555
TDRD9,-0.0161432602113571,0.5543816251012866,0.0446998834498834,0.5096817416514032,-0.0082279249804563,restore_normal,0.5096817416514032
GALNT18,-0.0159820489730801,0.8289095523484021,0.3147843822843822,0.5141251700640199,-0.0082167736462563,restore_normal,0.5141251700640199
SNAI2,-0.0159640336669267,0.6301503589583305,0.1157051282051281,0.5144452307532024,-0.0082126209835339,restore_normal,0.5144452307532024
FAM223B,0.0162411703947133,0.1036793897868941,0.6087849650349652,-0.505105575248071,-0.0082035057149236,restore_normal,0.5051055752480711
ADD2,0.0162365882026661,0.0989214658901277,0.6038257575757576,-0.5049042916856299,-0.0081979230658584,restore_normal,0.5049042916856299
SBNO1,0.0158817807248741,0.3481034133956162,0.863901515151515,-0.5157981017558988,-0.0081917923503934,restore_normal,0.5157981017558988
PTH2,0.0159169726819894,0.1473345457386877,0.6619755244755244,-0.5146409787368367,-0.0081915263995865,restore_normal,0.5146409787368367
CCDC106,-0.0163564408060268,0.9026054583930528,0.4019347319347319,0.5006707264583208,-0.008189191100626,restore_normal,0.500670726458321
NUMB,-0.0160929842645427,0.9269837973691728,0.4185606060606061,0.5084231913085668,-0.0081820464174573,restore_normal,0.5084231913085667
CD101,0.0159211832050185,0.1337474350562119,0.6473280885780885,-0.5135806535218765,-0.0081768116752749,restore_normal,0.5135806535218767
VAMP5,-0.0163388537264848,0.8633078970832696,0.3630157342657343,0.5002921628175353,-0.0081742004687824,restore_normal,0.5002921628175353
RRAGB,-0.0163295087960339,0.8316433515907735,0.3312703962703962,0.5003729553203773,-0.0081708445752016,restore_normal,0.5003729553203773
RPL13AP17,0.0157684172468613,0.1409260664653602,0.6588490675990677,-0.5179230011337075,-0.0081668259836229,restore_normal,0.5179230011337075
PPP1R14A,-0.0160403184494617,0.7556353835400451,0.2469667832167832,0.5086686003232619,-0.0081592063344271,restore_normal,0.5086686003232619
SNED1,0.0157467983127105,0.1537547994018609,0.6714976689976689,-0.517742869595808,-0.0081527925453691,restore_normal,0.5177428695958081
UTS2R,0.0158349652593907,0.2136446981528122,0.7280244755244756,-0.5143797773716633,-0.0081451859048134,restore_normal,0.5143797773716634
MAVS,0.0157553933739618,0.3864788259006604,0.9031993006993008,-0.5167204747986404,-0.0081411343448329,restore_normal,0.5167204747986404
RAD50,0.0160368408244861,0.1527850178382005,0.6600291375291375,-0.507244119690937,-0.0081345932066401,restore_normal,0.507244119690937
SLC22A25,0.0160058372040704,0.1331715603528463,0.6412092074592074,-0.508037647106361,-0.0081315678731234,restore_normal,0.5080376471063611
TECTA,0.0160785857372919,0.1171048702087598,0.6227170745920746,-0.5056122043833148,-0.0081295291779982,restore_normal,0.5056122043833148
TNNC1,-0.0161873054208127,0.594521055285042,0.0931759906759906,0.5013450646090514,-0.0081154256820437,restore_normal,0.5013450646090514
AVPR1B,0.0158392950574879,0.1346824286498734,0.6469507575757576,-0.5122683289258841,-0.0081139692104633,restore_normal,0.5122683289258843
DKFZP434A062,0.0160469756483835,0.122137351468748,0.627641317016317,-0.5055039655475689,-0.0081118098253031,restore_normal,0.5055039655475689
TNFRSF13B,0.0160669660815256,0.10966880782162,0.6141593822843824,-0.5044905744627624,-0.0081056329483425,restore_normal,0.5044905744627624
ATF7IP,0.0160746615250333,0.371558533167921,0.8756468531468531,-0.5040883199789321,-0.008103049122384,restore_normal,0.5040883199789321
CD84,0.0159303681773426,0.32347941783135,0.8319755244755246,-0.5084961066441746,-0.0081005301955869,restore_normal,0.5084961066441747
KCNC3,0.015977068017828,0.1109880746838843,0.6174898018648017,-0.5065017271809173,-0.0080924125463168,restore_normal,0.5065017271809175
DPH1,0.0158177388468767,0.3035084470543152,0.8146794871794872,-0.511171040125172,-0.0080855700187863,restore_normal,0.5111710401251721
MAPKBP1,0.0159888149304956,0.3160888474049779,0.8188956876456877,-0.5028068402407098,-0.0080392855143959,restore_normal,0.5028068402407098
DCHS2,0.015918981545113,0.1323885634281028,0.6365326340326339,-0.504144070604531,-0.0080254601560316,restore_normal,0.5041440706045311
APITD1,-0.0159330609443251,0.8154262703763844,0.3124125874125874,0.503013682963797,-0.0080145476664916,restore_normal,0.503013682963797
WIPF2,0.0158966903559521,0.3380823372377923,0.8404749417249417,-0.5023926044871494,-0.0079863796706525,restore_normal,0.5023926044871494
MC2R,0.0157356271717631,0.1353626672632357,0.6369041375291374,-0.5015414702659018,-0.0078920695872821,restore_normal,0.5015414702659018
