gene,ilc_mean,norm_mean,pct_change,pval,abs_pct
C11orf65,2.4745911764705886,2.661496442687747,-7.022563067129621,0.03167139717950055,7.022563067129621
LASS4,10.619237254901963,9.92258300395257,7.020896178665248,6.733225861777875e-14,7.020896178665248
ACER3,8.200602450980393,8.819771936758894,-7.020243723059746,1.7846656512096164e-13,7.020243723059746
LOC729176,4.784957843137255,5.14618300395257,-7.019283234542435,1.595180214475447e-13,7.019283234542435
LPPR2,9.897913725490199,9.248973913043478,7.016343851197858,6.4812547521513874e-24,7.016343851197858
CELF2,9.129308333333332,9.818166403162056,-7.016158023221821,5.110279950425766e-09,7.016158023221821
C8orf46,4.093503431372549,4.402142687747036,-7.011114320159492,0.019719378700104734,7.011114320159492
PVRL2,12.32574705882353,11.518228063241107,7.010791860941815,2.0105797791096922e-22,7.010791860941815
RPPH1,4.145896078431372,3.874314624505929,7.009793479539021,0.07952413139690893,7.009793479539021
TLR3,7.254529411764706,7.801352964426877,-7.0093425480889415,3.810770984010904e-08,7.0093425480889415
CDC14A,7.32823774509804,7.880541501976285,-7.008449314552025,2.0311250435953343e-05,7.008449314552025
CLDN15,7.290204411764706,6.812785375494071,7.0076923014180785,6.316133193363706e-10,7.0076923014180785
CNGA4,2.279114705882353,2.129873517786561,7.007044636664079,0.34042517974362085,7.007044636664079
OPRL1,6.6667235294117635,6.2303035573122525,7.004794679503259,7.614423713538359e-10,7.004794679503259
RAB11FIP3,10.34892450980392,9.671575098814229,7.003506709809214,1.7490119803981197e-23,7.003506709809214
TPX2,9.281260784313725,8.67385138339921,7.0027646781800845,0.0018370103712584262,7.0027646781800845
RAB11FIP4,9.83293725490196,9.189522134387351,7.001616744650285,7.754206637511189e-09,7.001616744650285
CECR4,1.6378852941176472,1.5307142292490117,7.001376404609173,0.14665510913680846,7.001376404609173
ADARB2,1.7224578431372548,1.8521284584980238,-7.001167481975027,0.22807116069856848,7.001167481975027
CRISPLD1,8.338225490196079,8.965816600790514,-6.999820970452385,0.00020641112685722423,6.999820970452385
PDK4,10.175636274509806,10.941244268774703,-6.997449060248765,5.6229685774803534e-05,6.997449060248765
SPATA24,5.159512254901961,4.822094466403162,6.997328460686121,3.3886856930030276e-08,6.997328460686121
GIGYF1,10.719087745098038,10.018106324110672,6.997144952437845,3.753411855345651e-25,6.997144952437845
AXIN1,9.971413235294117,9.319418972332016,6.996082748267626,3.9688221776442004e-23,6.996082748267626
C19orf6,11.01578137254902,10.295567193675891,6.9953812677316485,1.9619847361967255e-23,6.9953812677316485
TMCO7,7.605646568627451,8.177600790513834,-6.994156801465048,2.2271625153403e-24,6.994156801465048
FAM174A,8.868779901960783,8.28905928853755,6.993804643488259,2.5225013813176107e-21,6.993804643488259
RAG1AP1,10.633136764705883,9.938210276679841,6.9924711661283405,4.546699401490446e-12,6.9924711661283405
MAGEC1,0.7865980392156863,0.7351964426877471,6.991545870383174,0.06423532896728269,6.991545870383174
AGAP2,6.771469117647059,6.32899209486166,6.991271535077978,6.2234239690429975e-06,6.991271535077978
PCSK1N,3.241328921568628,3.029530434782609,6.991132498763528,0.13804157686241458,6.991132498763528
FAM19A2,3.9537426470588235,4.250905533596838,-6.990578458857797,0.00013151019849837366,6.990578458857797
TCEAL7,5.4344230392156865,5.842824901185771,-6.989801489467898,0.00023846057442370008,6.989801489467898
ZNF311,6.454189705882353,6.03261067193676,6.988334849897518,7.958984221211554e-06,6.988334849897518
IRAK3,7.828929901960785,8.417085375494072,-6.98763820604306,2.547905825149861e-06,6.98763820604306
TRIB3,9.598588235294118,8.971760474308299,6.986675165713736,3.218865923269011e-11,6.986675165713736
ZDHHC12,9.400566176470587,8.786744664031621,6.985767037838629,9.023939612544085e-17,6.985767037838629
KLF11,9.040102941176471,9.718998814229248,-6.9852449416788644,1.1902182545777047e-17,6.9852449416788644
ITGA6,10.879967156862746,11.697027272727272,-6.9851945867441,3.7763606143399365e-18,6.9851945867441
PLEKHO1,9.918699019607843,9.27121699604743,6.983786743816387,1.1384635839931507e-14,6.983786743816387
SCUBE3,5.6984112745098034,5.326439130434784,6.983505020260257,0.0029603724167194295,6.983505020260257
TCHH,3.41485637254902,3.1919731225296446,6.982616753449979,0.042584216707955536,6.982616753449979
PPP2R2B,4.035621568627451,4.338337944664032,-6.9777039017651825,0.016553312022614262,6.9777039017651825
C9orf167,7.099292156862745,6.636324110671936,6.97627238317529,7.445173358293912e-10,6.97627238317529
ANPEP,9.85815343137255,10.597237944664032,-6.974312713848511,2.7606217698062296e-06,6.974312713848511
KCNN2,3.9043676470588236,3.6498841897233203,6.972370741297257,0.0038494533749289937,6.972370741297257
CCL22,6.883187254901961,6.434638735177866,6.9708423142996665,0.0005214250356280682,6.9708423142996665
SYNC,8.55136911764706,7.994117786561265,6.9707670810477325,4.5731608502198544e-07,6.9707670810477325
LOC645752,0.6911583333333333,0.7429462450592885,-6.970613563276363,0.6384504244220113,6.970613563276363
NR5A2,6.390356862745097,6.869018181818182,-6.968409551456256,5.391831207868496e-06,6.968409551456256
FAM198A,7.935174509803922,7.418266403162056,6.968044534253076,1.1120787870652796e-07,6.968044534253076
LMTK2,7.79184068627451,8.375355731225296,-6.967047892369576,2.1346578015670998e-06,6.967047892369576
C6orf226,6.264436274509803,5.856537154150198,6.964851577361723,2.1807233969581657e-08,6.964851577361723
C3orf71,5.077194117647059,4.746672727272728,6.963222648051348,1.1044563849755718e-06,6.963222648051348
MSI1,4.672948039215687,5.02262766798419,-6.962085423880236,0.004664651101296326,6.962085423880236
MPND,8.76363088235294,8.1932209486166,6.961974262791625,3.8000595898785915e-18,6.961974262791625
CD109,9.248523529411765,9.940518181818181,-6.961353922898275,6.685989077945387e-11,6.961353922898275
C17orf91,6.997593627450979,7.520692490118577,-6.955461393414189,3.06113950890045e-07,6.955461393414189
LYPD3,9.586977941176471,8.963582213438736,6.954761086511857,0.0001664240057018645,6.954761086511857
HAP1,3.8589950980392156,4.147391304347826,-6.953677267111895,0.09674646089139746,6.953677267111895
COMMD4,10.04536274509804,9.39233162055336,6.952811622575618,7.070562464193464e-24,6.952811622575618
DUSP28,6.847038725490196,6.402031225296443,6.951036077977698,1.606655685383511e-24,6.951036077977698
SSPN,9.380313725490195,10.080995652173913,-6.950523052081858,1.0352352318192421e-13,6.950523052081858
DNAH17,5.152696078431373,4.81785928853755,6.949908036759253,9.199480491449282e-07,6.949908036759253
NMRAL1,9.970532352941175,9.32280790513834,6.947739934079694,8.342270149081588e-16,6.947739934079694
KIAA1826,7.8035700980392155,8.386186166007906,-6.947330484150638,3.6424872285815193e-22,6.947330484150638
GATA4,1.2808436274509805,1.1976549407114625,6.945964477055472,0.7553591256809253,6.945964477055472
SCO2,9.019352450980392,8.433575889328063,6.945767362970873,8.638733501456838e-16,6.945767362970873
NANS,10.56575294117647,9.879562450592886,6.945555473890497,1.169997418086627e-19,6.945555473890497
PDGFRA,10.139339215686276,10.89590513833992,-6.943580299643773,7.295940712541728e-13,6.943580299643773
MEX3D,9.03749068627451,8.45079209486166,6.94252781073126,2.1499876003422274e-20,6.94252781073126
PCYOX1,11.128272549019611,11.958282213438736,-6.940877039064679,2.129512154745353e-28,6.940877039064679
SNRNP70,11.814442156862743,11.047640316205532,6.940865367714827,2.219053464833272e-24,6.940865367714827
ALPK2,4.574487745098039,4.91554466403162,-6.938334248678224,0.01769684016663998,6.938334248678224
SLC26A11,8.974612254901961,8.392651778656127,6.934166835395865,1.3142457909189154e-22,6.934166835395865
TXNRD2,8.861644607843138,8.287025296442689,6.933963525453596,1.2484198892189803e-14,6.933963525453596
OR52N4,1.333807843137255,1.4331766798418972,-6.933467317902782,0.171769706948538,6.933467317902782
GUCY1A3,9.767781372549019,10.495299209486166,-6.931844651742577,7.862276557593342e-12,6.931844651742577
PRDM6,5.300557843137255,4.9570324110671935,6.930062254648522,0.000752358183944065,6.930062254648522
NAPRT1,9.315094607843138,8.711405533596837,6.92986994943679,5.22515969200096e-08,6.92986994943679
C19orf70,9.562833333333334,8.943285770750986,6.927516110561712,3.246753120840338e-19,6.927516110561712
HOPX,7.62627450980392,7.1324154150197625,6.924149338584053,7.609844881108993e-08,6.924149338584053
UQCRQ,11.242870588235292,10.515155731225295,6.920628430152578,5.551203316904725e-20,6.920628430152578
PGAM4,5.363980392156862,5.762730830039525,-6.919470120035563,8.792187370886374e-12,6.919470120035563
GREB1,10.479555882352939,9.801498814229248,6.917891650808819,0.00011258638364226478,6.917891650808819
HTR2B,5.743525980392157,5.371927667984189,6.917410943982601,0.0012436389941995842,6.917410943982601
C4orf37,0.7273029411764705,0.7813462450592885,-6.916690804435513,0.34422918933300506,6.916690804435513
FOXO1,9.323566666666668,10.016248616600791,-6.915582634261708,6.855761483261444e-12,6.915582634261708
IFI35,9.520453921568627,8.9048,6.913731039087096,1.4556085108830154e-12,6.913731039087096
UNC45B,1.5459142156862744,1.6607241106719366,-6.91324309967473,0.3172808500286567,6.91324309967473
HERC5,7.462982352941175,8.01722371541502,-6.913133300848064,5.771970713201453e-09,6.913133300848064
RALGPS2,10.249799509803921,9.587054940711463,6.912910932408568,1.992970717004803e-10,6.912910932408568
ZNF132,6.205850980392156,6.666683794466403,-6.912474451791992,7.231269040793595e-11,6.912474451791992
MIIP,8.553381862745098,8.000369565217392,6.9123343993007085,3.2181650043429545e-16,6.9123343993007085
TSPAN12,7.502422549019609,8.059434782608696,-6.911306420532782,1.6052499110536215e-09,6.911306420532782
ADAMTS9,8.161103921568628,8.766978656126483,-6.910872699963301,3.3681492099155834e-08,6.910872699963301
TMEM204,8.671258333333332,8.110750197628459,6.910681774772982,3.744991710042206e-12,6.910681774772982
RPL39L,7.88891568627451,7.379044268774704,6.9097216242134065,7.36980422434626e-11,6.9097216242134065
SLC25A33,7.260104901960784,7.79895256916996,-6.909231238811405,1.5325010325629612e-17,6.909231238811405
LOC399959,7.828853921568628,8.409872727272727,-6.908770495656719,2.248918335364058e-08,6.908770495656719
MFSD2A,6.582497549019607,6.1572011857707505,6.907300093290977,0.005216639744065627,6.907300093290977
LOC642846,7.116308333333333,6.656560869565217,6.906681584932982,2.781449519566308e-09,6.906681584932982
CPO,1.9520034313725492,1.825904743083004,6.906093473235085,0.21406266008369879,6.906093473235085
C8orf45,4.908981862745098,5.272977075098814,-6.903030435551341,6.287925500134528e-05,6.903030435551341
ZNF121,6.00578137254902,6.451030039525691,-6.901977889555885,2.951465668320127e-08,6.901977889555885
NDUFA2,10.195611274509805,9.537366007905138,6.901751134003595,3.9325796827680756e-22,6.901751134003595
C16orf91,8.019358333333333,7.501683399209487,6.9007835518411484,1.0468004212556135e-14,6.9007835518411484
SEMA4A,9.781995098039218,9.15056166007905,6.900488313355754,2.0345124984302044e-11,6.900488313355754
HOXD13,1.3489828431372548,1.4489592885375495,-6.89987953362044,0.6434067330013213,6.89987953362044
C8orf37,6.007127450980392,6.452125691699605,-6.896924548318774,5.5814171761666595e-08,6.896924548318774
EHHADH,7.766453921568628,8.341767193675889,-6.896779288487225,1.6783344642112672e-13,6.896779288487225
HCG9,0.15699019607843134,0.1686193675889328,-6.896699754473958,0.7381466953812064,6.896699754473958
ZNF717,5.383375490196079,5.782118972332015,-6.896148004632234,3.974665639473538e-06,6.896148004632234
GALK1,8.115165196078431,7.591705138339921,6.895157915115958,1.4858545875855492e-12,6.895157915115958
MCART3P,0.40584215686274516,0.43589407114624507,-6.894315906723427,0.5125698118641424,6.894315906723427
MYCBP2,10.473340686274511,11.248775889328064,-6.893507441900618,8.318059496269278e-16,6.893507441900618
GPR180,7.896091176470589,8.480339130434784,-6.889440917137485,2.4736455647164995e-16,6.889440917137485
ARG2,7.095594607843137,7.620611462450594,-6.88943213014333,9.395173294172622e-20,6.88943213014333
CROCCL1,8.456824509803921,7.911762055335968,6.8892675317547445,3.4281025362615286e-12,6.8892675317547445
FAM193B,9.699231862745098,9.074150592885376,6.888592639732245,3.7557165221761274e-17,6.888592639732245
POM121L4P,0.2306901960784314,0.21582490118577075,6.8876644034069905,0.7195208048031946,6.8876644034069905
ENPP3,4.516376960784314,4.850453359683794,-6.887529352952256,0.007479341434404275,6.887529352952256
TLL1,6.454721078431372,6.93214466403162,-6.887097842568488,0.00012108507501500497,6.887097842568488
IRF3,9.877579411764707,9.241154150197628,6.886859057030964,8.730310737958632e-19,6.886859057030964
ATP8B4,6.189266176470587,6.646935177865613,-6.885413941135904,5.148930967613864e-05,6.885413941135904
RPRM,1.852944117647059,1.9899604743083004,-6.885380811840879,0.5334150518905312,6.885380811840879
LOC729991,8.26366911764706,7.731512252964426,6.882959597956974,1.7616294126184153e-23,6.882959597956974
AURKAIP1,10.264094117647058,9.603180237154149,6.882239676559146,1.9919913293901226e-15,6.882239676559146
SNRNP25,9.43980294117647,8.832075098814231,6.880917967328323,6.963324021557787e-16,6.880917967328323
IL7,4.24375931372549,4.557334387351778,-6.88066854379987,0.0022305838659081546,6.88066854379987
ZNF69,6.4023828431372545,5.990226086956522,6.880487484073224,1.4554321354681282e-10,6.880487484073224
P2RY6,6.0401671568627435,5.651340316205533,6.880258821827236,9.318386169593504e-05,6.880258821827236
FAM110B,8.932550980392158,8.35763833992095,6.87888871339515,2.563616292082235e-11,6.87888871339515
DLK2,4.034942647058824,4.332948221343874,-6.877662945914976,0.1250274389265758,6.877662945914976
CHRNA3,2.3083985294117646,2.4788806324110673,-6.877382507663725,0.10587557878346465,6.877382507663725
ZNF814,8.956758333333335,8.38042252964427,6.877168802054781,1.1153593020907825e-15,6.877168802054781
LPCAT2,8.714188235294117,9.357429249011858,-6.87412104970676,2.1394067776558882e-13,6.87412104970676
TCEA3,10.288487745098038,9.626741897233202,6.874037498138666,4.3842351572918525e-16,6.874037498138666
EGF,6.658348039215687,7.149786561264822,-6.873471226562013,0.0002964142169651566,6.873471226562013
SBNO2,10.952090196078434,10.24776719367589,6.8729410913744875,4.377341374234763e-24,6.8729410913744875
IFI6,11.341922058823528,10.612547826086956,6.872753317009127,2.3141881097145224e-06,6.872753317009127
ZNF430,6.9228161764705884,7.433541501976285,-6.870551881225325,1.9393802064974175e-08,6.870551881225325
RPP21,8.365602941176471,7.827797233201581,6.870460385634268,5.297082594266106e-15,6.870460385634268
NT5C,8.495866176470589,7.9498169960474305,6.868701263118993,4.163324622632363e-12,6.868701263118993
AMICA1,7.4198578431372555,6.943026482213439,6.867773904440054,0.0005841599263567006,6.867773904440054
FBXO17,6.974235784313726,7.48851581027668,-6.867582829393166,9.601624822889549e-08,6.867582829393166
PCDHB3,5.623439705882354,6.037971146245059,-6.865409428471643,3.5775877204841394e-05,6.865409428471643
AKT3,8.946880392156864,9.606294071146246,-6.864391971613877,7.582589522201893e-11,6.864391971613877
C1orf152,3.6150377450980393,3.3828822134387355,6.8626548904673585,0.004124085446074771,6.8626548904673585
IRX3,10.546303921568628,9.869262450592885,6.860102002202509,2.748069265179054e-10,6.860102002202509
AGAP8,5.104235294117647,4.776676284584981,6.857467201404166,0.00144468190944232,6.857467201404166
PCDHA7,3.9049803921568627,3.654466007905138,6.855020233047066,0.08402312746547042,6.855020233047066
PRKRIP1,9.30407794117647,8.707254940711463,6.854318663331115,1.6606517427295503e-24,6.854318663331115
LRFN3,8.198555392156864,7.672819367588932,6.851927555973945,5.490325568743543e-22,6.851927555973945
NFKBIE,8.562939705882354,8.013900790513834,6.851082010129512,5.1809176696518476e-12,6.851082010129512
SPTBN1,12.423725490196079,13.337486561264823,-6.851073977630239,5.846964831062825e-17,6.851073977630239
MITF,8.046876960784314,8.638654940711463,-6.850348624741017,2.654737529706708e-10,6.850348624741017
ERN1,7.055983333333333,7.5748284584980246,-6.849595710416537,0.0005010595462417928,6.849595710416537
MBD3,10.609692647058823,9.929761660079052,6.8474049051279895,4.2162549280591943e-19,6.8474049051279895
MKX,4.818774509803921,5.172807114624505,-6.844109918958059,0.008551850298023063,6.844109918958059
TNS1,11.875967647058824,12.747933596837944,-6.840057199508845,3.086562497770529e-08,6.840057199508845
STX10,8.458033333333333,7.916650197628458,6.838538045637704,7.665126385828786e-20,6.838538045637704
C2orf15,6.705661274509803,6.2764719367588935,6.838066704916058,5.539765257148951e-06,6.838066704916058
GRAPL,2.087056862745098,1.953482213438735,6.837771462030879,0.330413415610039,6.837771462030879
SCARNA5,1.0671127450980393,1.145413438735178,-6.83602016435237,0.42632209430289225,6.83602016435237
RSPO2,0.42881813725490203,0.4602826086956522,-6.835902735911335,0.7703323657564589,6.835902735911335
SLAMF6,6.335815196078431,5.93052371541502,6.833991399611981,0.0013836484304150679,6.833991399611981
NRGN,6.042974509803921,5.656446640316206,6.833404327245756,2.7437509867752936e-05,6.833404327245756
ROBO1,8.95672254901961,9.61362766798419,-6.833061791567408,1.451328866931182e-11,6.833061791567408
KCND2,6.219953921568627,6.676131225296442,-6.832958914877516,0.0003873014085432851,6.832958914877516
LOC100192378,3.0309504901960778,3.253172727272727,-6.830938769825103,0.08569340541652672,6.830938769825103
BAG4,7.4602990196078425,8.007207509881423,-6.830202534387422,3.2730066775241936e-09,6.830202534387422
ARL4D,7.493460784313727,7.0144,6.8296758712609265,7.908957232220134e-07,6.8296758712609265
MDK,11.500189215686273,10.764996442687748,6.8294752990644385,3.651627401262067e-12,6.8294752990644385
SCN1B,7.545966176470589,7.063730434782608,6.826927303360815,5.4929550461966394e-08,6.826927303360815
B4GALT7,9.165956372549019,8.580210276679843,6.8267102667772095,1.2203826659100491e-23,6.8267102667772095
EYA2,7.961438235294118,8.544605138339922,-6.824971939652482,4.2285686088732705e-07,6.824971939652482
NOX5,2.7624274509803923,2.964712648221344,-6.823096240450528,0.12838805573225778,6.823096240450528
SH3GLB2,10.834091666666664,10.142829249011857,6.815282015342529,3.33613857492119e-21,6.815282015342529
LOC646851,6.556897549019607,6.138539525691699,6.81526968388734,0.00022899399251396745,6.81526968388734
ZNF208,5.589007843137255,5.9975830039525695,-6.812330242800352,0.00045577929109136966,6.812330242800352
MGST1,11.135261274509807,11.949273517786562,-6.812232074737374,3.548870557484337e-13,6.812232074737374
PGF,7.744703921568628,7.250786956521739,6.811908390200793,7.154672533267977e-09,6.811908390200793
LIPE,8.861349019607843,9.509097628458498,-6.81188304253072,0.045081167562151095,6.81188304253072
LOC283922,5.165467647058824,5.5429138339920945,-6.809526509659412,0.0003262952155420874,6.809526509659412
ZC3H12A,8.590060294117647,8.04245652173913,6.808911815666259,2.5955521441553806e-08,6.808911815666259
TNFRSF12A,9.55501568627451,8.946367588932805,6.803298559905355,3.768710668274046e-06,6.803298559905355
SLC12A9,9.88932745098039,9.25940118577075,6.803099385926492,1.2556240581434874e-24,6.803099385926492
LRRC8E,8.893745098039217,8.327374703557313,6.8013079108828896,8.910720380731982e-08,6.8013079108828896
POLM,9.080285784313725,8.502207114624506,6.79916005215723,4.8781941460045785e-31,6.79916005215723
RBM44,2.609261274509804,2.7995363636363635,-6.796664319066327,0.03039288082277838,6.796664319066327
C15orf37,5.752179901960783,5.386139130434783,6.795976907793924,1.502385572566015e-09,6.795976907793924
ABCA12,6.869692647058824,6.432544664031621,6.795879482525334,0.11048961777944875,6.795879482525334
DOM3Z,8.452445588235292,7.914616600790514,6.795389019741779,8.381929466308728e-21,6.795389019741779
POLQ,6.087349509803922,5.700098418972332,6.793761482129068,0.005903625818106856,6.793761482129068
RDX,9.851740196078431,10.569681818181818,-6.7924620102413495,6.413627981843092e-23,6.7924620102413495
MED25,10.180229901960782,9.532824505928856,6.791328169623581,4.025560564906229e-24,6.791328169623581
CYTH2,11.05198480392157,10.349266798418974,6.790026957368117,1.9989617011471704e-30,6.790026957368117
PELI1,9.108171568627451,9.771481818181817,-6.788225797239297,1.455370111053091e-15,6.788225797239297
REEP4,8.867199509803923,8.303551778656127,6.788031750420645,4.9350724742528354e-15,6.788031750420645
AGT,7.256544117647059,6.795324110671937,6.787314327668106,0.009861099250425167,6.787314327668106
PROM2,11.225547549019607,10.512273122529646,6.785158815568533,5.481991969004337e-08,6.785158815568533
STXBP5L,1.2835843137254899,1.2020407114624507,6.783763768186349,0.9048494513026112,6.783763768186349
CD48,8.148610784313725,7.631058893280633,6.7821766057763115,9.614228344203636e-06,6.7821766057763115
ICAM3,8.784202450980393,8.226384980237155,6.7808335263098405,2.3844588091268692e-14,6.7808335263098405
C3orf67,5.138523529411765,4.8123403162055345,6.778057904753957,0.00040114979813287886,6.778057904753957
ST6GALNAC1,4.352611274509805,4.669019367588933,-6.776756919783791,0.007053548344491992,6.776756919783791
FOSL1,5.166313235294118,5.54185652173913,-6.776488798868437,0.008705390857363602,6.776488798868437
HSD17B1,6.4813431372549015,6.07001462450593,6.776400687542851,0.0010987181698523482,6.776400687542851
FOXN3,10.217007843137253,10.959602371541502,-6.775743345694034,6.882464894776728e-16,6.775743345694034
ZNF471,6.70770637254902,7.195060869565217,-6.773458985978624,5.122264464557784e-07,6.773458985978624
LRRC3,5.2535774509803925,5.6352249011857705,-6.7725327187042925,4.773169157088382e-07,6.7725327187042925
RUSC1,10.370043137254902,9.712289328063243,6.772386890195987,1.1854012846388883e-19,6.772386890195987
MATN1,1.3999235294117645,1.3111592885375494,6.7699052014665275,0.1456970436372636,6.7699052014665275
CLN3,10.96501862745098,10.269837944664031,6.769149489336869,1.9549781289424367e-22,6.769149489336869
DNAJC18,6.877773039215687,7.377081027667984,-6.7683679571855855,2.9976234936667065e-12,6.7683679571855855
C5orf41,8.457573039215687,9.071407509881423,-6.766694914731707,1.5461464506487023e-09,6.766694914731707
PCDHGA8,3.005668627450981,3.2237644268774703,-6.765252374154906,0.015596894197019704,6.765252374154906
TBC1D2,9.173711764705882,8.592452569169959,6.76476466825668,8.320392323109303e-17,6.76476466825668
C9orf16,9.647419607843139,9.036318972332017,6.76271651523401,2.1949077388265138e-17,6.76271651523401
CD200R1,4.42353137254902,4.744358893280632,-6.762294504869677,0.01387023161904982,6.762294504869677
AHSP,0.3390156862745098,0.31754387351778657,6.761841291049351,0.9479581022790419,6.761841291049351
FAM24B,4.34026862745098,4.065381422924902,6.761658401250492,0.0009273626376815231,6.761658401250492
CAPG,11.771042156862746,11.025588537549407,6.761123152515423,1.1609454790106913e-16,6.761123152515423
PTPN6,10.048925980392157,9.41272766798419,6.758915532761983,1.6055837919450156e-21,6.758915532761983
B4GALNT1,4.898610294117647,5.253671936758893,-6.758352004375276,0.0053209923325945865,6.758352004375276
SLC9A9,6.926713235294118,7.4287616600790525,-6.758171115959481,7.22511053121447e-06,6.758171115959481
ANGPT2,7.689349509803922,8.246595256916995,-6.757282608791461,1.8809103891443426e-09,6.757282608791461
FPR1,6.747895588235295,6.3208778656126485,6.755671153618435,7.70849125220385e-05,6.755671153618435
GRIN3A,4.336964215686274,4.651089328063241,-6.753796588718106,1.1848297051526217e-06,6.753796588718106
PILRA,7.0253436274509795,6.580888537549407,6.753724627998019,5.588172972813421e-07,6.753724627998019
C6orf155,5.871273529411765,5.49984584980237,6.753419818534387,0.13119044911963015,6.753419818534387
TRAF1,8.254629901960785,7.732481422924901,6.752663866580293,9.962212521797699e-10,6.752663866580293
TP53TG1,8.714589215686274,8.16349881422925,6.750664316830125,1.5343869306872488e-14,6.750664316830125
C10orf110,3.2152249999999998,3.4479715415019765,-6.750245432727371,0.05501555542698511,6.750245432727371
GPR176,6.256776470588235,6.709022924901186,-6.740869115745515,0.00012303432642355832,6.740869115745515
PITPNM1,9.032425980392157,8.462028458498024,6.7406712786614325,1.1014166920991818e-13,6.7406712786614325
EML5,5.248910784313727,5.628245059288537,-6.739832238626111,0.00016905343269832008,6.739832238626111
PSMC3IP,6.390270098039216,5.9867790513834,6.739701652470019,9.441185887748702e-06,6.739701652470019
OGN,8.726328431372549,9.356576679841897,-6.735885036107006,1.8073772802345698e-05,6.735885036107006
CIITA,8.362754411764707,7.835041501976285,6.735291825261081,4.889940989520574e-07,6.735291825261081
ATL3,8.686918137254901,9.314251383399212,-6.735197712855445,2.0969504974885685e-18,6.735197712855445
C16orf86,5.239204901960784,4.908683399209486,6.733404374878342,0.0014897818825908478,6.733404374878342
LILRB4,8.32810637254902,7.802935573122529,6.730425933996671,5.437649452696949e-06,6.730425933996671
ZFP1,7.492430392156864,8.033086561264822,-6.730366528290353,4.829883697654486e-28,6.730366528290353
ANAPC2,9.810987745098037,9.192353359683795,6.729880382182383,2.167239085838586e-26,6.729880382182383
PCA3,0.15580147058823526,0.1670403162055336,-6.728223384987843,0.11093949618514999,6.728223384987843
CCR5,7.667876960784314,7.184541501976284,6.727436380944794,5.6400235654426e-05,6.727436380944794
ACBD4,8.127669607843139,7.615383399209486,6.726991692720683,3.118096584828976e-08,6.726991692720683
RAVER2,8.22838431372549,8.821792490118575,-6.726616807840024,1.3424131722456882e-17,6.726616807840024
GPRC5C,9.582783333333333,8.979105533596837,6.723139598679786,1.2235656479006602e-08,6.723139598679786
SDHAF1,7.947826960784313,7.447201185770751,6.722334505613987,8.415628471623896e-18,6.722334505613987
TMC7,5.864021078431372,6.2865806324110665,-6.721611933220877,1.1205028400556287e-06,6.721611933220877
ZNF500,8.490177941176471,7.955544268774703,6.7202651929194985,1.2881688402074366e-23,6.7202651929194985
RAB24,9.192241666666666,8.613551778656127,6.718365465039613,1.465775477971624e-16,6.718365465039613
C3orf70,6.184784803921569,6.630176679841897,-6.717647167299151,6.173972737615182e-07,6.717647167299151
FRS3,6.928608823529412,6.492689723320159,6.713998647487163,2.4216235409498225e-12,6.713998647487163
ABHD11,9.845536764705882,9.226130830039525,6.713604500920606,9.028554893077278e-13,6.713604500920606
SYT15,6.278822058823529,6.730588537549407,-6.712139305582405,0.000396304158456729,6.712139305582405
CXCR6,6.002740686274509,5.625251778656126,6.710613541791827,0.0026129798781130615,6.710613541791827
GSTA4,7.9832132352941185,8.557281027667985,-6.708530320761364,1.427240052178081e-14,6.708530320761364
TYROBP,9.829013725490197,9.21108537549407,6.708529177680999,4.2082486562297646e-10,6.708529177680999
PHGDH,9.504177941176472,10.18747114624506,-6.70719156167071,2.3880082680864267e-09,6.70719156167071
MRPS12,9.105072058823529,8.532854545454546,6.70605024755524,2.097652756998854e-15,6.70605024755524
EPHB6,6.569471078431372,7.041611462450593,-6.705004763993452,1.0168480848283344e-05,6.705004763993452
PHOSPHO2,6.890481862745098,6.457514229249011,6.704865341759225,1.2226915077167432e-09,6.704865341759225
IGSF8,10.913269607843135,10.227823320158102,6.701780684205621,6.08172823149678e-19,6.701780684205621
NOSIP,9.726835294117649,9.115958498023714,6.701180092322375,3.8277081732137966e-19,6.701180092322375
RGPD3,7.772755882352941,8.330965217391304,-6.700416103923628,8.064081729026072e-15,6.700416103923628
DSC2,9.663401960784315,10.357236758893281,-6.6990338664721785,8.70538904790228e-12,6.6990338664721785
FZD4,10.247042647058825,10.982726482213439,-6.698553736597704,1.6230361866700824e-06,6.698553736597704
EDN1,7.714033823529411,8.267806324110673,-6.697937504490693,2.46903068144587e-06,6.697937504490693
CDRT1,1.3559200980392154,1.4532280632411068,-6.695987206912813,0.11022094802514695,6.695987206912813
HRAS,9.046986764705883,8.479263636363635,6.69542961145289,3.0281897471439615e-12,6.69542961145289
MED16,10.327870588235294,9.679803557312255,6.695043211217658,1.737934143591419e-25,6.695043211217658
GPR81,8.066421568627451,8.645058498023717,-6.693267946405962,7.715918231251861e-08,6.693267946405962
JMJD7-PLA2G4B,8.97213137254902,8.409396837944664,6.691734799161813,7.837524969525435e-14,6.691734799161813
DYRK1B,9.340745098039214,8.754940316205532,6.6911339275420065,1.0176070119287071e-24,6.6911339275420065
GUCY2C,1.6765686274509803,1.7967272727272727,-6.68763963792358,0.07081442761818882,6.68763963792358
TAS2R60,0.10793039215686275,0.11566521739130435,-6.6872525802412115,0.828236243844723,6.6872525802412115
