gene,cl_mean,nor_mean,pct_change,pval,abs_pct
PVRIG,5.943123880597015,5.474693859649123,8.556277902595161,7.636809404503056e-05,8.556277902595161
STON1,8.529891417910447,9.327445614035089,-8.550617490865399,1.9031465811742534e-15,8.550617490865399
ALS2CR8,7.078330223880597,7.740143859649124,-8.550404847365828,1.4826011183367797e-15,8.550404847365828
ALDH5A1,8.621022388059702,9.426973684210527,-8.549417057360975,1.259487738203979e-20,8.549417057360975
AXIN2,7.78374514925373,8.510475438596492,-8.53924430645688,7.2649347390907485e-16,8.53924430645688
C6orf125,9.595762313432838,8.840957894736842,8.537586398249243,3.6892350750000564e-27,8.537586398249243
NR2F6,9.949775746268656,9.167164912280702,8.537108707835477,7.317704116985171e-29,8.537108707835477
REC8,5.599658582089553,5.159261403508771,8.536050882811862,0.006388540795221882,8.536050882811862
GRAMD1A,10.586857835820895,9.754320175438599,8.535065954453993,1.91438724555296e-40,8.535065954453993
TBCB,10.10288880597015,9.308865789473685,8.529750395524365,5.978275055782797e-30,8.529750395524365
PGBD4,4.971478358208955,5.434898245614035,-8.52674450306517,4.482113537101426e-13,8.52674450306517
FNDC8,3.072182089552239,3.358467543859649,-8.52428825256421,0.0007678904020593702,8.52428825256421
SSBP2,8.625835820895523,9.429585964912281,-8.523705568913972,3.7116178578024095e-29,8.523705568913972
PLEKHG5,8.182220522388059,8.9445149122807,-8.522478830529105,4.002891282031965e-15,8.522478830529105
GPX7,8.396610820895523,7.737233333333333,8.522135227865988,2.6895376984672326e-16,8.522135227865988
PGM1,10.38211343283582,11.349131578947368,-8.520635604448938,1.0077829232805472e-24,8.520635604448938
TRAF4,10.328061940298507,9.517199999999999,8.519963227614303,2.190711870932101e-07,8.519963227614303
C11orf84,8.558636194029852,7.886777192982455,8.518802859616818,1.2898523939432824e-20,8.518802859616818
FAM122A,8.902944029850746,9.73174385964912,-8.516457499820147,1.0709573994714689e-41,8.516457499820147
PSPH,7.96844328358209,7.343271929824561,8.513525846951238,1.4597524483100865e-17,8.513525846951238
SAGE1,0.3303432835820896,0.3044315789473684,8.51150354516965,0.23872291668871115,8.51150354516965
SIRT7,8.192493656716417,7.549922807017543,8.510959199498222,4.133342369230933e-19,8.510959199498222
PELI1,9.500294402985073,10.383792105263156,-8.508430189297329,3.741716318710111e-25,8.508430189297329
MTHFD1L,8.536145895522388,7.866900877192983,8.507098650112907,4.448015385719718e-12,8.507098650112907
FAM135A,7.6067361940298515,8.313802631578948,-8.504729651187443,2.7042296911147574e-18,8.504729651187443
GPATCH2,8.896397014925375,8.199124561403508,8.50423052241701,3.1545947985907003e-22,8.50423052241701
SNRPB,11.322355223880598,10.435416666666667,8.499311388753979,8.997030833622557e-34,8.499311388753979
ASB1,8.615319776119403,9.41518245614035,-8.495455969621666,7.324074723488609e-36,8.495455969621666
PNKD,10.11121119402985,9.319806140350876,8.491647162621991,9.071205200249596e-30,8.491647162621991
ROCK2,9.85643358208955,10.771021929824562,-8.491193813305213,6.75389558619646e-27,8.491193813305213
LOC729799,3.943925,4.309864912280702,-8.490751328144365,1.429862972478626e-07,8.490751328144365
CTH,5.8538477611940305,6.396869298245614,-8.488864032293277,3.5177743543876126e-10,8.488864032293277
TLE1,9.317006716417911,10.181269298245615,-8.48875082772469,1.1350323862387515e-22,8.48875082772469
NCKAP1L,9.308782089552238,8.58063245614035,8.485966939311336,8.17507604788082e-11,8.485966939311336
FMO1,7.278218283582089,7.952921052631579,-8.483710130961683,1.845327977061174e-07,8.483710130961683
LOC641367,2.5584996268656717,2.3584333333333327,8.483016700309769,0.020976853332699514,8.483016700309769
GPSM3,8.946156716417912,8.24677807017544,8.480628923091583,4.002891282031965e-15,8.480628923091583
NMRAL1,9.610609701492537,8.859322807017543,8.48018421769092,4.579480107415785e-21,8.48018421769092
CD8B,5.924398134328357,5.461282456140352,8.479980332592115,0.0024625279930460147,8.479980332592115
PSD4,10.444071641791044,9.627758771929825,8.478742448774447,6.200642739490307e-09,8.478742448774447
LOC642826,6.157751865671642,6.728116666666667,-8.477332205322806,2.6917113245109423e-10,8.477332205322806
PNMA6A,4.729199626865671,5.167237719298247,-8.477219671868804,0.0005225368396549609,8.477219671868804
CSK,10.398489179104478,9.58587719298246,8.477179185196611,1.276446185662355e-28,8.477179185196611
RARRES3,10.52464067164179,9.702212280701753,8.476709920848615,4.498890955169918e-13,8.476709920848615
MARVELD2,8.362205970149253,7.70875701754386,8.476709683782364,7.460816181874025e-05,8.476709683782364
AGAP2,6.812441791044777,6.280141228070176,8.47593300283427,7.798222893975587e-07,8.47593300283427
KIAA1324L,8.097936567164178,8.847825438596491,-8.47540309917401,2.6800479275624146e-12,8.47540309917401
FLRT3,6.4882052238805965,7.088703508771929,-8.471200469144252,0.00034184160969834016,8.471200469144252
SGK1,10.370515298507463,11.330131578947366,-8.469595200668065,1.4597582415078652e-17,8.469595200668065
POLA2,8.606533208955225,7.934556140350877,8.468993812861626,8.161849315056937e-28,8.468993812861626
ARID5A,9.58464291044776,10.47107543859649,-8.46553473276804,3.906508988936527e-16,8.46553473276804
TMEM143,6.731589925373134,7.354057017543859,-8.464267963734377,4.99008674069211e-20,8.464267963734377
LOC440925,3.109654850746269,3.3971350877192985,-8.462431712305925,0.13470804694706012,8.462431712305925
MPV17L2,8.177551865671642,7.539599122807017,8.461361572060788,1.0454620763371463e-24,8.461361572060788
SNRPE,10.016494402985074,9.2355,8.456438774133229,9.336409996369381e-34,8.456438774133229
NCDN,9.796056343283583,9.032293859649123,8.455908272055822,6.65234667284902e-22,8.455908272055822
MGP,14.436921268656715,15.770356140350879,-8.455325040392502,3.4605452129565022e-15,8.455325040392502
ZFP57,2.9983149253731343,3.2750973684210525,-8.451121048085266,0.10096585905504704,8.451121048085266
ITGA10,6.756941417910448,7.380227192982456,-8.445346718657447,3.729495733938233e-06,8.445346718657447
SHKBP1,9.923903358208955,9.151890350877192,8.43555787638744,9.68598778258902e-32,8.43555787638744
CATSPER3,3.1173858208955223,2.874889473684211,8.434979829000133,0.0036385815351658987,8.434979829000133
LRRC50,3.9391179104477607,3.6327736842105267,8.432791383859868,0.1435136776082752,8.432791383859868
NCCRP1,5.657826865671641,5.217957894736842,8.429906484651365,0.5172386657736951,8.429906484651365
INCA1,3.891051119402985,4.249239473684211,-8.429469708626867,1.4840049250954784e-08,8.429469708626867
P2RX2,1.3593447761194029,1.484471052631579,-8.429014246546602,0.036017243274579426,8.429014246546602
TAF4B,7.2621365671641795,7.930560526315789,-8.428457949896409,3.0586689079293287e-13,8.428457949896409
GIPR,3.3056380597014927,3.6097833333333336,-8.425582522455386,0.022365511430994807,8.425582522455386
FMO4,6.817292164179103,7.443873684210527,-8.417412043953526,9.291209325031034e-22,8.417412043953526
SHB,9.370872014925371,8.643344736842105,8.41719612295683,1.1594697057233615e-23,8.41719612295683
NT5DC3,8.27653880597015,9.036847368421054,-8.413427066476475,3.4693622528827224e-24,8.413427066476475
C3orf21,8.670632089552239,7.99786754385965,8.411799045223033,3.465277580537512e-29,8.411799045223033
UGP2,11.270484328358208,12.305250877192982,-8.409146299915346,6.063606797062658e-33,8.409146299915346
C2orf65,4.3240712686567155,4.720900877192982,-8.405802596986925,8.741135471306626e-05,8.405802596986925
EXOC6B,7.3022029850746275,7.972304385964914,-8.405366484375417,4.897319336911537e-15,8.405366484375417
SYT1,6.956750373134329,6.417350877192982,8.405329648692767,0.3393442000530119,8.405329648692767
CNGA4,2.0630070895522388,2.252294736842105,-8.404213009673084,0.0065570081906019565,8.404213009673084
DNAH3,1.937353358208955,1.7872114035087718,8.400906261308236,0.36176679755694496,8.400906261308236
LOC100130581,5.448861194029851,5.9485754385964915,-8.400570014197271,1.756577897636341e-09,8.400570014197271
TTC23,8.270835820895524,9.02930701754386,-8.400104184901833,1.9927747991216613e-32,8.400104184901833
ZNF763,6.305105970149254,6.883037719298246,-8.396463490656487,1.0663499498292667e-12,8.396463490656487
CHML,9.47284552238806,8.739268421052632,8.394033298808658,1.8570418387434353e-15,8.394033298808658
BTBD12,8.187196641791045,7.553221929824561,8.393434190820997,4.58751311734058e-28,8.393434190820997
TARS2,9.549041417910448,8.809632456140351,8.393187405391995,2.77312122787271e-36,8.393187405391995
FAM164A,7.817031343283581,8.533047368421053,-8.391093992836502,6.952963324618166e-14,8.391093992836502
ALDH18A1,11.363084701492538,10.483516666666668,8.390009409939116,2.9660194683240675e-44,8.390009409939116
LY75,9.163264179104477,10.002443859649121,-8.38974646916021,5.022229334765187e-12,8.38974646916021
ELL3,7.820887686567164,7.215542105263157,8.389467797055133,9.691063867165653e-13,8.389467797055133
SPNS2,8.437637686567165,9.209998245614035,-8.386109730419133,1.641362924332102e-11,8.386109730419133
DRAP1,10.094329477611941,9.313630701754388,8.382324797465879,4.850867763953053e-19,8.382324797465879
FGD6,9.537242164179103,8.799814912280702,8.380031389856557,6.179341559213339e-16,8.380031389856557
SAV1,9.900792910447759,10.806315789473683,-8.37957076830925,1.3465798676722316e-38,8.37957076830925
ERO1LB,8.03578246268657,8.770726315789474,-8.379509594089427,1.7889551590347518e-13,8.379509594089427
DSN1,8.789750000000002,8.110160526315788,8.379482397162015,4.764604644609859e-31,8.379482397162015
ELMO3,8.401646268656716,7.752065789473685,8.379450030791517,0.1608993634269802,8.379450030791517
IRS1,10.17602723880597,11.106643859649122,-8.37891835376228,1.3314825241497129e-17,8.37891835376228
CEACAM21,4.250393656716417,3.9218105263157894,8.378353013124881,0.0028323056639265806,8.378353013124881
CCDC50,10.605673880597015,11.575266666666666,-8.376418565472795,7.694404913459116e-40,8.376418565472795
ACTA2,13.073387313432837,14.26823157894737,-8.374158065092757,2.5458284048877846e-23,8.374158065092757
CSRP1,12.576808582089553,13.726092105263158,-8.372984199435185,1.4437809877018023e-26,8.372984199435185
PDZK1P1,3.796864552238806,4.143761403508772,-8.37154501647289,0.01353339191711429,8.37154501647289
C15orf34,3.9221033582089557,4.280434210526316,-8.371366891614962,3.5297582801511096e-05,8.371366891614962
ZNF552,9.531924626865672,8.795805263157895,8.36898205092246,4.5266265605064425e-08,8.36898205092246
MAP1B,10.476975,11.433777192982458,-8.368207433407926,2.856502006895025e-22,8.368207433407926
ZC3H3,9.115062313432837,8.41132105263158,8.366596119655703,4.27076329801187e-25,8.366596119655703
SYNPO,11.056969402985075,12.066411403508772,-8.365718412602464,4.0393642680227103e-16,8.365718412602464
ZNF492,3.3069268656716417,3.6088298245614037,-8.365674569497148,0.01918992355221026,8.365674569497148
DCN,14.093671268656717,15.37998596491228,-8.363562224244845,2.718080765534322e-22,8.363562224244845
POLR2H,9.61531380597015,8.873492105263157,8.35997476424185,1.0931429830597069e-34,8.35997476424185
GARNL3,7.031896641791045,7.673284210526316,-8.35870992313053,1.717350804105413e-11,8.35870992313053
SCAPER,8.164778358208956,8.909400877192983,-8.35771708162973,1.7811682195088982e-29,8.35771708162973
MGC29506,7.42998843283582,6.856929824561404,8.357364344341548,0.12092163732332643,8.357364344341548
C3orf58,8.83348171641791,9.63904912280702,-8.357332721575725,6.601572610703424e-21,8.357332721575725
NYNRIN,9.146898880597014,9.98087807017544,-8.355769740044183,1.0868845442299038e-21,8.355769740044183
SPRR1A,0.9989787313432835,0.9219508771929825,8.354876171366508,0.05718800467109695,8.354876171366508
DIAPH2,7.762687313432836,8.470178070175438,-8.352725891723171,1.1303831779880087e-15,8.352725891723171
IL20RB,3.882721268656717,4.236530701754386,-8.351395469674127,0.004099057095688845,8.351395469674127
IGSF3,10.81165,9.978785964912282,8.346346319244253,2.3852961390132365e-13,8.346346319244253
C9orf5,10.647296268656717,11.615891228070176,-8.338533310925103,2.561123976898984e-37,8.338533310925103
EIF3IP1,0.7333212686567164,0.676880701754386,8.338332996648289,0.9881873285931233,8.338332996648289
SERPINA3,13.306444776119402,12.28255263157895,8.336151085630062,2.9536634752128127e-06,8.336151085630062
ALG3,9.718642910447763,8.971191228070175,8.331688215929093,1.226791349885617e-28,8.331688215929093
NCRNA00181,7.124614552238807,6.5766991228070175,8.331161562974652,1.19336807325086e-09,8.331161562974652
PHLPP1,8.797573507462687,9.596909649122807,-8.329099375580581,5.794080955961998e-29,8.329099375580581
PDZRN3,9.464366044776119,10.324268421052631,-8.328942460688552,1.1138141980505764e-21,8.328942460688552
ZNF843,3.6007735074626863,3.927912280701755,-8.328566165958838,0.0006025863892905928,8.328566165958838
MICAL3,9.629804104477614,10.504692105263159,-8.328544920866362,1.3523857668073407e-26,8.328544920866362
C10orf110,3.395292537313433,3.7037526315789475,-8.328312523777134,0.0028558370928127488,8.328312523777134
FAM171A1,8.912779104477613,9.722135087719298,-8.32487901000305,5.298536738052798e-18,8.32487901000305
C19orf10,10.58104552238806,9.767916666666665,8.324486003205001,3.9300497696730337e-29,8.324486003205001
C9orf47,3.7701063432835826,4.112351754385965,-8.322376867138507,0.012768001075202387,8.322376867138507
RUVBL1,10.04842947761194,9.276585964912279,8.32034021588415,2.5128293978544678e-31,8.32034021588415
TAS2R43,0.30146828358208955,0.32881315789473686,-8.316234814849242,0.9132643061348947,8.316234814849242
MRPL55,8.938762686567163,8.252587719298246,8.314664328430371,2.5480454496015138e-22,8.314664328430371
LCT,1.5233944029850743,1.661495614035088,-8.311861306369794,0.10299181690036419,8.311861306369794
ERMP1,11.062623507462687,10.214202631578948,8.306285928386638,6.764013862326566e-23,8.306285928386638
SLC36A1,8.811136940298507,8.135435087719298,8.305663376248958,8.219466376489645e-24,8.305663376248958
MGC21881,6.7234776119402975,7.332350000000001,-8.303918771740346,2.612111872166912e-22,8.303918771740346
LAMA1,6.9758682835820895,7.607341228070175,-8.300836331069602,1.101942149206869e-06,8.300836331069602
GAN,5.79350223880597,6.31792894736842,-8.300611053577734,6.295146295773398e-09,8.300611053577734
CILP,11.735160074626865,10.836272807017545,8.295170153220973,3.125882816563311e-06,8.295170153220973
SEC24D,11.036155223880598,10.190827192982457,8.294989355527935,1.1726812533884106e-31,8.294989355527935
LONRF1,8.631357462686568,9.411757894736843,-8.291760591150387,5.969007880671876e-28,8.291760591150387
ETFB,9.249663432835822,10.085957017543858,-8.291663183308817,2.058265585526224e-13,8.291663183308817
LOC728554,7.736538059701493,7.144201754385966,8.291147502264758,1.4014841222836397e-09,8.291147502264758
ZNF177,6.090034701492537,6.640494736842106,-8.289443138860776,1.40589373071491e-09,8.289443138860776
LPHN2,9.800116044776118,10.685818421052632,-8.288577826959424,3.1930373422197992e-24,8.288577826959424
DPYSL2,11.162509701492537,12.17107105263158,-8.28654558647882,4.5008597262795947e-38,8.28654558647882
PSENEN,10.289244776119403,9.501891228070173,8.28628247946321,9.511064508471396e-34,8.28628247946321
SLC4A10,2.140617537313433,2.3339999999999996,-8.285452557265064,0.005838080521044226,8.285452557265064
GLT25D1,11.556173507462686,10.672014035087722,8.284841731541977,1.1288453617567314e-35,8.284841731541977
PNMA3,3.478480970149254,3.792645614035088,-8.283522265387365,0.0016049794911298643,8.283522265387365
SYBU,8.78158656716418,9.574584210526316,-8.282319377277119,4.022479158714698e-06,8.282319377277119
SYCP2,8.318363059701491,7.682141228070177,8.28182941113593,8.686172246201803e-05,8.28182941113593
IFNA5,0.14270522388059703,0.13179122807017543,8.281276356731556,0.7382044395071821,8.281276356731556
C6orf176,2.2672854477611937,2.47195350877193,-8.279608021933054,0.10799163279366941,8.279608021933054
PLK1S1,8.005239552238805,8.727652631578946,-8.27728955121633,9.058232302878361e-35,8.27728955121633
H2BFM,0.06615708955223881,0.0611,8.276742311356482,0.6280363780315763,8.276742311356482
KRTCAP3,7.720587686567165,7.130690350877193,8.272653931991385,0.012713535921208408,8.272653931991385
TANK,9.832308208955226,10.718692105263159,-8.26951541851543,7.247229273643952e-34,8.26951541851543
SEC61G,9.950932835820895,9.191191228070174,8.265975420361697,3.087993045045925e-26,8.265975420361697
OBSCN,8.623209701492536,9.399926315789473,-8.263007476901727,3.410785093584633e-09,8.263007476901727
FGFR1OP,8.010301865671641,7.398956140350877,8.262594259570417,1.253496628758652e-20,8.262594259570417
IFI44,9.23090634328358,8.526812280701755,8.257412493709532,2.3543346611907105e-09,8.257412493709532
SALL1,5.38605223880597,4.975246491228071,8.256992860598897,0.0011886792402900216,8.256992860598897
ZDHHC24,8.04658395522388,7.433175438596492,8.252307801619848,1.5638767547511097e-18,8.252307801619848
CCL18,5.871592910447761,6.399613157894738,-8.250815079277036,0.04034811439677236,8.250815079277036
SNX24,7.8049981343283585,7.210251754385965,8.248621548902396,6.15005228057654e-19,8.248621548902396
FANCF,8.931827238805969,8.251216666666668,8.248608655361544,4.736694733647307e-21,8.248608655361544
PRRX2,7.313133582089553,6.7559771929824555,8.246866044571984,3.5374510052426396e-08,8.246866044571984
PTPRC,10.222606343283584,9.443854385964908,8.246124151130779,1.5303691102302396e-09,8.246124151130779
DCAF4L1,2.933152985074627,2.7097087719298245,8.24606007329961,0.034518213170883355,8.24606007329961
SLC7A5P2,1.9413000000000002,1.7934149122807017,8.246005244331986,0.14075935818862675,8.246005244331986
C19orf24,8.88319141791045,8.206651754385966,8.24379641993354,2.3817250503093837e-19,8.24379641993354
FLJ10357,10.03564104477612,10.937162280701754,-8.24273438382035,8.901754046050283e-31,8.24273438382035
CYB561D2,8.77423171641791,8.106222807017545,8.240692678988182,2.353136718687253e-22,8.240692678988182
FBXO5,7.631483955223881,7.050543859649122,8.23964941058703,1.2485907567958086e-12,8.23964941058703
CEP72,6.143358582089552,5.675715789473683,8.23936239871577,2.2822584325970694e-06,8.23936239871577
SAMD9,9.668750000000001,8.933221052631579,8.233636479327327,7.36693153289556e-14,8.233636479327327
ENHO,4.928031343283582,5.370119298245616,-8.232367484023328,0.0014918469419460262,8.232367484023328
FNIP2,8.920250746268657,9.719921052631578,-8.22712758707457,1.998684763021333e-19,8.22712758707457
CSTF2,8.478403731343283,7.834079824561403,8.224627795619286,1.109675241061809e-33,8.224627795619286
BMS1P5,6.0606944029850744,6.603557017543859,-8.220760616082302,1.8613635778986565e-08,8.220760616082302
ATG4D,8.240780597014925,7.614824561403508,8.22022924578115,3.6730162421506e-24,8.22022924578115
LRRC29,5.265019029850746,5.736536842105264,-8.219555199116861,4.111312964611503e-12,8.219555199116861
CTU1,5.281948880597015,4.8809578947368415,8.215415795587248,6.898446245535051e-06,8.215415795587248
RFPL4A,0.5591059701492537,0.6091298245614035,-8.212346924265104,0.2240540364703345,8.212346924265104
ETV2,3.256322014925373,3.0092105263157896,8.21183783748506,0.003976031478769192,8.21183783748506
C5orf56,6.154227611940299,6.704552631578948,-8.208228794365438,9.272183969777541e-13,8.208228794365438
PGBD5,6.1398097014925375,5.674092982456141,8.207773832335079,0.0009484715516884752,8.207773832335079
ROR1,6.3426611940298505,6.909765789473685,-8.207291140139072,1.1417150163087284e-09,8.207291140139072
C17orf48,7.001305223880597,7.627158771929825,-8.205592236424284,1.7521884741565533e-28,8.205592236424284
SOX18,7.381640671641791,8.041322807017544,-8.20365195139359,3.053576660922313e-08,8.20365195139359
SESN1,9.305469402985075,10.136857894736842,-8.201639012651366,7.012625067774795e-25,8.201639012651366
SCHIP1,7.690065298507463,8.377069298245614,-8.201006524823999,3.277064963026227e-18,8.201006524823999
PPP1R9A,8.401864552238806,9.152253508771931,-8.19895292251159,4.4724536926820105e-10,8.19895292251159
AMAC1L3,0.4250850746268657,0.39287456140350874,8.198676215708089,0.4156838469520028,8.198676215708089
ST6GALNAC6,10.05667947761194,10.954303508771929,-8.194259273911793,1.210422762935129e-21,8.194259273911793
ARHGEF10,9.30781641791045,10.138342982456141,-8.19193596017488,1.36833444030785e-33,8.19193596017488
MYO9A,8.94134552238806,9.73875350877193,-8.187988182118232,3.051135442333919e-18,8.187988182118232
SUCLA2,9.432799253731343,10.27401754385965,-8.187822208178607,1.0642942872206233e-36,8.187822208178607
PATL2,3.2488705223880596,3.0030956140350877,8.184052056295943,0.2988010162070013,8.184052056295943
FAM86D,6.966327611940298,7.58721403508772,-8.183325529978188,1.5714201474716052e-19,8.183325529978188
PIGQ,9.917219402985076,9.167074561403508,8.183034146356045,7.5598457442385135e-22,8.183034146356045
SUV39H2,7.695279850746269,7.113272807017544,8.181986822641624,1.9667966112936865e-13,8.181986822641624
SPATS2,9.482940671641792,8.76582192982456,8.18084998255931,2.141503155737091e-35,8.18084998255931
S100A11,13.105379850746267,12.114529824561401,8.179021724606955,1.297600857885992e-29,8.179021724606955
RUNDC3A,3.027458208955224,2.798658771929824,8.175324527599713,0.5689277098199719,8.175324527599713
DLG3,10.401144029850744,9.615327192982457,8.1725439092889,6.133772510604379e-15,8.1725439092889
LOC619207,3.6684776119402986,3.9949122807017545,-8.171259988319786,0.006339699559842305,8.171259988319786
ITGB1BP1,9.758253731343283,10.626519298245613,-8.170742860700182,4.90188298809853e-13,8.170742860700182
PARP9,11.049930970149255,10.215278070175438,8.170633185313594,1.5827016552934323e-28,8.170633185313594
COQ10A,6.652508582089553,7.244390350877194,-8.170208121322077,2.434843140669264e-25,8.170208121322077
ARHGAP33,7.519404104477612,6.9517649122807015,8.165396836048679,1.8495211383126014e-06,8.165396836048679
DPM2,9.700326492537313,8.968304385964911,8.16232450493084,9.49695461059692e-31,8.16232450493084
MAGED1,12.46603208955224,11.52562543859649,8.15926785028566,4.227896113465921e-34,8.15926785028566
TMEM179,0.37111455223880596,0.4040780701754386,-8.157710197517249,0.01575132499335137,8.157710197517249
TNFRSF11A,6.280317537313434,6.837978947368422,-8.155354299088655,1.0114094843182304e-07,8.155354299088655
KATNAL1,8.596369776119403,9.359529824561404,-8.153828907508865,1.6596104906889362e-25,8.153828907508865
TRPC2,1.3666462686567165,1.4878508771929826,-8.14628739977852,0.07559633609862332,8.14628739977852
TMEM141,9.69586343283582,8.965620175438596,8.144927435111871,5.218777575938458e-19,8.144927435111871
NOS1AP,6.437837313432836,7.008676315789474,-8.14474769038235,0.0010718664008891596,8.14474769038235
P4HA1,10.598341044776118,9.80035,8.142474960344462,1.5916766999364047e-28,8.142474960344462
MCM6,10.279166791044776,9.505326315789475,8.141124770959845,1.0952826372096314e-28,8.141124770959845
CHD9,10.01466380597015,10.90206842105263,-8.139782111152805,1.529906242357866e-28,8.139782111152805
CITED2,10.541269029850746,11.475204385964913,-8.138725243590821,6.353466238226581e-24,8.138725243590821
GAP43,3.206091417910448,2.9648,8.13853946001241,0.20976775347936816,8.13853946001241
RFC2,9.318787313432836,8.6176,8.136689025167518,2.186833519495469e-34,8.136689025167518
SYT17,7.213215671641791,6.670534210526316,8.135502254963416,2.2755557569266026e-07,8.135502254963416
CPNE6,0.2580175373134328,0.2386122807017544,8.132547308381573,0.7574659969529342,8.132547308381573
TSTD1,9.755351492537313,9.021893859649122,8.129752403412965,2.503865825386684e-16,8.129752403412965
XKR5,2.2117720149253732,2.0454850877192987,8.12946172056836,0.28968619333862755,8.12946172056836
CDS1,9.724254850746268,8.993198245614035,8.128994659811573,1.9902520959540744e-09,8.128994659811573
ST8SIA4,8.562018656716418,7.918492105263158,8.12688252887857,1.482606274927982e-15,8.12688252887857
PRICKLE4,5.661559701492537,6.162314912280701,-8.126089268664654,0.00013382222315875414,8.126089268664654
PSMB9,9.04069365671642,8.36137105263158,8.124536033729017,9.203032949233178e-10,8.124536033729017
MYL9,12.399142910447761,13.49552894736842,-8.124068654118597,6.680353605054403e-27,8.124068654118597
WBP4,8.088432835820894,8.803395614035088,-8.121443242586324,9.446132847706974e-41,8.121443242586324
SEPT4,8.235810820895521,8.963773684210526,-8.121165136032989,8.081786423772827e-20,8.121165136032989
FAM109B,8.79831156716418,8.137478947368422,8.120851974793315,2.042894043396815e-25,8.120851974793315
NIPSNAP1,10.539923880597016,9.748623684210527,8.117045257046158,1.0405740141877661e-20,8.117045257046158
SPG20,10.023158955223883,10.908461403508772,-8.11574075882165,1.2856553796940299e-38,8.11574075882165
MYCBP2,10.853573134328357,11.811920175438594,-8.113389075410442,1.2691292196136892e-24,8.113389075410442
GSC,4.6722097014925374,5.084709649122806,-8.112556588190472,0.006166614378911555,8.112556588190472
TK2,9.644883955223879,10.496087719298245,-8.10972418331958,2.047272630486659e-30,8.10972418331958
HLA-L,4.942145895522389,4.571457017543859,8.108768748255498,0.003813123386647405,8.108768748255498
RPS6KB2,9.317891417910445,8.61910701754386,8.107387446799736,1.1582960572448954e-21,8.107387446799736
LOC400759,4.1269466417910445,4.490971052631578,-8.105694883676126,0.000527481770734355,8.105694883676126
PPAN,8.388644402985074,7.759677192982458,8.10558473452257,4.411803334915379e-09,8.10558473452257
RIPK4,7.6170589552238805,8.288611403508773,-8.102110421060486,1.0230679744251325e-14,8.102110421060486
KBTBD8,5.699182462686568,5.272068421052632,8.101451034443468,1.2615562943369124e-05,8.101451034443468
C6orf108,8.309164179104476,7.686664912280702,8.098431165240855,5.005849195953402e-11,8.098431165240855
MAP1D,5.638528358208956,6.135331578947368,-8.097414367026733,7.027917410567815e-16,8.097414367026733
LPAR6,9.499915298507462,10.336562280701754,-8.094054478405289,1.1179612247005979e-31,8.094054478405289
SNTA1,8.430472388059703,9.17291140350877,-8.09382084694586,2.277533683691839e-12,8.09382084694586
SOX2OT,1.6175126865671643,1.759927192982456,-8.092068068676713,0.03266649191955638,8.092068068676713
GTF2IRD2P1,7.922231716417911,8.619681578947368,-8.091364583964477,6.452540419093388e-24,8.091364583964477
PQLC2,8.079058582089552,7.474412280701754,8.089549769002419,1.4836459051509167e-26,8.089549769002419
CLU,13.26977537313433,14.437628070175437,-8.088951255460042,7.179624318292751e-19,8.088951255460042
PLEKHA4,9.23977985074627,10.052833333333334,-8.087804260030143,4.5243152253831305e-14,8.087804260030143
SMS,10.969133582089551,10.148633333333335,8.084834891623007,6.523887543487316e-34,8.084834891623007
VENTX,4.305444029850746,4.684095614035089,-8.083771455257613,0.0001848946404832034,8.083771455257613
B3GAT3,9.304001119402987,8.608173684210527,8.083334058056648,1.0330508234471169e-16,8.083334058056648
MORF4,2.2506067164179107,2.448514035087719,-8.082752062424591,0.006025632395980144,8.082752062424591
PLA2G6,7.594381343283581,8.262121052631578,-8.081940522225995,1.7401225286051062e-14,8.081940522225995
ZNF717,5.574711940298508,6.064626315789474,-8.078228566456868,2.566208456499899e-08,8.078228566456868
CYBRD1,12.555473507462686,13.658856140350878,-8.07814813737285,4.0029423503137825e-19,8.07814813737285
MICAL1,9.236202611940298,8.545888596491228,8.077732440047248,1.0069538179530472e-16,8.077732440047248
MARCH8,8.265053358208956,8.990597368421051,-8.07003117235042,3.87553687308982e-15,8.07003117235042
HMHA1,9.271752611940299,8.579606140350878,8.067345519908848,1.6186553900386573e-11,8.067345519908848
LOC654433,6.359814179104478,6.917724561403508,-8.064940680231974,0.004411334108146898,8.064940680231974
SLC25A33,7.418890671641791,8.069365789473682,-8.06104388873314,1.1673032202481829e-17,8.06104388873314
GPR124,10.358957089552238,11.267164912280704,-8.060659711641923,1.5238374762943952e-20,8.060659711641923
TCEB2,10.776164925373134,9.972548245614034,8.058288212469007,3.875197870415122e-26,8.058288212469007
ABHD14B,10.352550746268658,11.259875438596492,-8.058034898127865,1.0935401807817191e-35,8.058034898127865
RBMS2,9.928204477611938,10.798171052631577,-8.056610427629991,1.5408669025216543e-40,8.056610427629991
NOP16,7.882464179104478,7.294796491228069,8.055984681451694,3.828811400707092e-15,8.055984681451694
FGL2,9.728773507462686,10.581164912280702,-8.055742556556458,2.8800223693698077e-13,8.055742556556458
SLC2A9,6.131638059701492,6.6688289473684215,-8.055250658047083,1.0095762026817876e-13,8.055250658047083
WDR4,7.39906567164179,6.847529824561403,8.05452274339987,1.3707501422919237e-13,8.05452274339987
SGCB,9.900972388059701,10.76825964912281,-8.054107992592453,4.054881828196289e-28,8.054107992592453
NALCN,6.072573507462686,6.604317543859649,-8.051460773435258,0.00018751841202488555,8.051460773435258
