gene,r,p_value
HDAC1,0.6233048692484945,0.13478814778286421
MBTD1,-0.623297820137317,0.13479387011475535
PTK2,0.6232370662251716,0.13484319407637493
FAXC,-0.6230166269284437,0.13502223790841905
ALKBH7,-0.6229604258898267,0.1350679044604344
C1orf115,-0.622854307373955,0.1351541531871546
PPP1R3D,0.6228406366722586,0.135165266198344
MAN2B1,-0.6226861613076937,0.13529087255642913
NLRC4,-0.6226623959323148,0.13531020181422698
LOC100506476,-0.6224780702932772,0.13546016825427126
VGLL4,0.6224618663073659,0.1354733557693482
CEP85L,-0.6223706711832763,0.13554758651501064
LRG1,0.6223589257928769,0.1355571484940997
SNORA14B,-0.6222132367242621,0.13567578312074524
MARCH1,-0.622168497741451,0.13571222464774435
SCRG1,-0.6221366698729398,0.1357381526257446
PLAU,0.6218718996611119,0.13595394012742337
C19orf48,-0.6216445733743119,0.1361393495919484
RPS14,-0.621636269623458,0.13614612463573864
WRB,-0.6215429778093386,0.13622225333038637
MARC1,-0.6215203269802683,0.13624074028818853
RAC1,0.6212811187265053,0.1364360528732478
RAPGEF5,-0.6211908080661088,0.13650982806059125
RHOB,-0.621025826387712,0.13664465455129526
SYBU,-0.620975532764795,0.1366857689760886
KCNA3,-0.6208595261171574,0.13678062691052306
SH2D3A,0.6207313783754116,0.13688545132178503
USP7,0.6207025517936032,0.13690903697433077
KXD1,-0.620633383676044,0.13696563811202778
SLC46A1,-0.6204745850428517,0.13709562988411697
CD2,-0.6203534789031527,0.13719480877181242
CFAP20,0.6203273257605205,0.13721623144704154
LRP5,0.6202250903433448,0.137299991226359
RBMX2,-0.6199398255253235,0.13753384089839266
KLF3,0.6199388640299286,0.13753462943809255
COPG2,-0.6198189271199213,0.13763300982020366
FRMD6,0.6198120721337335,0.13763863382102798
STAU1,0.6197644488863387,0.13767770832874382
DENND4A,-0.6195955830848299,0.13781630669623365
ABCF2,-0.619532646905827,0.13786798028907313
GID4,-0.6194992479755169,0.13789540638205922
GLTP,0.6194373689048731,0.1379462267219778
HBB,-0.6193064719416922,0.13805376165476022
PROSC,-0.6191720783440107,0.13816421330167702
KCNJ3,-0.6190350861050731,0.1382768466775613
KCNK12,-0.6189147730249454,0.13837580497471846
RNMT,-0.6188754414156471,0.13840816325437355
RASSF3,-0.6188328998055549,0.13844316672672854
HLA-DMB,-0.6187245376040083,0.13853234798778855
CYP2B7P,0.6187099682218077,0.13854434069458837
HAUS1,-0.6186974849654089,0.13855461663641278
PTPN14,-0.6186962027059391,0.1385556721860245
CDCA4,0.6183575574799738,0.13883458572455745
PNRC1,-0.6181487134982588,0.13900673441454603
PDLIM1,0.6179403520014857,0.13917859295696175
ENY2,-0.6175859271048696,0.1394711727471268
EPSTI1,0.6175082545373334,0.13953533341395785
TARBP1,-0.617500694267925,0.13954157929778047
GLIPR1,-0.6174889851987129,0.1395512529736535
GLA,-0.6171444848274455,0.13983602044054289
ACTR8,-0.6171213457719379,0.1398551579362181
SNORD116-2,-0.6170656544070567,0.13990122372606376
GAPVD1,0.617047935024361,0.13991588213744066
UNC5B,0.6167927248838353,0.14012709159883854
PREB,-0.616672521779115,0.14022662632452199
PLCG2,-0.6166033437514229,0.14028392569962003
KDM1B,-0.616557782381687,0.14032167012724972
OASL,0.616511301103142,0.140360181923808
NTHL1,-0.6163480823461815,0.14049545819436407
SARM1,-0.6162756385524922,0.1405555209622165
LOC729966,0.6162212334145605,0.1406006365048239
KCTD5,0.616145806078911,0.1406631968391415
PLP2,0.6160272731681375,0.14076153786456047
SERPINB4,0.6159894088757265,0.14079295935517241
IL9R,0.6158865464514454,0.14087833710191977
IL20RB,0.6158782055594871,0.14088526134519702
METTL21A,-0.6158414257134863,0.14091579641333915
LOC729970,-0.6157971883327665,0.140952527244244
CAPN8,0.6156686995764078,0.14105924042874646
SRR,-0.61566679540122,0.14106082220148833
RPS14P3,-0.6156651972592407,0.14106214976347092
BTK,-0.6156104886093816,0.14110759954613392
ACSS3,-0.6154966048266756,0.1412022334077949
ARL4C,-0.6152646409554244,0.14139508722764946
HCG11,-0.6151586834705219,0.141483224074576
HN1,0.6150750030712913,0.14155285014365818
TYW3,-0.6149488167581072,0.1416578758575209
EIF2AK3,0.6149313522562325,0.14167241477751233
NUP35,-0.6147581519021247,0.14181664209434341
DGCR5,-0.6142660259921469,0.14222684919548778
NGFR,-0.6142381693504031,0.1422500867281314
FXYD6,-0.6142045148355028,0.14227816330224966
CD9,0.6139875118318895,0.14245926709423856
CD28,-0.6138730416200315,0.14255484711293864
SHB,0.613568115041137,0.14280961166367062
ELP6,-0.6133211206537912,0.1430161423643349
BRE-AS1,-0.6130586072266256,0.14323581470136876
LINC00649,0.6129315770148263,0.14334217514859277
SOAT1,-0.6127557401844835,0.14348946630533288
PPP2R5E,0.6126942888897069,0.14354095946552797
LINC01123,0.6126658031330302,0.14356483228651346
GCA,-0.6126406745562937,0.14358589324487409
CYP27C1,0.6126228613400695,0.143600823939513
PIGT,0.6125534357689028,0.14365902258343963
ACSS2,-0.6124862301807747,0.14371537156302128
TMEM185A,0.6122709235162382,0.1438959718820113
MRPL10,-0.6121151527817288,0.1440267044180764
SLC2A13,-0.6120854565448732,0.1440516341450096
ITGA7,-0.6120393753259966,0.14409032322278134
YARS,0.6120016979094931,0.14412196048788792
FBXO22,-0.6118480572932743,0.14425100685904593
MGAT2,0.6116152751746868,0.14444663689550108
SH3GL2,-0.6113180627894641,0.1446966082066255
CLEC18C,0.6112699835865053,0.14473706580851792
ZNF816,0.6112563031582972,0.14474857863168125
C7,-0.611025730134203,0.14494268772668678
KAL1,0.6110109617138486,0.144955125060985
ZSCAN21,-0.6108146602313296,0.14512049283624123
SLC19A3,-0.6108005692772474,0.14513236695170267
UBE2G2,-0.6107507043169611,0.14517439090799977
EIF2B5,0.6106448150679478,0.14526364993727703
ADSL,-0.6105637631633013,0.1453319910588842
LPXN,-0.6104440436368773,0.14543296543584217
COL10A1,0.6102668916664504,0.14558244449280874
RNF145,0.6101093378643591,0.14571545173296693
RAF1,0.610104088271012,0.14571988450243198
SLCO4C1,-0.6100924487701965,0.14572971316737898
ATE1-AS1,0.609992322404161,0.145814275972404
CXADR,0.6098436702721122,0.14593986725673957
TMEM237,-0.6098415555624913,0.14594165429757283
ZEB2,-0.6098356439953722,0.14594664994104942
COL4A1,0.6098329820895316,0.14594889944584608
CEP120,-0.609635346877222,0.1461159643484628
HID1,0.6095149876375865,0.14621775346246163
RBP7,-0.6090704177038353,0.14659404008886226
FGL2,-0.6090645754944237,0.1465989882067644
BAK1,0.6089612915513563,0.14668647944325858
STXBP3,-0.6089009270771626,0.14673762599448106
B9D1,-0.6088897431942248,0.14674710303310468
HSPA5,0.608750088597225,0.146865469952487
FAM35BP,-0.6087494585793892,0.14686600404482875
CIPC,0.6086758257782084,0.14692843236000586
SORD,-0.6084613685499265,0.1471103322422105
CD84,-0.6083560876845706,0.1471996715200363
CGN,0.6083266322712677,0.14722467168584247
FAM83F,0.6082790578558492,0.14726505478883653
FLT3,-0.6082673398162185,0.1472750023927363
PIGA,0.608234212483674,0.14730312646428234
TPP1,-0.6081842876387373,0.14734551619725073
TMEM17,-0.6081565322792486,0.14736908511587749
PAQR8,-0.608148853670758,0.14737560586667448
TSR2,0.6081337072226292,0.1473884688062668
PPP1R1A,-0.6079341643839284,0.14755798083318974
CEACAM21,-0.6077912187396529,0.1476794736114317
SLC28A3,0.6077651673446471,0.1477016207000876
BEND7,-0.6075961647935053,0.14784533545709183
DNASE2,-0.6075792630537047,0.14785971205673712
SELPLG,-0.6074805886569523,0.1479436583947627
COL3A1,0.6071668800180845,0.14821070209987408
HIVEP1,0.6071537094836816,0.14822191877416138
CYB5R1,0.6070915644439326,0.148274850293736
PDSS2,-0.6070865316242621,0.1482791373712772
TRIB1,-0.6070644125372344,0.14829797968245334
FPR1,-0.6068866362337291,0.14844946342087076
TMEM165,0.6068761388675653,0.14845841068671575
EPN3,0.6068602694508223,0.148471937249781
PP14571,0.6067836143552809,0.14853728421521833
PAH,-0.6067396045343675,0.14857480824666253
HNRNPA1P33,0.6065703721317707,0.14871914495103886
TOMM6,-0.606522087759499,0.14876033913009504
ATP2A2,0.606504715293896,0.14877516198178242
SS18L1,0.6064420731951747,0.14882861676963394
LHFP,-0.6063672664424482,0.14889246472593543
FAM13B,-0.6063266187891763,0.14892716347373108
IPPK,0.6062448264758352,0.1489969975336739
SDHA,0.6058639375352971,0.1493224158500031
SNORD77,-0.6057681687000109,0.14940429345938863
PXMP4,0.6057474809643764,0.14942198340537974
FAM46C,-0.6056310131625317,0.14952159385787772
NMB,0.6055820687122032,0.1495634641083807
NACAP1,-0.605365717529916,0.14974861534564307
SNORD38A,-0.60535778749986,0.14975540397060955
DYNLRB1,0.6052853519052919,0.1498174207250543
ZNF641,-0.6050315610261615,0.15003480893740898
DNAJA1,0.604921672015449,0.15012898496969473
MOB3B,0.6048904116607385,0.15015578083323813
MT1E,0.6048690927168524,0.15017405645734003
TRIM16,0.6048516742216956,0.1501889892568118
DAPK2,0.6048330398978374,0.15020496520491755
PCBD2,-0.6048194514712893,0.15021661564131408
PDCD2,-0.6047943499491885,0.15023813835932553
NEK6,0.6047609692317897,0.1502667622756991
GUCY1A3,-0.6046668187762628,0.15034751087991463
SLC44A1,0.6046019661993874,0.15040314465985538
PALB2,-0.6045669552137054,0.1504331831199379
RPP38,0.6043756946483559,0.15059733247870136
EYA2,0.6042770257219844,0.15068205015080713
PPME1,0.6041557558610204,0.15078620580841218
MTCH1,0.6041100438401863,0.15082547608045707
KLF11,-0.6040651007028376,0.15086409081504065
GNB2L1,-0.6039789345873281,0.1509381378060985
RIPK4,0.6038158259932899,0.15107835527962246
LZTFL1,-0.6036284115815619,0.15123954794074293
RPL23AP7,-0.6036127540624915,0.15125301866292823
SNORD83B,-0.6036064882528183,0.1512584095308441
EVI2A,-0.6034927159581043,0.151356311687092
LOC102723809,0.6034607420689841,0.15138383123735025
LINS,0.6033843256548478,0.15144961209536412
NDE1,0.603267462805452,0.15155023777183105
NDUFB2,-0.6032521847656942,0.1515633955217699
SLC33A1,0.6032190722931394,0.15159191460100327
RPL3,-0.6032091118439935,0.151600493852901
SNORA6,-0.6030684472895963,0.15172167866792333
APCDD1,0.6030367874604576,0.15174896081226
IFIH1,0.6029502509248317,0.15182354425117534
CHMP2B,0.6028794721462306,0.1518845601554566
AIF1L,-0.6027480350907044,0.15199789998858526
HDDC2,-0.6026137322323637,0.15211375474993072
SPRR3,0.6025355340311151,0.15218123184694565
ALDOB,-0.6024565588215819,0.15224939462317802
ZDHHC5,0.6024090052310263,0.1522904450569864
CYP27A1,-0.6021522558643738,0.15251217851044288
CYB5D1,-0.602094486162015,0.15256209172760848
GAN,0.6018843442411242,0.1527437239712803
FCGR2B,-0.6016976250915901,0.15290520187922607
RHOH,-0.6013204864990548,0.1532316180071389
TRAF4,0.6012463875708086,0.15329579206687277
SLC7A7,-0.6012409579222638,0.15330049499233117
PLCE1,0.6010826799991821,0.15343762014550272
PLEKHJ1,-0.6010280126422844,0.15348499582191677
MIOS,0.6009162004763366,0.15358191694688808
C8orf4,0.6008846663205936,0.15360925694189784
DPYS,-0.6007802833853,0.15369977390840878
RNF114,0.6006462178326346,0.1538160696237892
GATA3,0.6006406571296192,0.1538208942280055
AGBL5,-0.6006150654499027,0.15384309918065187
SNHG8,-0.6006149495850039,0.15384319971597568
PRKAA2,-0.600589774779157,0.1538650445325946
HMGB3,0.6005768127449683,0.1538762926224278
EXOSC5,-0.6005654058392075,0.15388619155532812
SLC6A9,0.6003276436001942,0.15409259448405488
DOCK2,-0.6002371804699154,0.15417116241235676
CTLA4,-0.6001639137416588,0.1542348097978682
NT5C2,0.5998285055578316,0.15452634909120555
WDR66,0.5998207874052177,0.15453306100388267
RIOK3,0.5998093505753737,0.1545430070458318
YY1,0.5998033598483483,0.15454821701069163
ATP6V0D1,0.5997370689440651,0.15460587418010507
SAT2,-0.5997328376271736,0.15460955477448124
GAS2L3,-0.5997281600598035,0.1546136235890093
TOM1L1,-0.599720868158292,0.15461996660694544
TIGIT,-0.5996526897401304,0.15467927936367173
GTF2H2B,-0.5995916646304075,0.15473237863597364
FTSJ1,0.5995890870770637,0.1547346216214022
GALNT14,-0.5994456266000029,0.15485948644521835
PFKM,-0.5993851532415384,0.15491213618629632
LY6E,0.5993449866153682,0.15494711127597685
DRAP1,0.5992366737027054,0.15504144439227996
HDHD2,-0.5991997255459587,0.15507363025878734
MARK3,0.5991676343954637,0.15510158785064923
NDUFA1,-0.5990409504027341,0.15521197865309166
ALPP,0.5990201625528294,0.15523009666282983
C1QL3,-0.5988440993733848,0.15538358989982884
PM20D2,-0.5986134838477071,0.15558475683028158
UPK3A,0.5982015816934079,0.15594438402533004
SNORD116-15,-0.5981218502252953,0.1560140445379752
RALA,0.5981034193331166,0.15603014961553005
RHOA,-0.5980464758747461,0.15607991255493742
MID1,0.5979039944546798,0.15620446187644413
LANCL3,0.597879540476731,0.1562258431641462
PIM1,0.5977576778544161,0.1563324152691118
FLNB,0.5977414260837873,0.15634663061399978
NT5E,0.5976112914232489,0.15646048201554877
SESTD1,0.597585586808798,0.1564829751964297
DPY19L2P1,-0.5975591605102986,0.15650610157788394
EEF1A2,-0.597555272478,0.15650950424581103
LYZ,-0.5974447932960005,0.15660620712222048
LYPLAL1,-0.5973883348853395,0.15665563689701226
LCK,-0.5972783212006834,0.15675197707030075
TDG,0.5972509144610547,0.15677598204294033
IFI44,0.5971628292145241,0.15685314642154136
ARHGAP24,-0.5969961315000772,0.1569992286456306
DOK5,-0.5969688877254471,0.15702310962949864
AQP5,0.5968285896768307,0.15714611888427302
ACADM,-0.5966515443698392,0.15730141558114658
ATP1B3,0.5966431708216045,0.15730876239863426
MAPK6,0.5965860488555483,0.15735888486091307
PHKB,0.5964950140496992,0.15743878105946313
TMEM184A,0.5962946590320747,0.15761469271631293
SDHC,-0.5962886144982541,0.15762000133637688
MISP,0.5962801784805287,0.15762741042934403
FAM134A,-0.5962665025620492,0.15763942193338884
FHAD1,0.5961533406911594,0.1577388290433905
NID2,0.5961100290314343,0.1577768844558917
CLEC4E,-0.5960788304009461,0.15780429969401336
PLAC4,0.5960093212566461,0.15786538814182777
P2RY6,0.5959102960229723,0.15795243728652486
GIMAP2,-0.5957272387004753,0.15811341862284223
ALDH4A1,-0.5955785854132369,0.15824420499557595
AP1G1,0.5955210127636522,0.15829487234676087
SLC3A2,0.5955037598864338,0.15831005747617746
IL7R,-0.5954917710982502,0.15832060984180082
RAB27B,0.5954308288635833,0.15837425576869765
TNNT1,-0.5953449708620471,0.15844984977644644
ARHGAP4,-0.595053203502715,0.15870687167081096
TNFRSF1B,-0.5950174157701467,0.15873841185518373
NHEJ1,-0.5948792299117844,0.1588602260872196
ENPP4,-0.5947802748271308,0.1589474860017731
NT5C3B,-0.5947010949735392,0.15901732502708796
TNFAIP2,0.5946853797716247,0.15903118812608322
GLS2,-0.5944178265326229,0.1592673013518388
SERTAD3,0.5944169757152178,0.1592680524682132
GAB2,-0.5943737122874291,0.1593062484963666
SSH3,0.5943093652932346,0.15936306702330794
PEX10,-0.5942051136229101,0.1594551428534319
SOWAHD,-0.5939821237397812,0.1596521779389026
RPL23A,-0.5938003532764144,0.1598128808455959
PCED1B,0.5937541785519646,0.1598537166341457
ZNF514,-0.593543194334802,0.16004037188338588
ENPP5,-0.5934912470606774,0.1600863456394647
NLRX1,0.5933770631656364,0.16018742237991138
MKX,-0.5932806644032037,0.1602727802308887
THBD,0.593245034070053,0.16030433540972092
GREM1,0.593161870398046,0.16037799940301642
KIAA1244,-0.5928588203482246,0.16064657475939575
LYRM4,-0.5928451634987715,0.1606586832771596
AKR7A3,-0.5927744412755003,0.16072139469379929
GOT1,-0.5927684139370141,0.16072673986948255
ATP9A,0.5926598355361634,0.16082304469895894
GIMAP1,-0.592470816263601,0.1609907658384664
LOC102723766,-0.592379652607943,0.1610716884881549
UQCRBP1,-0.5922914907964352,0.16114996572420318
TINF2,0.592092633290571,0.16132659697156607
SEC24D,0.5920322433014571,0.16138025620871407
CD44,0.5919674323820634,0.16143785350132547
HLA-DOB,-0.5917576788793826,0.16162433085067535
PELO,0.5916662496536484,0.16170564771036122
MAPT,-0.5916129828885173,0.16175303236214872
LMO4,-0.5915740315747526,0.16178768674431082
PUM1,0.5913775905562313,0.16196251344385598
LRAT,-0.5913059338999583,0.16202630907980448
SOD1,-0.5912876418944104,0.16204259637753432
C17orf80,-0.5909931510982214,0.16230492436997906
COPS3,-0.5909395028496711,0.1623527361021617
TMEM5,-0.5908480304304792,0.1624342731410304
IFITM1,0.5907497046950916,0.16252194176867502
DLG1,0.5907389835537498,0.16253150231023056
SNF8,-0.5904355386670633,0.1628022139644012
RAB40C,0.5903334638364701,0.1628933280027882
LMO2,-0.5902734809659639,0.16294688170950034
CYP4B1,0.5900876305258531,0.16311286751331977
SIRPG,-0.5900735963329641,0.16312540506388704
PDXP,-0.5900452947332786,0.16315068996193324
P2RY2,0.5898943958031349,0.16328553719584268
ASPHD1,-0.5898777747373553,0.16330039359273385
MYEOV,0.5898604715290764,0.16331586042062704
TMEM27,-0.5897229552585433,0.16343880798440324
DIRAS1,-0.5894734680531435,0.16366198118729008
FAM161A,-0.58929583073791,0.16382097467924245
KBTBD11,-0.58922644254361,0.16388310105677648
SMAP2,-0.5892130846415417,0.1638950623285222
DHRS7B,-0.5891029507274321,0.16399369772122024
CPE,-0.5889441922341538,0.16413593279509497
FAM229B,-0.5888574697120942,0.1642136551303686
SLC14A1,0.58877821253828,0.16428470282535362
MIR1304,-0.5887678222028864,0.1642940180559375
PLEKHF1,0.5886185419661549,0.16442788090989527
CLIP1,0.5885126500687387,0.16452286923296938
EIF3K,-0.5884998742088544,0.16453433141333035
SLCO3A1,0.5884315076552098,0.16459567488808832
ATP7A,0.5882899724198692,0.1647227066509253
FAM120A,0.5882860838495743,0.1647261974346833
PER3,-0.588151110686145,0.1648473860406989
BOC,-0.5880894756241597,0.16490274110728034
C2orf76,-0.5880496696356838,0.16493849615515777
BAG1,0.5880178512397664,0.16496707924497728
TNKS1BP1,0.5878279704760104,0.16513770384630164
LINC01139,-0.5877515080371538,0.16520643674895105
BAZ1B,0.5876809608771743,0.16526986490255474
RPL29,-0.5876403629528285,0.16530637150072922
IDI2,-0.5875809912822585,0.16535976707471417
HIATL1,0.5875710943778794,0.16536866862935082
RBP1,0.587521481812882,0.16541329514260253
CRLF3,-0.5875079086008829,0.16542550528813332
PIK3C3,-0.5874772332882435,0.1654531017285211
TET2,0.5874621774985842,0.1654666472064688
TIPARP,0.5874459206503102,0.16548127387587377
ELK2AP,-0.5874211624691441,0.16550355062407623
EXOC8,-0.5873426477737578,0.1655742058594453
PLEKHO1,-0.5872028167672702,0.16570007649212948
SNORA71A,-0.5869097241882395,0.16596406102145264
DHX58,0.5868983879023615,0.16597427563748465
NLRP2,0.5868959272441099,0.1659764928667609
SEMA6A,-0.5867338039244443,0.1661226098727535
CREB3L2,0.5866838316818965,0.16616766121724846
OVOL1,0.5866694981829305,0.16618058437406114
BOLA3-AS1,-0.5866400368050482,0.16620714846574938
ARSB,-0.5865502444176034,0.16628812345881108
GTF2I,0.5863504111107442,0.16646840363275164
NPHP3-ACAD11,0.586347950177786,0.1664706243724397
TRIO,0.5863451472253429,0.1664731537674931
CCDC74B,-0.5863395656595638,0.1664781906505
ECH1,-0.5862615906708707,0.1665485642508229
MYOM3,-0.5861999052626411,0.1666042466790464
UCHL1,-0.5861648518088431,0.16663589297038223
SNORD116-20,-0.5860716235773451,0.16672007396902314
TSTD1,-0.5860224207227951,0.16676451046030782
DUOX2,0.5859141126581604,0.16686234716880605
GRAMD1C,-0.5858556175797014,0.16691519866900828
PLA2G2F,0.5856376042031162,0.16711225109579408
DLGAP1,-0.5855704600460575,0.16717296280712637
SSH1,0.5855377479961155,0.16720254497382675
NACA2,-0.5855327383763419,0.16720707550246786
TTC9,0.5855215689942246,0.16721717692774665
C17orf75,-0.585456239360506,0.16727626613037885
EIF4G1,0.5854523944346882,0.1672797441018482
ERP27,0.5853101700061376,0.16740841993765315
C14orf1,0.5849884224124565,0.16769969758880515
CCNJL,0.5849167278532246,0.1677646366562028
EHD4,0.5848551294939033,0.16782044076759614
SLC25A28,0.5848548407551637,0.16782070236772156
LOC102659288,0.5848213941871404,0.16785100664891722
FRMPD4,-0.5847836917228979,0.16788517022768237
PEG10,-0.5847329056413644,0.16793119477814802
SLC7A2,-0.584720954285778,0.16794202652080378
SAMD9L,0.5846658867634724,0.1679919397296444
HILPDA,0.5846465512122972,0.16800946721322463
MDFI,0.5846246101139296,0.16802935769313554
SLC2A3,0.5846100069399784,0.16804259669675134
PLCH2,0.5845665707882386,0.16808197826108326
MRAS,-0.5844746586445739,0.1681653258059272
FAM171A2,-0.5844110189754217,0.16822304732983834
SST,0.5843223176016432,0.16830351627337894
EML2,0.5842763800000604,0.1683451978458539
MBTPS1,0.5842681992136399,0.1683526212329724
COX15,-0.5840760678463615,0.16852701102767392
NOC3L,-0.5840061086458233,0.16859053227342669
ENPP3,-0.5838191905526089,0.16876030729958785
JADE1,-0.5836964458885605,0.16887184039817701
FECH,-0.5836637230384695,0.16890158046507314
FN3KRP,-0.5833266304852238,0.16920809648603607
SUCNR1,-0.5833026233454739,0.16922993647905024
USH1C,-0.5832958898821862,0.16923606235610672
MCCC2,0.5832568166264138,0.1692716120414515
C12orf60,-0.5832493222949675,0.169278430965833
CBLB,0.5832388571780196,0.1692879531681734
HDHD3,0.5831251493732759,0.16939143285112054
SMG8,-0.5830143036689325,0.16949233790850707
DDX52,-0.5830079936521655,0.16949808293445284
PRR15L,0.5829836427484367,0.16952025439001425
GRAMD4,0.5829464262769728,0.16955414268638772
PLAUR,0.5828987463939761,0.16959756356007383
NNT,0.5827816109642079,0.16970425914235837
AIF1,-0.5827225683202322,0.16975805207869307
C11orf54,-0.5826190401655454,0.16985239544467118
LYPD2,0.5825622881256587,0.16990412353768397
LOC100129617,0.5824401326656921,0.17001549159536297
ITGA6,0.5824306081730215,0.17002417650363064
CHL1,-0.5822740341692261,0.1701669798558044
C6orf106,0.5820669348997927,0.17035595557681976
TUBGCP4,-0.5819968846655668,0.17041989901667823
LPIN2,-0.5819840289655533,0.17043163527524785
MCOLN2,-0.5819347230698018,0.17047665143356153
SENP1,0.5819267980296285,0.1704838875218254
S100A16,0.5818761036354685,0.17053017845328727
DKK1,0.5816963346634392,0.1706943820930301
RSL1D1,-0.5815796656597787,0.17080099095940895
IFIT3,0.581569215744304,0.17081054139978585
CTBP2,0.5815421378692809,0.17083528977451334
SLC15A2,0.5815135361633381,0.17086143280406899
LYPD6B,0.5814587367032279,0.17091152706712157
GLYATL1,-0.5814405384896288,0.17092816434406619
TRIM13,0.581231401507909,0.17111942004457764
AKAP12,-0.5811599826067061,0.17118475673973768
EBF4,-0.5809224124196302,0.17140218327825432
WDR19,-0.580913342103741,0.171410487213158
FTH1,0.5808948460137081,0.17142742112130285
NRSN2-AS1,-0.5803715925212816,0.17190682183482175
SMARCD3,-0.5803317623967142,0.1719433408762686
MRPS16,-0.5803286478127876,0.1719461967054279
IGSF23,-0.5802946398774027,0.17197738083400832
RDH11,0.5801753557770972,0.1720867823317616
ATP6V1C1,-0.5801101314269382,0.17214661737274486
SELP,-0.5801030735916441,0.17215309265232828
FAS,-0.5800863534446776,0.17216843319204073
SIPA1L1,0.579989136211847,0.1722576421962329
NEIL2,-0.5797015590717901,0.17252166342071168
BOK,0.5796580761584907,0.1725616018939633
CNPY4,-0.5795909126408452,0.1726232996234805
PLTP,-0.579497139499274,0.17270945962836895
GSTA4,-0.5794713769653148,0.1727331342895508
TANC1,0.579469279302819,0.17273506202148894
C9orf64,-0.5794622797432026,0.17274149462696664
TXNRD3,-0.5794053917736622,0.17279377912451144
SLC27A5,-0.5793459706617261,0.17284840008926813
SLC35G2,0.5793380991860724,0.1728556363295344
POLG2,-0.579223130468201,0.17296134394700374
SHISA5,0.5790813117279923,0.17309178251731336
MTURN,-0.5790450702096196,0.173125123612503
DNAJC5,0.5790024038163979,0.17316437944461607
SCARNA16,-0.5789667436772816,0.17319719242903683
GATM,-0.5789575689243872,0.1732056351514889
PCDHB16,0.5789051024991152,0.17325391930033993
ECHDC1,-0.5788986635700164,0.17325984541651765
EVA1A,-0.5786991599922835,0.1734435093987012
ZNF468,0.5786699031435428,0.1734704514425491
FAM114A1,0.5786339390544968,0.17350357286807971
ZNF410,0.5786149487429143,0.1735210634068951
BBS4,-0.5785258148837324,0.17360316944043824
TOLLIP,0.578437487702125,0.17368455123476517
SLC35E4,0.5783456444853861,0.1737691924720992
SLC11A2,0.5783082558064055,0.173803655085013
PADI1,0.5782969245940366,0.1738141001714537
R3HCC1,-0.5782132054500637,0.17389128185277206
MTFR1L,-0.5782116327758042,0.1738927318811477
CYP4F12,0.5781217849701332,0.17397558272258365
ADA,-0.5780879022707133,0.1740068318177498
MTFP1,-0.5778699585931115,0.17420790128589259
G6PC3,-0.5778413956939619,0.17423426116939017
ALOX5,0.5777612152496652,0.17430826788131024
S100A10,0.5775991086512886,0.17445793976260882
FZD1,-0.5774873387332529,0.17456117289598502
ATP5D,-0.5774776277546516,0.1745701435839087
DCAF12L2,-0.5774713299078595,0.17457596145210852
MRE11A,-0.5774301693048698,0.17461398742201661
GPR89B,-0.5773530749943776,0.1746852214712114
MAP4K5,0.5770380341360689,0.17497646304354722
MRPL24,-0.5769999610018011,0.1750116761359541
NAT8L,-0.5768649285773341,0.17513659301758733
RPPH1,-0.5768169245416344,0.17518101152046872
CXorf21,-0.5767749363697667,0.17521986803218012
NT5C3A,0.5766557929809061,0.17533014822321086
TGFB3,-0.5765947670523344,0.1753866475618158
PTGER1,-0.5765270635492301,0.1754493396220837
CFAP43,-0.576522862507817,0.17545323006294244
FAM196B,-0.5765109377033115,0.17546427344747004
DSTYK,-0.5764612532996222,0.1755102891083664
DST,0.576449446628037,0.1755212248351387
PWAR5,-0.5764405445780371,0.1755294704271802
SMURF1,0.5763311188952278,0.17563084233500842
POLR2D,-0.5757911400532142,0.17613149903371492
ALS2CL,0.5757565887476381,0.17616355805712444
WDR25,0.5756098482584929,0.17629974563427359
RNF152,0.5754011313269201,0.1764935415112625
MPST,-0.5752983764966091,0.17658898881299404
ZNF483,-0.575194225215883,0.17668575907722286
C8orf33,-0.5751642642775338,0.17671360155151095
TXNDC15,-0.5750396199132594,0.17682945570840308
CDK2,0.5750388476006468,0.17683017367179701
RNF168,0.5750095796700873,0.17685738301149243
SNORA71E,-0.5749833509437555,0.1768817686563815
CLIC2,-0.5749463197929505,0.1769162004502479
WIPF1,-0.5749291881234129,0.17693213069445973
CSF2RB,-0.5746491607732784,0.17719261970312875
DSG3,0.574577913706177,0.17725892562462578
EAF1,0.5745512511386497,0.17728374220883888
GPR116,-0.5743334572536033,0.1774865208825453
CCNYL1,0.5741879476948337,0.1776220619709597
GABBR2,0.5741028741587056,0.17770133083027093
ATP6V0E2-AS1,-0.5740160852034015,0.17778221591785295
PLXDC1,0.5739585108613191,0.17783588368122205
TRIM62,0.5739231100451188,0.17786888639327325
TNFRSF10B,-0.5738817494573746,0.17790744895282457
ACMSD,-0.5738353941894239,0.17795067317054913
ALCAM,0.5737197402668743,0.17805853771233465
KTN1,0.5736967908468027,0.17807994527763676
VIM,-0.5736882484737965,0.1780879140539629
NAP1L1,-0.5736702155133846,0.1781047367244793
ADAMTS9-AS1,-0.5734725672944339,0.17828917070335717
PPP2R2B,0.5732285369038803,0.178517014807539
CCDC25,-0.5730815027734999,0.1786543650909222
MBOAT2,0.5730358502370332,0.17869702141615543
OGFRL1,-0.5729929576636972,0.1787371034586326
