,OLIG2,SOX10,MBP,MOG,PLP1,PDGFRA,SOX2,EGFR,NES,CDX2,SPI1,KLF4,IRF8,OLIG1,GFAP,MKI67
MGH136CD45neg-P3-F08,1.6474298061269348,1.0955926877241635,0.0,0.429863381062701,1.404581191473102,1.1964352545287524,1.3623476383021875,0.0,0.49054047613648677,0.0,0.0,0.0,0.0,1.755273090493653,2.174829717434905,0.23351708435423807
MGH136CD45neg-P3-F09,0.0,0.0,0.0,1.1430091294165239,0.0,0.8608340852571101,0.0,1.7702273946607594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH136CD45neg-P3-F10,0.9222751560076747,0.0,0.0,0.08447128414681392,0.0,0.0,1.464800770126233,0.0,1.3744476253707512,0.0,0.0,0.0,0.0,1.210120221066309,0.0,0.0
MGH136CD45neg-P3-F11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH136CD45neg-P3-F12,0.3096079166752187,0.7755781019825285,0.0,0.40735649048691835,0.0,1.7242962693224357,1.5119749601406391,1.3368264167610135,1.470387663301605,0.0,0.0,0.0,0.0,1.9508362661949412,0.0,1.3163174858050977
MGH136CD45neg-P3-G01,0.0,1.2751337652830352,0.0,0.6862378058241646,0.0,1.9064480723726815,0.0,1.1489180059591504,0.0,0.0,0.0,0.0,0.0,1.9714418544444021,0.0,0.0
MGH136CD45neg-P3-G02,0.0,0.0,0.0,0.8185615309935969,0.0,1.3594226818915398,1.2094462961328918,0.0,1.0851116150546347,0.0,0.0,0.0,0.0,0.0,1.7801565209958752,0.0
MGH136CD45neg-P3-G03,1.1497384993332571,1.4829037255685324,0.0,0.6401962356057439,0.0,1.657572643167684,1.239126248121406,0.28430372041360147,0.7468600859226876,0.0,0.0,0.0,0.0,1.6861441056766229,0.0,1.4533081517951871
MGH136CD45neg-P3-G05,0.0,1.6203135293429005,0.0,0.8804432233734697,0.0,1.2123001030039944,1.4914066667818904,0.0,0.0,0.0,0.0,0.0,0.0,1.0351666559281991,0.7937321755459292,0.9725875908482772
MGH136CD45neg-P3-G06,1.7624945965211083,1.0944987321058004,2.216345282344575,1.6828368205222024,2.305035665355827,0.0,1.3173652208859106,0.0,1.1157054042522196,0.0,0.0,0.0,0.0,1.6407238609381984,0.0,0.0
MGH136CD45neg-P3-G07,1.3986687307580787,0.0,0.0,0.8059341386177693,0.0,0.35373991101711777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.481881971109679,0.0,0.0
MGH136CD45neg-P3-G08,1.52299160709783,1.3381230294415296,0.0,1.1984535468477708,0.0,1.9811967784414553,1.8113279803454678,0.8470911770605996,0.0,0.0,0.0,0.0,0.0,1.985547365378943,1.287541649606514,0.0
MGH136CD45neg-P3-G09,0.0,1.0701140781843932,0.0,0.0,0.0,0.0,1.1524919163269745,1.8366873921393758,0.0,0.0,0.0,0.0,0.0,0.3604870409197963,0.0,1.2994933308618453
MGH136CD45neg-P3-G10,0.0,0.0,0.0,0.0,0.0,1.4633007302254792,0.0,1.8523739163055755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH136CD45neg-P3-G11,0.831047837269301,1.221432276090393,0.0,0.5732348123582822,1.4885545854180464,1.7272794253547672,1.2986872177052322,1.0437898223146638,0.7220566649424818,0.0,0.0,0.0,0.0,1.5676253130111144,0.0,1.2630814407201219
MGH136CD45neg-P3-H01,0.0,0.0,0.0,0.0,0.0,1.2204583493554126,1.415737182201286,0.0,0.8912981434429799,0.0,0.0,0.0,0.0,1.2216752619944764,2.0115559479332856,1.5438957942511287
MGH136CD45neg-P3-H02,0.702068223460769,1.4914365130033056,0.0,0.0,1.6987811399634414,1.8636534612858324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9644360087502952,0.0,1.0245206456625577
MGH136CD45neg-P3-H03,0.0,0.0,0.0,0.8045664815801111,0.0,0.0,0.9232773367467082,0.0,0.0,0.0,0.0,0.0,0.0,1.2996171442644258,1.809856313969837,0.0
MGH136CD45neg-P3-H04,1.2577583764537226,1.3668462068709402,1.967800140723664,1.6509982346518988,2.366702453223319,0.0,1.3999133199137566,0.0,0.9692574966520485,0.0,0.0,0.0,0.0,1.4122075759748123,0.0,0.0
MGH136CD45neg-P3-H05,0.0,0.7496998794294013,0.0,0.9402864985919184,0.0,1.6190389121104845,0.9894469283878561,0.0,0.5144101691968809,0.0,0.0,0.0,0.0,1.8026075921494855,1.5917939827802348,0.0
MGH136CD45neg-P3-H06,0.0,0.8570263039202258,1.321574416745874,0.0,1.6398296794768723,1.160906231233009,1.6372204660209486,0.47549430453409613,0.7135589273208197,0.0,0.0,0.0,0.0,0.0,0.0,1.314972960640787
MGH136CD45neg-P3-H07,0.0,0.0,0.0,0.0,0.0,1.7156277245916092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH136CD45neg-P3-H08,0.0,0.610181429337844,0.0,0.0,2.0205441878474857,1.1056290601260998,1.50220822750295,1.6914611264523336,1.2142983543098234,0.0,0.0,0.0,0.0,0.0,2.061866457266811,0.0
MGH136CD45neg-P3-H09,0.0,0.0,0.0,0.0,0.0,1.3765603600904361,0.8777360998219309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH136CD45neg-P3-H10,0.0,0.0,0.0,0.0,0.0,1.445858576862111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH136CD45neg-P3-H11,0.9075305766882826,0.0,0.0,0.0,2.2298849037004365,1.4430845123500913,1.1613013043106748,0.8577431798714832,1.4108971769992582,0.0,0.0,0.0,0.0,1.7562116115910156,1.934296283381672,0.0
MGH136CD45neg-P3-H12,1.3370429443034948,1.3717473080497598,2.4000435048651756,2.2657701137498436,2.536734260997026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9083655343381365,0.0,0.0
MGH143CD45neg-P10-A01,0.26133166657136586,0.0,0.0,0.0,0.9805220262932622,1.684337262859073,1.172354550996918,2.024876607080875,1.2338892645048976,0.0,0.0,0.0,0.0,1.3691156805427311,1.6337409767808586,0.06802244013603106
MGH143CD45neg-P10-A03,0.0,0.0,0.0,0.8428946617365806,1.602050020228981,1.2355937664525323,1.598101916541757,2.102693262274922,1.5935810772702055,0.0,0.0,0.0,0.0,1.2842939030919667,1.7946976016047733,0.0
MGH143CD45neg-P10-A04,0.0,0.0,0.0,0.6306979312398382,0.0,0.0,1.504595174198853,1.9608175196020021,1.5008623749003271,0.0,0.0,0.0,0.0,1.1188823232150313,0.0,0.0
MGH143CD45neg-P10-A05,0.5457829739055993,0.0,0.5918644074076258,0.6773448569113601,0.0,0.0,1.049139234167847,1.9922667473960483,1.523854600476648,0.0,0.0,0.0,0.0,1.1655169290199336,0.0,0.0
MGH143CD45neg-P10-A06,0.4080334953609866,0.0,0.0,0.5240488565105216,0.0,0.6709305345942184,0.40870956542541387,1.9363956374624687,1.1747266044274025,0.0,0.0,0.0,0.0,0.6655743720650618,1.849360908681374,0.0
MGH143CD45neg-P10-A07,0.0,0.0,0.0,0.0,1.6647246392494441,0.6044554785242292,0.0,1.927306908879491,1.2229678543235758,0.0,0.0,0.0,0.0,0.5045665977419616,1.7584853684036812,0.0
MGH143CD45neg-P10-A08,0.0,0.0,0.0,0.9001435203764327,0.0,0.0,0.0,1.8309020718577367,0.0,0.0,0.0,0.0,0.0,0.0,1.8781640302615208,0.0
MGH143CD45neg-P10-A09,0.0,0.0,0.0,0.0,0.0,1.800392854160246,1.4554215004904623,1.915134298541885,1.4704526521326564,0.0,0.0,0.0,0.0,1.4694760346303293,0.0,0.0
MGH143CD45neg-P10-A10,0.0,0.0,1.5349229458739835,0.5298414709765132,0.0,1.4947564802720947,0.0,1.812822055939678,0.0,0.0,0.0,0.0,0.0,0.8470911770605996,1.6401438440234437,0.0
MGH143CD45neg-P10-A12,0.4888287393947767,0.0,0.0,0.23065380048413514,0.0,0.0,1.0412259134726627,2.024564714975941,1.245095763579499,0.0,0.0,0.0,0.0,1.1677485124919247,0.0,0.0
MGH143CD45neg-P10-B01,0.7528320452039912,0.0,0.0,0.0,1.6164325921053002,0.9258701724816666,0.6490902535282549,2.109995326700755,1.3892087435241018,0.0,0.0,0.0,0.0,1.3471879784978744,0.0,1.0516437341960514
MGH143CD45neg-P10-B02,0.40190652495351403,0.0,0.0,0.0,0.0,1.2696865321343294,0.0,1.9687904686635123,0.6581958592675218,0.0,0.0,0.0,0.0,1.6655777026725544,1.6913251906600122,0.0
MGH143CD45neg-P10-B03,0.0,0.3120714173779169,0.0,0.0,0.9457827837665631,0.9454064152058108,0.6898884873110006,1.449169108748692,1.4410478179598245,0.0,0.0,0.0,0.0,0.7264072396796927,1.4573803678365156,0.0
MGH143CD45neg-P10-B04,0.0,0.0,0.0,0.5138687488782584,0.0,0.18576621445952884,0.0,2.053582553028621,1.5088000177615304,0.0,0.0,0.0,0.0,0.8031940386969398,0.688796608982828,0.0
MGH143CD45neg-P10-B08,0.0,0.0,1.4740651951166206,0.6327805613343315,1.4768038828355843,1.6905449500373118,1.3822054365245924,1.9634079852611643,1.5627193925435119,0.0,0.0,0.0,0.0,0.0,1.1960828731788142,0.0
MGH143CD45neg-P10-B10,0.0,0.0,0.0,1.0745431264080796,0.0,1.4875257360582863,1.201066071175244,1.928119407976236,0.0,0.0,0.0,0.0,0.0,0.0,1.2672706040878894,0.0
MGH143CD45neg-P10-B11,0.8653066690730229,0.0,0.0,0.3407433592882439,1.6877973640910429,1.0691948064239924,1.4421045705209572,1.8621600325236525,0.11600719672501375,0.0,0.0,0.0,0.0,0.8531799571535956,0.19504688872099316,0.0
MGH143CD45neg-P10-C01,1.2864415626229972,0.0,0.0,0.6713105462796616,0.0,1.4359209399519763,1.1239229500829735,2.0637313918401445,1.3668946936449344,0.0,0.0,0.0,0.0,1.3916057418973202,0.9651839343062747,0.0
MGH143CD45neg-P10-C02,0.0,0.0,0.0,0.0,0.0,1.2876062284742353,1.2392025732973688,1.8854583519863426,1.3605170507879287,0.0,0.0,0.0,0.0,0.0,2.0307378453404765,0.0
MGH143CD45neg-P10-C03,0.6862378058241646,0.0,1.095835290422953,0.0,0.0,1.8865418997272339,0.0,2.130207344653427,1.508020634975239,0.0,0.0,0.0,0.0,1.304221335165043,1.6930487476503007,0.0
MGH143CD45neg-P10-C05,0.0,0.0,0.0,0.0,1.0602647650006978,1.593832469750205,1.116275024087257,2.0960534540062876,1.7554539184639086,0.0,0.0,0.0,0.0,1.1521871735431952,1.4611517409331487,0.0
MGH143CD45neg-P10-C10,0.0,0.0,0.0,0.0,1.760001632456143,1.2659505878061568,1.1390073749412273,2.025179918210183,1.2972553586732252,0.0,0.0,0.0,0.0,0.7145879285785243,1.304221335165043,0.0
MGH143CD45neg-P10-C11,1.8295014329604569,0.0,1.4560417389650557,0.0,1.778643351095032,1.7792291899411683,1.4502278526135801,2.1485544714854563,1.0152335735046072,0.0,0.0,0.0,0.0,1.8820938361756494,0.0,0.0
MGH143CD45neg-P10-C12,0.0,0.0,0.0,0.7300528671420197,1.2588308233747671,0.0,1.6075726996261863,2.0266800029264975,1.2952510699625668,0.0,0.0,0.0,0.0,1.800098018976958,1.39637879037326,0.0
MGH143CD45neg-P10-D02,0.0,0.0,0.0,0.0,0.0,1.4145254882876654,1.576301922707446,1.7758588720295827,1.5356196449362696,0.0,0.0,0.0,0.0,0.9952181499368137,0.6256585168093987,0.0
MGH143CD45neg-P10-D03,0.0,0.0,0.0,0.0,0.0,1.6581946567338914,0.4647896958727525,1.744857697732594,0.9543319583168609,0.0,0.0,0.0,0.0,0.8853559699286389,0.875920427620243,0.0
MGH143CD45neg-P10-D04,0.0,0.0,0.0,0.3305746801405361,0.0,0.8256345393934004,1.0963199537513217,1.9724522315029034,0.0,0.0,0.0,0.0,0.0,0.6716902179915852,1.2646245181347393,0.0
MGH143CD45neg-P10-D07,0.5023505420609792,0.0,0.0,0.0,0.0,1.8469786808557818,0.0,1.8675505026745092,0.5133266950071043,0.0,0.0,0.0,0.0,0.8368908321293496,1.158624781094573,0.0
MGH143CD45neg-P10-D08,1.413958089546859,0.0,0.0,0.6705501824004101,2.2273846169045872,1.7196898754642287,1.322773573428844,2.0495706194662553,1.4364048226399746,0.0,0.0,0.0,0.0,1.9383687858456928,1.895275022017976,0.0
MGH143CD45neg-P10-D09,0.0,0.0,0.0,0.6478881950861128,0.0,1.467774112198738,0.2522215760886796,1.7381442945102903,1.4385894526781156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH143CD45neg-P10-D10,0.0,0.0,0.0,0.34383159329861535,1.5153792533649417,1.3685380607531656,1.2661594125963178,2.0766591980259776,1.1109960332657192,0.0,0.0,0.0,0.0,0.652676380114674,1.4038230289053377,0.0
MGH143CD45neg-P10-D11,0.0,0.0,0.0,0.0,0.0,1.4400599853406906,1.4201322128881597,2.1971356326106966,1.165224665374694,0.0,0.0,0.0,0.0,0.37804705761920954,1.4959606464243553,1.4517026833763598
MGH143CD45neg-P10-D12,0.5882002593250293,0.0,0.0,0.4859619046115443,1.9318847905006364,0.8815654398148348,0.7323560555280575,1.9678567270132483,0.9450296518596444,0.0,0.0,0.0,0.0,1.971311663218327,0.0,0.0
MGH143CD45neg-P10-E01,1.0674807900315246,0.0,0.0,0.5835772232123062,2.0421200658021097,1.7053105284337746,1.201239440770226,2.1346945635584005,1.360467402788446,0.0,0.0,0.0,0.0,2.0756876721056012,1.5104065076037985,0.0
MGH143CD45neg-P10-E02,0.0,0.0,0.0,0.0,2.105261402147971,0.0,1.4312967830715924,1.8858898342507189,1.514023301493311,0.0,0.0,0.0,0.0,1.553922611159622,1.3360129158829548,0.0
MGH143CD45neg-P10-E03,0.4438889848804668,0.0,0.0,0.0,0.0,1.5025791732855607,1.2584023192074256,2.125892600744046,1.0028203788372074,0.0,0.0,0.0,0.0,1.4936351029711517,0.0,0.0
MGH143CD45neg-P10-E04,0.8598857181096827,0.0,0.0,0.0,0.0,1.2960043427140595,1.4424679524583106,1.9279622162262533,1.152694913493357,0.0,0.0,0.0,0.0,0.0,1.4605778049786586,0.0
MGH143CD45neg-P10-E06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9469095280420635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH143CD45neg-P10-E07,0.5631349188893537,0.0,0.0,0.5023505420609792,1.8248823070947822,0.0,0.0,1.8813370303099342,1.046615907367591,0.0,0.0,0.0,0.0,1.6071722851923063,1.5474434768176077,0.0
MGH143CD45neg-P10-E09,0.0,0.0,0.0,0.0,0.0,1.6812737988991209,1.1852258764673946,1.9215772425492035,0.22294250317224143,0.0,0.0,0.0,0.0,0.4426306638154233,0.0,1.4892481363422274
MGH143CD45neg-P10-E10,0.0,0.0,0.0,0.0,2.1120496874932693,1.7015776489631893,1.5194550222740577,2.096132986833011,0.24201574164266978,0.0,0.0,0.0,0.0,1.6303696814463065,0.0,0.0
MGH143CD45neg-P10-E11,0.0,0.0,0.0,0.0,0.0,1.2698239761104635,1.2998646082718548,1.9926058634084314,0.0,0.0,0.0,0.0,0.0,0.0,1.823747771727735,0.0
MGH143CD45neg-P10-E12,0.0,0.0,0.0,0.0,0.0,1.3234564877593742,0.7152725108528082,1.6042754021252676,1.4280901875834315,0.0,0.0,0.0,0.0,1.4368506714260487,1.7031255864544639,0.0
MGH143CD45neg-P10-F01,0.0,0.0,0.0,0.7336663721185301,0.0,0.0,0.7811410407244038,2.1870180882867745,1.4588140427236622,0.0,0.0,0.0,0.0,1.1309573923694853,1.8816902924466243,0.0
MGH143CD45neg-P10-F02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0544047329295054,0.0,0.0,0.0,0.0,0.0,0.0,1.586965148282416,0.0
MGH143CD45neg-P10-F03,0.0,0.0,0.0,0.9348989905652128,1.9168074368163872,1.9424851069841118,0.0,2.029652114723294,0.0,0.0,0.0,1.2943066526225124,0.0,1.3790274358186474,0.0,0.0
MGH143CD45neg-P10-F04,0.0,0.0,0.0,0.0,0.0,1.5736570849777578,0.8343612830345547,1.715154237761277,0.0,0.0,0.0,0.0,0.0,0.0,1.5142679368910845,0.9276544471400232
MGH143CD45neg-P10-F05,0.0,0.0,0.0,0.7914724576518971,0.0,1.4308031372635233,1.2529192812552292,1.7173582241761947,1.1109960332657192,0.0,0.0,0.0,0.0,0.0,0.0,0.6458772698423945
MGH143CD45neg-P10-F06,0.0,0.0,0.0,0.6498897623916948,0.0,0.0,1.5638014703412637,1.9924863987362331,1.152694913493357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH143CD45neg-P10-F10,0.0,0.0,0.0,0.0,1.7561305676918981,1.2495498288293734,1.289280156592044,1.5657540555309257,1.3639699100749263,0.0,0.0,1.4389946956339315,0.0,1.0160043549670255,1.4229298521709604,0.0
MGH143CD45neg-P10-F11,0.0,0.0,0.0,0.012843344470894504,0.0,0.0,1.3536289629390579,1.9002665215194898,1.2951882066782072,0.0,0.0,0.0,0.0,1.3456716533354736,1.2303719020226564,0.0
MGH143CD45neg-P10-F12,0.0,0.0,1.264694462997421,0.5427406242170117,0.0,0.9717142891507411,1.4132267507649476,1.8841255867362252,0.681444075937887,0.0,0.0,0.0,0.0,1.2809426849893302,1.6907185874255921,0.0
MGH143CD45neg-P10-G01,1.0016986414689455,0.0,0.0,0.44888956328923024,0.0,0.0,0.0,1.9165099683314482,0.0,0.0,0.0,0.0,0.0,0.0,1.2975672499841442,0.0
MGH143CD45neg-P10-G02,0.0,0.0,0.0,0.8671741453663985,2.1130246142595226,1.3529661639318586,1.6026827824754437,2.1701124584718334,1.2898573058922482,0.0,0.0,0.0,0.0,2.1151056089774194,0.0,0.0
MGH143CD45neg-P10-G03,0.0,0.0,0.3873062752243715,0.4550678040660309,0.0,1.8203350912188456,0.0,2.1130347596285746,1.048160191352812,0.0,0.0,0.0,0.0,1.4819129955949721,0.0,0.0
MGH143CD45neg-P10-G04,0.0,0.0,0.0,0.5334900137552756,0.0,1.9591218200972247,1.2780195521257027,1.8792216303359965,0.0,0.0,0.0,0.0,0.0,0.6963807290382003,0.0,0.0
MGH143CD45neg-P10-G05,0.0,0.0,0.0,1.2808104607800341,0.0,0.0,0.0,1.804347108840598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH143CD45neg-P10-G06,0.6935076991871216,0.0,0.0,0.5684536169419904,1.702809897910765,0.0,0.9506399798143382,1.6415676186131805,1.348644061280603,0.0,0.0,0.0,0.0,0.988114274956941,0.6184180833294644,0.0
MGH143CD45neg-P10-G09,1.4367021416344101,0.0,0.0,0.5503087074731744,0.0,0.0,0.9929211200632153,1.2493287270427145,1.5171037983115756,0.0,0.0,0.0,0.0,0.0,1.2442717948193922,0.0
MGH143CD45neg-P10-G10,0.9794971914738457,0.0,0.0,0.7139022120037903,1.9770881363816943,1.0606697885912615,1.1650296698986347,2.061271503596307,1.4627652087116754,0.0,0.0,0.0,0.0,1.5825603873339933,1.359223228778039,0.0
MGH143CD45neg-P10-H01,1.4330736120676317,0.0,0.0,0.0,0.0,1.4470025727986067,1.0513663783748648,2.056712337233301,1.024069754439656,0.0,0.0,0.0,0.0,1.6204680526299244,1.2521900903386642,1.2140492994449852
MGH143CD45neg-P10-H02,0.0,0.0,0.0,1.1029117575062146,0.0,0.0,0.7217200933980913,0.26850790326684254,0.0,0.0,0.0,0.0,0.0,0.0,0.6454739550766664,0.0
MGH143CD45neg-P10-H03,1.07220573089341,0.0,0.0,0.0,0.0,1.6003288750036142,0.0,1.8613723755844653,1.1614986529000273,0.0,0.0,0.0,0.0,0.3544940809205437,0.0,1.162581837581112
MGH143CD45neg-P10-H04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.605838494566435,0.8048403949132806,0.0,0.0,0.0,0.0,1.5730016840748884,1.5345239111380582,0.0
MGH143CD45neg-P10-H06,0.0,0.0,0.0,0.0,0.5779655760172073,1.408505137994828,0.8988621930843886,2.039316116532098,1.6312377944286405,0.0,0.0,0.0,0.0,0.6803300471567243,1.3171327309017367,0.0
MGH143CD45neg-P10-H08,0.0,0.0,0.0,0.0,1.5834522097450383,0.0,0.0,1.6056551648160022,1.408505137994828,0.0,0.0,0.0,0.0,1.0004121914476563,1.3448840300869112,0.0
MGH143CD45neg-P10-H10,0.0,0.0,0.0,0.2903195705378717,1.8010313122370076,1.246736791806106,1.1804388924378901,1.8380767531776332,0.10528869422859871,0.0,0.0,0.0,0.0,0.8643694574085975,0.0,0.0
MGH143CD45neg-P10-H11,0.6239656634468018,0.21413256168828884,0.0,0.3226119453889478,0.0,1.2917727152345135,1.1737799705215812,1.6496650608556604,1.1683280313183837,0.0,0.0,0.0,0.0,1.064826422935373,1.4399499892664995,1.5239589944757228
MGH143CD45neg-P10-H12,0.31452315836970013,0.0,0.0,0.0,0.0,0.25038054042221336,1.6417546785217878,1.6420972060313772,1.5423553878503806,0.0,0.0,0.0,0.0,0.7869139171842378,1.8723856901189988,0.0
MGH143CD45neg-P9-A01,1.7866971921666521,0.0,0.0,0.8048403949132806,0.0,1.9367526813861917,0.0,2.158663993803516,0.1784370203439737,0.0,0.0,0.0,0.0,1.8480815505301527,1.7110682413491884,0.0
MGH143CD45neg-P9-A03,1.3978932501172874,0.0,0.0,0.7828817304091402,0.0,1.4258525212692983,1.2865712053195788,2.151217539268258,1.3922236515578084,0.0,0.0,0.0,0.0,1.465132894210627,1.747583198010382,0.0
MGH143CD45neg-P9-A04,0.0,0.0,0.0,0.0,0.0,1.829544590715676,1.1844942673221261,1.8265557634224674,1.2894085132676492,0.0,0.0,0.0,0.0,0.9945634012400751,0.0,0.6981664048251494
MGH143CD45neg-P9-A05,1.325156454831746,0.0,1.5942958476122933,0.2903195705378717,0.0,1.3698839117677533,0.0,2.060966815169962,0.20517595719903273,0.0,0.0,1.5592853849632653,0.0,1.4155759495834483,0.0,0.0
MGH143CD45neg-P9-A06,1.1639549996588845,0.0,0.0,0.381628777922372,0.7156143776570083,1.660564926217722,1.3029397273216041,1.8577324683794827,0.8100086866021293,0.0,0.0,0.0,0.0,1.145199021470384,1.2317838633364195,0.0
MGH143CD45neg-P9-A07,1.2517517000735683,0.0,0.0,0.0,1.4567977384620283,1.6771101799928836,0.8302791366940685,1.9275327859855227,0.0,0.0,0.0,0.0,0.0,0.903538828433714,0.0,0.0
MGH143CD45neg-P9-A08,0.0,0.0,0.0,0.412746480641701,0.0,0.0,1.2607513093069602,1.5386315724821287,1.4004693291632986,0.0,0.0,0.0,0.0,1.0224113727260302,0.0,0.0
MGH143CD45neg-P9-A09,0.43437044100476047,0.0,0.0,0.0,1.8058685788841777,0.6385592552104594,0.43437044100476047,2.018952111601883,1.1495335770930972,0.0,0.0,0.0,0.0,1.4987861024360325,0.0,0.7534555806198806
MGH143CD45neg-P9-A10,1.1459256122332375,0.0,0.0,0.0,0.0,1.977387673005006,1.5848638815933098,1.8248443882159442,0.9984735210549952,0.0,0.0,0.0,0.0,1.3005440175519047,0.0,1.14634005444438
MGH143CD45neg-P9-B02,0.0,0.0,0.0,0.0,0.8795430211048346,1.7630433968897323,0.0,2.075003195722997,0.952121348574075,0.0,0.0,0.0,0.0,1.4720073152208728,1.3999561317109237,0.0
MGH143CD45neg-P9-B03,0.0,0.0,0.0,0.891952565984239,0.0,0.0,1.7786031609561759,1.504877777786423,1.4921219747364447,0.0,0.0,0.0,0.0,0.0,1.6958257074380025,0.0
MGH143CD45neg-P9-B04,1.1453029229673701,0.0,0.0,0.4928131164263687,1.425076378524253,1.4380358088034368,1.1827496589864994,2.1499359589431593,1.5087166324457089,0.0,0.0,0.0,0.0,1.730117160580822,0.0,0.0
MGH143CD45neg-P9-B05,0.0,0.0,0.0,0.7474928709370887,0.0,0.0,0.7587171397828799,0.3604870409197963,0.82119621697802,0.0,0.0,0.0,0.0,0.0,1.7134606318868977,0.0
MGH143CD45neg-P9-B06,0.0,0.0,0.0,0.8553483131072568,0.0,0.0,0.2920256640742637,2.016066305105933,0.7883441070040036,0.0,0.0,0.0,0.0,1.052474426843219,0.24760691915668992,0.0
MGH143CD45neg-P9-B07,0.0,0.0,0.0,0.0,0.0,1.1820121056948345,0.5567672484318681,1.9923424382179022,1.262870382738529,0.0,0.0,0.0,0.0,0.3773276048629683,0.9333448314664372,0.0
MGH143CD45neg-P9-B09,0.0,0.0,0.0,0.0,0.0,1.8891222560572711,1.2749988340867733,1.8641605077263672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH143CD45neg-P9-B11,0.0,0.0,0.0,0.6999444818104615,0.0,1.8551935663699768,0.3604870409197963,1.9991420155282937,1.3060421344977422,0.0,0.0,0.0,0.0,0.60312346628047,0.0,0.0
MGH143CD45neg-P9-C01,0.0,0.0,0.0,0.0,1.6117344012515022,1.6581657656269384,1.2961923481074082,2.256612500819216,1.3304718495260555,0.0,0.0,0.0,0.0,1.3007906703951264,0.0,0.9476587303254403
MGH143CD45neg-P9-C02,0.0,0.0,0.0,0.0,0.0,0.0,1.0467565903815488,0.8330902490685468,1.3569691889780084,0.0,0.0,1.6847202810918278,0.0,0.0,0.0,0.0
MGH143CD45neg-P9-C06,0.0,0.0,0.0,0.0,0.0,1.8491945365742888,1.5839170080405607,2.223326297757037,1.3061026251658747,0.0,0.0,0.0,0.0,1.699174439035637,1.2351298761807568,0.0
MGH143CD45neg-P9-C07,0.0,0.0,0.0,0.0,0.0,1.767558572011587,1.0766070053639778,0.5287936815360249,1.5860669753060557,0.0,0.0,0.0,0.0,0.0,1.3205998659824654,0.0
MGH143CD45neg-P9-C10,0.0,0.0,0.0,0.4375642211405105,0.0,1.9324568756828302,1.1176379993663041,1.9849944399649537,1.206820493947009,0.0,0.0,0.0,0.0,1.1160472974609144,0.0,0.8219831502002561
MGH143CD45neg-P9-C11,0.0,0.0,0.0,0.0,0.0,1.4830272875697483,1.1747266044274025,1.6302876071062564,1.3852101259833762,0.0,0.0,0.0,0.0,1.357170309937898,1.9547638758095185,0.0
MGH143CD45neg-P9-C12,0.0,0.0,0.0,0.43308699077138235,0.0,1.459527823756053,1.607044730554037,1.949986294864734,1.0402235511766729,0.0,0.0,0.0,0.0,0.0,2.3100406848015163,0.0
MGH143CD45neg-P9-D02,1.364459585924016,0.0,0.0,1.0597239665822242,0.0,1.3880916204324216,1.4068425752749898,2.115394343406913,0.8820133853988652,0.0,0.0,0.0,0.0,1.1100690396860022,0.0,0.0
MGH143CD45neg-P9-D04,0.9722385293508545,0.0,0.0,0.0,0.0,1.1564267874586915,0.659759864736498,1.9772513436875385,1.3615080988429018,0.0,0.0,0.0,0.0,1.3887624600893007,0.0,0.0
MGH143CD45neg-P9-D05,1.2611763642927198,0.0,0.0,0.5029055450322042,0.0,2.029840038733543,1.5161622200382088,2.26097979175816,0.0,0.0,0.0,0.0,0.0,1.616799319627119,0.0,0.0
MGH143CD45neg-P9-D06,0.5932307059037034,0.0,0.0,0.72873092741862,0.0,1.9668779295768888,1.1796027395242665,1.9485622958322593,1.4156968834415478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH143CD45neg-P9-D07,1.1243671814371714,0.0,0.0,0.0,1.987137192808617,1.7279330204493846,1.162089948570966,1.79644369698314,0.19299816373289194,0.0,0.0,0.0,0.0,1.2302932621885907,0.0,0.0
MGH143CD45neg-P9-D08,0.0,0.0,0.0,0.6231167651075459,0.0,0.0,1.5423795342833924,2.0382528179928605,1.2576150842239795,0.0,0.0,0.0,0.0,0.0,1.8409640727269874,0.7934504167789224
MGH143CD45neg-P9-D10,0.0,0.0,0.0,0.32421446586404196,0.0,0.0,1.011977268726503,2.0222648418454408,1.2604675930773779,0.0,0.0,0.0,0.0,0.2344681066316582,0.0,0.0
