gene,r,p,abs_r,novel
DMPK,0.08091301033531051,0.06169848052934008,0.08091301033531051,True
CST9L,0.08089300552677657,0.06176305558659041,0.08089300552677657,True
ZNF180,0.08087018159837729,0.06183679881562791,0.08087018159837729,True
HOOK2,-0.08086683543171012,0.06184761625572938,0.08086683543171012,True
CMTM6,0.08083283316548724,0.06195762689039299,0.08083283316548724,True
TBXA2R,0.08082395358019695,0.06198638239841822,0.08082395358019695,True
PRSS12,-0.08081949156453061,0.06200083627594954,0.08081949156453061,True
NPTX1,0.0808136423342737,0.06201978799182164,0.0808136423342737,True
EFCAB1,0.08081356834113332,0.062020027762863916,0.08081356834113332,True
ST6GALNAC6,0.08080864475214833,0.0620359841237043,0.08080864475214833,True
ADAD1,-0.08080863826699781,0.06203600514300534,0.08080863826699781,True
OR1F1,0.08077472733558438,0.06214599570736234,0.08077472733558438,True
CCDC57,0.08076389082979696,0.062181177964476746,0.08076389082979696,True
C17orf86,0.08075457415886204,0.06221143899686148,0.08075457415886204,True
NRADDP,0.08075350497683047,0.06221491253278199,0.08075350497683047,True
CNR2,0.08075289424288896,0.06221689674406388,0.08075289424288896,True
TOR2A,-0.08074775797466104,0.062233586013070635,0.08074775797466104,True
TIMP4,-0.08074548634545822,0.06224096839239881,0.08074548634545822,True
TMEM14A,-0.08074106445540342,0.06225534079796276,0.08074106445540342,True
MAPK8,-0.08073434805240927,0.0622771762632109,0.08073434805240927,True
CRIPAK,0.08073367670598092,0.06227935920160977,0.08073367670598092,True
?|653553,-0.08072494589964735,0.06230775388856629,0.08072494589964735,True
FABP9,-0.08071924827812574,0.062326289685095966,0.08071924827812574,True
USP25,0.0807134233302815,0.062345244408108104,0.0807134233302815,True
METTL1,0.08069399197897051,0.062408509559416805,0.08069399197897051,True
NKAIN2,0.0806900256012373,0.062421429911176024,0.0806900256012373,True
ADAM20,0.08067627597508688,0.062466235970781624,0.08067627597508688,True
ZNF324,-0.08064568315957192,0.06256602429218573,0.08064568315957192,True
RTN3,-0.08062792804728224,0.06262399857274713,0.08062792804728224,True
LTF,-0.08061204969883946,0.06267588232902216,0.08061204969883946,True
RHOA,-0.08058914693873653,0.06275078133419876,0.08058914693873653,True
LMBR1,-0.08058809752516592,0.06275421500384454,0.08058809752516592,True
YWHAH,0.08058514966243964,0.06276386120701646,0.08058514966243964,True
ERBB4,-0.08058109758058386,0.06277712270866453,0.08058109758058386,True
CSNK1A1P,-0.08054512858646838,0.0628949419867171,0.08054512858646838,True
ZDHHC14,-0.08053934942395626,0.06291388907601946,0.08053934942395626,True
KIAA0467,0.08052960006469376,0.06294586319188109,0.08052960006469376,True
LOC92249,-0.08052079303558435,0.06297475834531521,0.08052079303558435,True
PLD4,-0.08051431463492839,0.06299602043525454,0.08051431463492839,True
LOC646471,-0.0805127116428433,0.06300128236322007,0.0805127116428433,True
POM121L10P,-0.08046808903898427,0.06314790449898881,0.08046808903898427,True
LOC149134,0.08046473389487609,0.06315894027902937,0.08046473389487609,True
SNAP29,-0.08044727936639315,0.06321637756907969,0.08044727936639315,True
LOC650623,0.08043534786150044,0.06325566511376739,0.08043534786150044,True
RAP1GAP2,-0.08041705078775371,0.06331595201400221,0.08041705078775371,True
LOC100302650,-0.08041085461130613,0.06333637848095314,0.08041085461130613,True
SOAT2,-0.08039681984149429,0.06338266592653403,0.08039681984149429,True
STX8,-0.08039186456584145,0.06339901535564064,0.08039186456584145,True
C6orf195,0.08038266379006691,0.06342938159747101,0.08038266379006691,True
LAS1L,0.08036280847394259,0.06349495292133667,0.08036280847394259,True
OR51Q1,0.08033388406741684,0.0635905744509405,0.08033388406741684,True
RAD9A,0.08030675317728528,0.06368037456676857,0.08030675317728528,True
ARID5B,0.0803025699610147,0.06369422982009856,0.0803025699610147,True
LRRC45,-0.0802925489039028,0.06372743071696575,0.0802925489039028,True
NCEH1,-0.0802775212795517,0.06377724565306397,0.0802775212795517,True
PPIL1,-0.08027673136892416,0.06377986500763634,0.08027673136892416,True
LDB1,0.0802724230132802,0.06379415313418577,0.0802724230132802,True
KIAA1143,0.08026702187268425,0.06381206907035084,0.08026702187268425,True
ZFP106,-0.08023931635671866,0.06390403523541915,0.08023931635671866,True
SLC44A5,0.08023103865873939,0.0639315335362396,0.08023103865873939,True
VHLL,0.08023036440756343,0.0639337738105022,0.08023036440756343,True
TAPBP,0.08022538809423548,0.06395031016245395,0.08022538809423548,True
EYA4,-0.08021731288999291,0.06397715166293991,0.08021731288999291,True
FAM127B,0.08021353527071708,0.06398971143029733,0.08021353527071708,True
CAPN8,0.08020943439415078,0.0640033482566097,0.08020943439415078,True
ERBB2IP,0.08020261051404895,0.06402604531108144,0.08020261051404895,True
MYADML2,0.08020096399621035,0.06403152282189972,0.08020096399621035,True
ANXA8L1,0.0801981434798708,0.06404090679862776,0.0801981434798708,True
VAX2,0.0801830251802711,0.06409122532253661,0.0801830251802711,True
DKFZP586I1420,-0.080162988366644,0.06415796438739631,0.080162988366644,True
TSPYL3,-0.08016171359464122,0.06416221236155008,0.08016171359464122,True
ZNF226,0.08015985658480414,0.06416840096468364,0.08015985658480414,True
ZNF696,0.0801544907555822,0.06418628569268076,0.0801544907555822,True
HMGCR,-0.08015287736679232,0.06419166404597457,0.08015287736679232,False
PUM1,0.0801409184164563,0.06423154167810183,0.0801409184164563,True
AKAP8L,0.08004484209658004,0.06455265289993209,0.08004484209658004,True
LIMCH1,-0.08002228463377543,0.06462823680959995,0.08002228463377543,True
ASCL3,-0.08002152098277403,0.06463079686989409,0.08002152098277403,True
LOC441089,-0.07999971004742824,0.06470395099095735,0.07999971004742824,True
C7orf57,-0.07999635424396594,0.06471521243880303,0.07999635424396594,True
NKAPL,-0.07998036096147551,0.06476890505997612,0.07998036096147551,True
CLCA4,0.07997586778287302,0.06478399614509107,0.07997586778287302,True
REPS2,0.0799302727245078,0.06493729840003144,0.0799302727245078,True
AMAC1L3,-0.07992446782403867,0.0649568373592669,0.07992446782403867,True
ENTPD3,-0.07991924479781128,0.0649744218966237,0.07991924479781128,True
NTS,0.07991409540233801,0.06499176237215758,0.07991409540233801,True
SPG7,-0.07991223950647341,0.064998012993684,0.07991223950647341,True
TMEM47,0.07990362241464406,0.06502704167170997,0.07990362241464406,True
PUS3,0.07990017345366292,0.06503866328688544,0.07990017345366292,True
GPR78,0.07989310205898233,0.06506249639311898,0.07989310205898233,True
PIPSL,0.07988375617658439,0.0650940063497375,0.07988375617658439,True
C6orf127,0.07987025177456053,0.06513955906595625,0.07987025177456053,True
ARHGEF4,-0.07986944189391725,0.06514229176851455,0.07986944189391725,True
MPP2,0.07986042282148842,0.06517273033156072,0.07986042282148842,True
SBK2,0.07985934974293128,0.06517635265428952,0.07985934974293128,True
FOXN1,-0.07985487503898733,0.06519145941141612,0.07985487503898733,True
HIST1H2BA,-0.07984885217619615,0.0652117973534436,0.07984885217619615,True
WDR7,-0.07984408317374128,0.06522790497403669,0.07984408317374128,True
ACTR1B,-0.07983616376384536,0.06525466053188153,0.07983616376384536,True
KIAA0226,0.07979148858884987,0.06540576377557365,0.07979148858884987,True
TP53AIP1,0.07978001540253485,0.06544461551789814,0.07978001540253485,True
EPGN,0.07977243275284135,0.06547030311807558,0.07977243275284135,True
DOCK3,-0.07976477818197433,0.06549624277183891,0.07976477818197433,True
PAPLN,-0.07974968397690994,0.06554741846595238,0.07974968397690994,True
KIAA0368,-0.07974086261087748,0.0655773418183842,0.07974086261087748,True
SUV39H1,0.07973454625219054,0.06559877472148135,0.07973454625219054,True
NCRNA00188,0.0797316108382874,0.06560873723686929,0.0797316108382874,True
MPRIP,0.07973045988467314,0.0656126438033237,0.07973045988467314,True
SCHIP1,0.07971082276554291,0.0656793255765092,0.07971082276554291,True
STK24,-0.0797107150357473,0.06567969154820316,0.0797107150357473,True
PSMA5,0.07965553291759674,0.06586737261623302,0.07965553291759674,True
MAEL,-0.07965447418211889,0.0658709778087417,0.07965447418211889,True
CELA2B,0.07962078301253453,0.06598578726764794,0.07962078301253453,True
PDCD10,-0.07961464176299671,0.06600673252317404,0.07961464176299671,True
CXorf66,-0.07960899647599204,0.06602599107515457,0.07960899647599204,True
PCDHB11,0.07960159421515345,0.06605125043226802,0.07960159421515345,True
ZNF774,0.07958529818981637,0.0661068867126642,0.07958529818981637,True
SUMF2,0.07958397107691012,0.06611141930557517,0.07958397107691012,True
WDR78,0.0795808420066229,0.06612210727582223,0.0795808420066229,True
GATAD1,0.07957950745401554,0.06612666614109379,0.07957950745401554,True
BBS7,0.07956822318502495,0.06616522381240478,0.07956822318502495,True
HLA-DRB6,0.07954956939168766,0.06622900321195475,0.07954956939168766,True
MINA,0.07954444280608343,0.06624654042515643,0.07954444280608343,True
C8orf42,0.07953668364801904,0.06627309049587243,0.07953668364801904,True
IMP3,-0.07950571746756298,0.06637913677994599,0.07950571746756298,True
NLGN4X,0.07948061422346839,0.0664652072101541,0.07948061422346839,True
C7orf59,-0.07947321983309497,0.06649057751335308,0.07947321983309497,True
BTG2,-0.07947173368043911,0.06649567749304278,0.07947173368043911,True
ISY1,0.07946494551100398,0.06651897630939978,0.07946494551100398,True
SPATA13,-0.07946429756912521,0.06652120057002747,0.07946429756912521,True
KIAA1239,-0.07945850844067431,0.0665410762526297,0.07945850844067431,True
OR2K2,0.07945267065012625,0.06656112394439764,0.07945267065012625,True
MBTPS1,0.079436963776733,0.06661508791116381,0.079436963776733,True
SDC2,-0.07943180598586025,0.06663281632230819,0.07943180598586025,True
FGF18,0.0794216281795835,0.06666781094765595,0.0794216281795835,True
HDC,0.079411474177195,0.06670273876533811,0.079411474177195,True
VPS29,-0.07936645738650325,0.06685776890227577,0.07936645738650325,True
LARP4,-0.07932334463982264,0.06700651904225859,0.07932334463982264,True
EDDM3B,-0.07932215714779596,0.06701062003868304,0.07932215714779596,True
PRKACB,-0.07929798427839416,0.06709414569014142,0.07929798427839416,True
TNFRSF11B,0.07929435012532232,0.0671067103363806,0.07929435012532232,True
OR5B21,0.07926928323164287,0.0671934287136457,0.07926928323164287,True
SPDYE1,0.07925273730997068,0.06725071934680017,0.07925273730997068,True
OR2T4,0.07923934201603536,0.06729713021872219,0.07923934201603536,True
FGFRL1,0.0792361989522466,0.06730802384446087,0.0792361989522466,True
FLJ44606,0.07921870751900946,0.06736867429172085,0.07921870751900946,True
TARSL2,0.07921358321102889,0.06738645099934105,0.07921358321102889,True
C14orf132,0.07917446905618859,0.06752226855004993,0.07917446905618859,True
PFKFB1,-0.07912562054875824,0.06769220236643743,0.07912562054875824,True
MS4A2,0.07912257369547888,0.0677028133496677,0.07912257369547888,True
C9orf152,-0.07911063905178128,0.06774439012719924,0.07911063905178128,True
CCND1,0.07910938069198689,0.06774877510175013,0.07910938069198689,False
ATF3,0.07907741789054468,0.06786023315199946,0.07907741789054468,True
MREG,-0.079070317043974,0.06788501504573241,0.079070317043974,True
RPL24,0.07906418739314201,0.06790641344336058,0.07906418739314201,True
SDR42E1,-0.0790336258345363,0.0680131853445922,0.0790336258345363,True
NOXO1,-0.07903104526822954,0.06802220728295792,0.07903104526822954,True
TAF1B,0.07900459908947292,0.06811472255505945,0.07900459908947292,True
CLGN,0.07899668428397146,0.06814243055268866,0.07899668428397146,True
SYF2,0.07897741442638309,0.06820992873864516,0.07897741442638309,True
MACC1,-0.07896176247656131,0.06826479450540156,0.07896176247656131,True
FOXC1,-0.07895708357701056,0.06828120276981879,0.07895708357701056,True
AACS,-0.0789249272714762,0.06839405805062095,0.0789249272714762,True
HUS1,-0.07892479523646141,0.0683945217537093,0.07892479523646141,True
BCCIP,-0.07890952743760002,0.06844815919551836,0.07890952743760002,True
TEX11,-0.07890849416430715,0.0684517904425844,0.07890849416430715,True
RPL23AP64,0.07889731657422992,0.06849108210091921,0.07889731657422992,True
METTL2B,0.07889714214039958,0.06849169542020668,0.07889714214039958,True
FGF19,-0.07887480780438877,0.0685702614142233,0.07887480780438877,True
LOC728554,0.07884420864579395,0.06867802066414255,0.07884420864579395,True
ABCA3,0.07883919342969128,0.06869569568439496,0.07883919342969128,True
LOC219347,0.07882536190115705,0.0687444611661746,0.07882536190115705,True
KPRP,-0.07882322410894689,0.06875200085827506,0.07882322410894689,True
MAD1L1,0.07881242068435203,0.06879011338101643,0.07881242068435203,True
C11orf31,-0.07879048103776283,0.06886756575331693,0.07879048103776283,True
KLF1,0.07878428327484435,0.0688894583259199,0.07878428327484435,True
RPS27,0.07876619491535782,0.06895338507193201,0.07876619491535782,True
FGF7,0.07875713910697116,0.06898540779383001,0.07875713910697116,True
OR5M8,-0.07875645422259632,0.06898783014508506,0.07875645422259632,True
ATIC,-0.07875319594608406,0.06899935522012275,0.07875319594608406,True
FLJ22536,0.07874619414778256,0.0690241271015606,0.07874619414778256,True
ARL17A,0.07873902651469004,0.06904949324113624,0.07873902651469004,True
MEN1,-0.07873585166650446,0.06906073141851961,0.07873585166650446,True
ATP2A1,0.0787201795232339,0.06911622888525093,0.0787201795232339,True
INTS7,0.07871178645910536,0.06914596503213173,0.07871178645910536,True
NLN,-0.07870756498301094,0.06916092544128721,0.07870756498301094,True
UTS2R,-0.07866105181774782,0.06932593817169902,0.07866105181774782,True
OR2H1,0.07864355210776043,0.06938810454526419,0.07864355210776043,True
RXRA,0.0786342432001259,0.06942119231982921,0.0786342432001259,True
LOC338799,0.07862869873284191,0.0694409058281226,0.07862869873284191,True
PCDHAC2,0.07859887650198218,0.06954701825526356,0.07859887650198218,True
NOL7,-0.07854597106800319,0.0697355911972583,0.07854597106800319,True
HINFP,0.07854327255591463,0.06974522081942394,0.07854327255591463,True
SNX16,0.07852929757905666,0.06979510784710571,0.07852929757905666,True
LOC100286844,-0.07852240993439685,0.06981970568799187,0.07852240993439685,True
ANP32A,0.07851654746194978,0.06984064792193641,0.07851654746194978,True
LY6G6C,0.07851022330314691,0.0698632451809825,0.07851022330314691,True
ALS2CL,-0.07850143842943293,0.0698946449089527,0.07850143842943293,True
CXorf58,-0.0784923479729385,0.06992714903945203,0.0784923479729385,True
TTTY6B,-0.07847669425419361,0.06998314997707783,0.07847669425419361,True
SCRN3,-0.07845275636958302,0.0700688583667076,0.07845275636958302,True
MS4A12,-0.07843330238442049,0.07013857563438759,0.07843330238442049,True
CROCC,0.07840521796860246,0.07023932189653623,0.07840521796860246,True
TRIM27,0.07838632229334301,0.07030717231248346,0.07838632229334301,True
FOXD4L3,-0.07838524957824969,0.07031102581588662,0.07838524957824969,True
IL4I1,0.07837283224203462,0.07035564506359115,0.07837283224203462,True
SEMA4A,0.07836305505558573,0.07039079375232433,0.07836305505558573,True
SLC11A2,0.07833481244157428,0.07049240578093388,0.07833481244157428,True
APEX1,0.07832699313629043,0.07052055948400922,0.07832699313629043,True
BMX,0.07832616071512676,0.07052355718935806,0.07832616071512676,True
NIT1,-0.07831374819722149,0.07056826936973269,0.07831374819722149,True
MTL5,0.07830197520334717,0.0706106992891905,0.07830197520334717,True
MGAT2,0.07829544226696505,0.07063425301976016,0.07829544226696505,True
HIST1H4B,-0.0782637549488863,0.07074858909277222,0.0782637549488863,True
PRKRIR,0.07825945882616274,0.07076410226389887,0.07825945882616274,True
SLC26A11,-0.07825030376214771,0.07079717020739619,0.07825030376214771,True
SYNPR,-0.0782442766638012,0.07081894688631928,0.0782442766638012,True
KIF26B,0.07824132593205341,0.07082961025543295,0.07824132593205341,True
HFM1,0.07824036990641953,0.0708330654272295,0.07824036990641953,True
NCRNA00111,0.07823268886505981,0.07086083047748251,0.07823268886505981,True
TNFSF10,0.07823234603704522,0.0708620699227489,0.07823234603704522,True
PCP4L1,0.07819768038497246,0.07098749014266825,0.07819768038497246,True
ABCA9,0.07818061555984739,0.07104929725477818,0.07818061555984739,True
FLJ35024,-0.07817049551107352,0.07108597184932422,0.07817049551107352,True
PPP3CA,0.07816204970194221,0.0711165909219438,0.07816204970194221,True
IRF5,-0.07815688594224789,0.07113531670430841,0.07815688594224789,True
WDR89,-0.07815675918618617,0.07113577642131068,0.07815675918618617,True
NCR2,0.07815589005405477,0.07113892864223537,0.07815589005405477,True
OR11H12,0.07809279355117546,0.07136807607449053,0.07809279355117546,True
IGHMBP2,0.07805021961476824,0.07152303231634334,0.07805021961476824,True
FANCM,0.07804142217489514,0.07155508658464063,0.07804142217489514,True
OAZ3,0.07803807820081976,0.07156727373532142,0.07803807820081976,True
CD24,0.07803167003063062,0.0715906331221743,0.07803167003063062,True
ZNF30,0.07802215681055343,0.07162532268313217,0.07802215681055343,True
C6orf218,0.07799497037075134,0.07172453261530895,0.07799497037075134,True
CCL2,-0.07798154516735196,0.07177356584115178,0.07798154516735196,True
RAB28,0.07798066024465397,0.07177679882952945,0.07798066024465397,True
KIR3DL2,0.07796675349818302,0.07182762154975873,0.07796675349818302,True
NINJ2,0.07795572091052297,0.07186796145808379,0.07795572091052297,True
SPATA6,0.07795476473072512,0.07187145853595309,0.07795476473072512,True
DNAJC12,0.07795198448031436,0.071881627656126,0.07795198448031436,True
LOC100132832,0.07795130697735783,0.0718841058876164,0.07795130697735783,True
GABRG1,-0.07794590466424385,0.07190386945347316,0.07794590466424385,True
EGLN2,-0.07794226289729123,0.07191719482514113,0.07794226289729123,True
NAE1,0.07794027931461447,0.07192445368240206,0.07794027931461447,True
FEZ2,0.07793512623116367,0.07194331402303684,0.07793512623116367,True
C12orf53,0.07792947366886266,0.07196400710732351,0.07792947366886266,True
BBS2,-0.07791124089203671,0.07203078738388952,0.07791124089203671,True
MON1B,-0.07790985127757154,0.07203587913008694,0.07790985127757154,True
TAC4,0.0779066878556544,0.07204747145685676,0.0779066878556544,True
SCAI,0.07785534306942428,0.07223583703239896,0.07785534306942428,True
CATSPER3,-0.07785319253533725,0.07224373533541284,0.07785319253533725,True
RPS15,0.07784896809971185,0.07225925254494922,0.07784896809971185,True
LPL,-0.07783439135911778,0.07231281677021784,0.07783439135911778,True
RNF130,0.07783418288835103,0.07231358305961842,0.07783418288835103,True
ZNF777,-0.07782044459863731,0.07236409639167793,0.07782044459863731,True
TAF1C,0.07780476342682907,0.07242178857188451,0.07780476342682907,True
RIMS2,-0.07779967931201015,0.07244050146181842,0.07779967931201015,True
LILRA5,0.07777522364305928,0.07253056959467709,0.07777522364305928,True
CALCOCO2,0.07775114575814453,0.07261933566926468,0.07775114575814453,True
CA14,-0.0777469415528285,0.07263484407718718,0.0777469415528285,True
ST13,-0.0777287807401458,0.07270186646690022,0.0777287807401458,True
C3orf26,0.07772559204280552,0.07271363954643703,0.07772559204280552,True
ATRN,-0.07771265387142112,0.07276142490104726,0.07771265387142112,True
CASP9,0.07768120370713516,0.07287768862724049,0.07768120370713516,True
IPO5,0.07767270986152049,0.07290911432752092,0.07767270986152049,True
SECTM1,0.07765801484010498,0.07296350937641646,0.07765801484010498,True
ZNF780B,-0.07764452181464303,0.07301348427803012,0.07764452181464303,True
NOM1,0.07763726609320354,0.07304036925967917,0.07763726609320354,True
ARL6IP1,-0.07763544218281669,0.07304712875481585,0.07763544218281669,True
MARK4,0.077616470686139,0.07311746825635448,0.077616470686139,True
HIGD2B,0.07760785631450526,0.07314942549228028,0.07760785631450526,True
SPINK9,0.07759308650996949,0.0732042444127252,0.07759308650996949,True
C16orf80,-0.0775878548068062,0.07322367019529413,0.0775878548068062,True
LOC157381,-0.07758354954226547,0.07323965918217534,0.07758354954226547,True
FGF14,0.07754088686073504,0.07339825478866513,0.07754088686073504,True
DGKK,-0.07750872130556077,0.07351801315678559,0.07750872130556077,True
FBXO32,0.07749506769136899,0.07356889626632887,0.07749506769136899,True
HSFY2,0.07749409948989427,0.07357250556610472,0.07749409948989427,True
KLHL17,0.07746028871346969,0.07369863731126217,0.07746028871346969,True
CCL25,0.07743830658076044,0.07378073661497625,0.07743830658076044,True
SPANXN4,-0.077426782548374,0.07382380658181109,0.077426782548374,True
TRAF6,-0.0774257294249094,0.07382774355182815,0.0774257294249094,True
DGKZ,0.07742140767575982,0.07384390166167136,0.07742140767575982,True
CTNNA1,-0.07742108519233047,0.0738451074748764,0.07742108519233047,True
TRAPPC5,-0.07741133235284894,0.07388158236753879,0.07741133235284894,True
ACCSL,0.07740849619153231,0.07389219215561331,0.07740849619153231,True
RECQL4,0.07740669919344738,0.07389891518359648,0.07740669919344738,True
SNX18,0.07732107269795756,0.07421984415780063,0.07732107269795756,True
CHAF1A,0.07731444278740662,0.07424474043381836,0.07731444278740662,True
SPATA8,0.07731205297340775,0.0742537162006492,0.07731205297340775,True
B4GALT4,-0.07731180665185,0.07425464139608227,0.07731180665185,True
PHF15,-0.0772905938758861,0.07433435283398901,0.0772905938758861,True
SYNRG,-0.07726797573439165,0.0744194220211487,0.07726797573439165,True
HERC2P4,0.07725664969837702,0.07446205021908014,0.07725664969837702,True
TMEM37,-0.07725409697585979,0.074471660736871,0.07725409697585979,True
SMCR8,-0.0772265448018726,0.07457545379644324,0.0772265448018726,True
TEKT4,0.0772160182175893,0.07461514007608401,0.0772160182175893,True
BMP10,0.0772147043814793,0.07462009457757846,0.0772147043814793,True
FAM135B,-0.0772123636254744,0.07462892227801468,0.0772123636254744,True
LOC440173,-0.07717238067872718,0.07477984150757158,0.07717238067872718,True
AKIRIN1,-0.07715445967258311,0.07484756659001399,0.07715445967258311,True
UBE2A,0.07713984057425599,0.07490285045703722,0.07713984057425599,True
WHSC2,0.07711544128489689,0.07499519334967454,0.07711544128489689,True
MON1A,-0.07709364785676535,0.07507775231942249,0.07709364785676535,True
PRL,0.07708473591623206,0.07511153429638276,0.07708473591623206,True
C17orf95,0.07706054842332878,0.07520328280849824,0.07706054842332878,True
RBKS,0.07706006014980196,0.0752051358771488,0.07706006014980196,True
C10orf91,0.07701672420801822,0.07536975016930952,0.07701672420801822,True
PLEKHG7,0.07701107747859061,0.07539122120788984,0.07701107747859061,True
ATXN1L,-0.07699566941722988,0.0754498339169272,0.07699566941722988,True
PDE2A,-0.0769605867414241,0.07558342780137925,0.0769605867414241,True
GINS4,0.0769588545943268,0.07559002875481523,0.0769588545943268,True
GRIN3B,0.07695286611209792,0.07561285357963393,0.07695286611209792,True
DTWD1,0.07691452909447363,0.07575910628248789,0.07691452909447363,True
KRT73,0.0768729445024707,0.07591800840218349,0.0768729445024707,True
IFITM5,0.07686704505553467,0.07594057318487772,0.07686704505553467,True
ACY3,-0.0768581631936677,0.07597455569151049,0.0768581631936677,True
OR14I1,-0.07681831445955582,0.0761271714986467,0.07681831445955582,True
ZNF428,-0.07680198559772326,0.07618978103980062,0.07680198559772326,True
WDR93,0.07678387930714543,0.07625925471437375,0.07678387930714543,True
TMEM206,0.07677959658824789,0.07627569500079887,0.07677959658824789,True
PRR14,0.07677801892667452,0.07628175197535743,0.07677801892667452,True
NCRNA00093,-0.07674610101036362,0.07640437560141478,0.07674610101036362,True
IFT46,-0.07674313662283673,0.07641577244359028,0.07674313662283673,True
LRIT3,-0.0767375442696588,0.07643727648909439,0.0767375442696588,True
EFHA2,-0.07672141292319684,0.07649933326195828,0.07672141292319684,True
MUTED,-0.0767156743274409,0.07652141933234669,0.0767156743274409,True
CRTC2,0.07670988425750322,0.07654370876521856,0.07670988425750322,True
SEPT12,-0.07670753755186902,0.07655274413820123,0.07670753755186902,True
MAGEA1,-0.076704064732813,0.07656611690602225,0.076704064732813,True
CSPG4PY2,0.07668399472140111,0.07664343761437446,0.07668399472140111,True
SH3BP5,0.0766514097334423,0.07676910807717552,0.0766514097334423,True
TMEM74,0.07665119885297807,0.07676992192467191,0.07665119885297807,True
MYH3,0.07663105902265666,0.07684767956524215,0.07663105902265666,True
PTER,-0.07662136333825234,0.07688513634380506,0.07662136333825234,True
KDSR,-0.0766123413236811,0.07692000389990324,0.0766123413236811,True
KLF3,0.0766115587520037,0.07692302892561154,0.0766115587520037,True
ALG11,-0.07660742256684776,0.07693901892843785,0.07660742256684776,True
HMOX1,0.07659553273925523,0.0769849986412097,0.07659553273925523,True
LOC150786,0.07659246387828032,0.07699687000338902,0.07659246387828032,True
ODF3L1,0.07658787331069211,0.07701463060373001,0.07658787331069211,True
RNF135,0.07657911967461568,0.0770485070664973,0.07657911967461568,True
MAP1LC3C,-0.07657064046399775,0.07708133305155632,0.07657064046399775,True
DENND4A,0.07656629099260637,0.07709817578367678,0.07656629099260637,True
LOC348926,-0.07656481863347644,0.07710387797021247,0.07656481863347644,True
CYP4F3,-0.07656389040093477,0.07710747302682971,0.07656389040093477,True
DAB2,-0.07655500126434304,0.0771419076663009,0.07655500126434304,True
PAX3,0.07655421559050397,0.07714495180192074,0.07655421559050397,True
GPR82,0.07651647590889998,0.07729129122924365,0.07651647590889998,True
DVWA,-0.0765156822562968,0.07729437111711156,0.0765156822562968,True
HLA-A,-0.07648299546852504,0.07742130374170289,0.07648299546852504,True
SYT3,-0.07647184231314788,0.07746465352588973,0.07647184231314788,True
PTPN13,-0.07646075989021704,0.07750774791745106,0.07646075989021704,True
SRRM3,0.07644148580723972,0.0775827422519062,0.07644148580723972,True
FER,0.07643034850428942,0.07762610371055377,0.07643034850428942,True
C7orf44,-0.07639924132941911,0.0777473192191396,0.07639924132941911,True
SPSB3,-0.0763877863864081,0.07779199446881477,0.0763877863864081,True
RS1,0.07637507816633851,0.0778415819963912,0.07637507816633851,True
MAT2A,-0.07634804424779443,0.07794715383889109,0.07634804424779443,True
UPK1B,-0.07632395692360117,0.07804131666458851,0.07632395692360117,True
NOMO1,0.0763098630831366,0.07809645550479856,0.0763098630831366,True
LAMB1,0.07629822332133589,0.07814201718112972,0.07629822332133589,True
RNASE1,0.07626053627555902,0.07828968415012796,0.07626053627555902,True
NSMCE1,-0.07623364118507372,0.07839520406051936,0.07623364118507372,True
CTDP1,-0.07622065175242325,0.07844620798183778,0.07622065175242325,True
APOC2,0.07621752151344717,0.07845850311142005,0.07621752151344717,True
RBM6,0.07619753738761981,0.07853703475828408,0.07619753738761981,True
PATE1,-0.07619256159930539,0.07855659803559535,0.07619256159930539,True
TAAR1,-0.0761909946025843,0.07856275980598629,0.0761909946025843,True
POLI,0.0761654048232103,0.07866343986886179,0.0761654048232103,True
RAB11FIP2,-0.07614999883178666,0.07872410345033277,0.07614999883178666,True
ABCB6,0.0761395044799452,0.07876544838691128,0.0761395044799452,True
NEIL1,-0.0761375986859081,0.07877295859494499,0.0761375986859081,True
BOLA1,-0.07611517249467802,0.07886137767106986,0.07611517249467802,True
MSL2,0.07606088753788795,0.0790757386969452,0.07606088753788795,True
TIMP2,0.07605248664913329,0.07910895440515958,0.07605248664913329,True
RNF31,-0.07602877088786388,0.07920278362215329,0.07602877088786388,True
BARHL2,0.07602745995173672,0.07920797285091204,0.07602745995173672,True
MYBPH,-0.07602223639136413,0.07922865260694027,0.07602223639136413,True
KLHL24,-0.07601210908826889,0.07926875845358292,0.07601210908826889,True
DENND2C,0.076000510665919,0.07931471040539809,0.076000510665919,True
FAHD2B,0.07598885288860671,0.07936091928053328,0.07598885288860671,True
RIOK3,0.07598142117732584,0.07939038834754292,0.07598142117732584,True
KAZ,-0.07597878984398278,0.07940082453651325,0.07597878984398278,True
DMRTC2,0.07597436424195807,0.07941837952254802,0.07597436424195807,True
ANKRD24,-0.07594293982371032,0.07954312093339887,0.07594293982371032,True
VAMP7,-0.07593934914928503,0.0795573844710979,0.07593934914928503,True
TMEM211,-0.07592172955555457,0.07962740631777876,0.07592172955555457,True
GSG1L,-0.0759037716695368,0.07969882396643319,0.0759037716695368,True
C11orf57,0.07587381756603842,0.07981806551938812,0.07587381756603842,True
RHOQ,0.07587221117742271,0.07982446432785516,0.07587221117742271,True
OR4F29,0.07586480235774899,0.07985398163222089,0.07586480235774899,True
C11orf66,0.07585798704105075,0.07988114218612526,0.07585798704105075,True
C10orf62,-0.07584896854041352,0.07991709442624155,0.07584896854041352,True
